Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],HR[bpm],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH],RR[ms],Time
47,00:00:47,2.67,265.83,88,14.85,0.59,8.81,33.14,16.5,1013.7,23.16,33.23,703.12,2021-11-29 18:01:18
48,00:00:48,3.0,299.33,87,16.07,0.62,10.08,33.68,16.62,1013.7,23.16,33.2,675.78,2021-11-29 18:01:19
49,00:00:49,3.0,299.33,87,16.07,0.62,10.08,33.68,16.62,1013.7,23.16,33.2,687.5,2021-11-29 18:01:20
50,00:00:50,3.0,299.33,88,16.07,0.62,10.08,33.68,16.62,1013.7,23.16,33.2,677.73,2021-11-29 18:01:21
51,00:00:51,3.0,299.33,88,16.07,0.62,10.08,33.68,16.62,1013.7,23.16,33.2,664.06,2021-11-29 18:01:22
52,00:00:52,3.12,311.5,88,16.96,0.59,10.16,32.62,16.44,1013.6,23.16,33.17,664.06,2021-11-29 18:01:23
53,00:00:53,3.12,311.5,88,16.96,0.59,10.16,32.62,16.44,1013.6,23.16,33.17,664.06,2021-11-29 18:01:24
54,00:00:54,3.12,311.5,88,16.96,0.59,10.16,32.62,16.44,1013.6,23.16,33.17,693.85,2021-11-29 18:01:25
55,00:00:55,3.37,335.5,88,15.93,0.67,10.82,32.25,16.5,1013.7,23.17,33.18,683.59,2021-11-29 18:01:26
56,00:00:56,3.37,335.5,88,15.93,0.67,10.82,32.25,16.5,1013.7,23.17,33.18,674.48,2021-11-29 18:01:27
57,00:00:57,3.37,335.5,88,15.93,0.67,10.82,32.25,16.5,1013.7,23.17,33.18,626.95,2021-11-29 18:01:28
58,00:00:58,3.37,335.5,89,15.93,0.67,10.82,32.25,16.5,1013.7,23.17,33.18,605.47,2021-11-29 18:01:29
59,00:00:59,3.41,340.0,89,15.54,0.69,10.85,31.91,16.47,1013.7,23.16,33.19,640.62,2021-11-29 18:01:30
60,00:01:00,3.41,340.0,90,15.54,0.69,10.85,31.91,16.47,1013.7,23.16,33.19,640.62,2021-11-29 18:01:31
61,00:01:01,3.41,340.0,93,15.54,0.69,10.85,31.91,16.47,1013.7,23.16,33.19,621.09,2021-11-29 18:01:32
62,00:01:02,3.41,340.0,93,15.54,0.69,10.85,31.91,16.47,1013.7,23.16,33.19,617.19,2021-11-29 18:01:33
63,00:01:03,3.29,327.83,93,16.08,0.66,10.68,32.58,16.53,1013.7,23.17,33.13,617.19,2021-11-29 18:01:34
64,00:01:04,3.29,327.83,94,16.08,0.66,10.68,32.58,16.53,1013.7,23.17,33.13,648.44,2021-11-29 18:01:35
65,00:01:05,3.29,327.83,94,16.08,0.66,10.68,32.58,16.53,1013.7,23.17,33.13,660.16,2021-11-29 18:01:36
66,00:01:06,3.29,327.83,94,16.08,0.66,10.68,32.58,16.53,1013.7,23.17,33.13,660.16,2021-11-29 18:01:37
67,00:01:07,2.84,283.0,94,15.39,0.59,9.16,32.37,16.4,1013.7,23.17,33.12,626.95,2021-11-29 18:01:38
68,00:01:08,2.84,283.0,94,15.39,0.59,9.16,32.37,16.4,1013.7,23.17,33.12,621.09,2021-11-29 18:01:39
69,00:01:09,2.84,283.0,94,15.39,0.59,9.16,32.37,16.4,1013.7,23.17,33.12,627.6,2021-11-29 18:01:40
70,00:01:10,2.84,283.0,95,15.39,0.59,9.16,32.37,16.4,1013.7,23.17,33.12,631.51,2021-11-29 18:01:41
71,00:01:11,2.84,283.0,95,15.39,0.59,9.16,32.37,16.4,1013.7,23.17,33.12,646.0,2021-11-29 18:01:42
72,00:01:12,2.84,283.0,96,15.39,0.59,9.16,32.37,16.4,1013.7,23.17,33.12,609.38,2021-11-29 18:01:43
73,00:01:13,2.37,236.5,96,9.84,0.73,7.25,30.66,16.33,1013.6,23.17,33.09,589.84,2021-11-29 18:01:44
74,00:01:14,2.37,236.5,96,9.84,0.73,7.25,30.66,16.33,1013.6,23.17,33.09,589.84,2021-11-29 18:01:45
75,00:01:15,2.37,236.5,98,9.84,0.73,7.25,30.66,16.33,1013.6,23.17,33.09,597.66,2021-11-29 18:01:46
76,00:01:16,2.79,277.83,98,17.47,0.53,9.35,33.65,16.46,1013.7,23.17,33.09,605.47,2021-11-29 18:01:47
77,00:01:17,2.79,277.83,98,17.47,0.53,9.35,33.65,16.46,1013.7,23.17,33.09,605.47,2021-11-29 18:01:48
78,00:01:18,2.79,277.83,99,17.47,0.53,9.35,33.65,16.46,1013.7,23.17,33.09,636.72,2021-11-29 18:01:49
79,00:01:19,2.79,277.83,99,17.47,0.53,9.35,33.65,16.46,1013.7,23.17,33.09,618.49,2021-11-29 18:01:50
80,00:01:20,2.93,291.67,99,17.39,0.56,9.79,33.57,16.51,1013.7,23.17,33.1,609.38,2021-11-29 18:01:51
81,00:01:21,2.93,291.67,96,17.39,0.56,9.79,33.57,16.51,1013.7,23.17,33.1,644.53,2021-11-29 18:01:52
82,00:01:22,2.93,291.67,96,17.39,0.56,9.79,33.57,16.51,1013.7,23.17,33.1,638.67,2021-11-29 18:01:53
83,00:01:23,2.93,291.67,96,17.39,0.56,9.79,33.57,16.51,1013.7,23.17,33.1,621.09,2021-11-29 18:01:54
84,00:01:24,3.07,306.17,96,16.07,0.62,10.1,32.99,16.53,1013.7,23.18,33.08,621.09,2021-11-29 18:01:55
85,00:01:25,3.07,306.17,96,16.07,0.62,10.1,32.99,16.53,1013.7,23.18,33.08,621.09,2021-11-29 18:01:56
86,00:01:26,3.07,306.17,95,16.07,0.62,10.1,32.99,16.53,1013.7,23.18,33.08,644.53,2021-11-29 18:01:57
87,00:01:27,3.07,306.17,94,16.07,0.62,10.1,32.99,16.53,1013.7,23.18,33.08,644.53,2021-11-29 18:01:58
88,00:01:28,2.83,282.33,94,16.23,0.56,9.17,32.48,16.36,1013.7,23.18,33.09,623.05,2021-11-29 18:01:59
89,00:01:29,2.83,282.33,95,16.23,0.56,9.17,32.48,16.36,1013.7,23.18,33.09,640.62,2021-11-29 18:02:00
90,00:01:30,2.83,282.33,95,16.23,0.56,9.17,32.48,16.36,1013.7,23.18,33.09,628.91,2021-11-29 18:02:01
91,00:01:31,2.73,271.83,94,16.95,0.53,9.09,33.44,16.44,1013.7,23.19,33.07,659.67,2021-11-29 18:02:02
92,00:01:32,2.73,271.83,94,16.95,0.53,9.09,33.44,16.44,1013.7,23.19,33.07,660.16,2021-11-29 18:02:03
93,00:01:33,2.73,271.83,93,16.95,0.53,9.09,33.44,16.44,1013.7,23.19,33.07,627.34,2021-11-29 18:02:04
94,00:01:34,2.85,284.5,94,18.1,0.54,9.79,34.41,16.57,1013.7,23.19,33.06,628.91,2021-11-29 18:02:05
95,00:01:35,2.85,284.5,94,18.1,0.54,9.79,34.41,16.57,1013.7,23.19,33.06,628.91,2021-11-29 18:02:06
96,00:01:36,2.85,284.5,95,18.1,0.54,9.79,34.41,16.57,1013.7,23.19,33.06,607.42,2021-11-29 18:02:07
97,00:01:37,2.85,284.5,95,18.1,0.54,9.79,34.41,16.57,1013.7,23.19,33.06,601.56,2021-11-29 18:02:08
98,00:01:38,2.76,274.83,95,16.93,0.55,9.4,34.2,16.57,1013.7,23.18,33.07,601.56,2021-11-29 18:02:09
99,00:01:39,2.76,274.83,97,16.93,0.55,9.4,34.2,16.57,1013.7,23.18,33.07,609.38,2021-11-29 18:02:10
100,00:01:40,2.76,274.83,97,16.93,0.55,9.4,34.2,16.57,1013.7,23.18,33.07,617.19,2021-11-29 18:02:11
101,00:01:41,2.76,274.83,97,16.93,0.55,9.4,34.2,16.57,1013.7,23.18,33.07,617.19,2021-11-29 18:02:12
102,00:01:42,2.52,251.33,97,14.73,0.56,8.37,33.3,16.48,1013.7,23.19,33.07,617.19,2021-11-29 18:02:13
103,00:01:43,2.52,251.33,97,14.73,0.56,8.37,33.3,16.48,1013.7,23.19,33.07,617.19,2021-11-29 18:02:14
104,00:01:44,2.52,251.33,98,14.73,0.56,8.37,33.3,16.48,1013.7,23.19,33.07,683.59,2021-11-29 18:02:15
105,00:01:45,2.74,273.67,92,16.26,0.59,9.66,35.3,16.77,1013.7,23.19,33.07,654.95,2021-11-29 18:02:16
106,00:01:46,2.74,273.67,90,16.26,0.59,9.66,35.3,16.77,1013.7,23.19,33.07,653.65,2021-11-29 18:02:17
107,00:01:47,2.74,273.67,91,16.26,0.59,9.66,35.3,16.77,1013.7,23.19,33.07,644.53,2021-11-29 18:02:18
108,00:01:48,2.74,273.67,92,16.26,0.59,9.66,35.3,16.77,1013.7,23.19,33.07,632.81,2021-11-29 18:02:19
109,00:01:49,2.59,258.67,92,16.24,0.54,8.9,34.41,16.59,1013.7,23.2,33.06,687.17,2021-11-29 18:02:20
110,00:01:50,2.59,258.67,91,16.24,0.54,8.9,34.41,16.59,1013.7,23.2,33.06,666.02,2021-11-29 18:02:21
111,00:01:51,2.59,258.67,91,16.24,0.54,8.9,34.41,16.59,1013.7,23.2,33.06,664.06,2021-11-29 18:02:22
112,00:01:52,2.59,258.67,90,16.24,0.54,8.9,34.41,16.59,1013.7,23.2,33.06,699.22,2021-11-29 18:02:23
113,00:01:53,2.52,251.33,90,15.77,0.54,8.64,34.38,16.58,1013.7,23.19,33.06,718.75,2021-11-29 18:02:24
114,00:01:54,2.52,251.33,89,15.77,0.54,8.64,34.38,16.58,1013.7,23.19,33.06,699.22,2021-11-29 18:02:25
115,00:01:55,2.52,251.33,89,15.77,0.54,8.64,34.38,16.58,1013.7,23.19,33.06,660.16,2021-11-29 18:02:26
116,00:01:56,2.52,251.33,89,15.77,0.54,8.64,34.38,16.58,1013.7,23.19,33.06,660.16,2021-11-29 18:02:27
117,00:01:57,2.58,256.83,89,14.46,0.61,8.85,34.46,16.7,1013.7,23.2,33.05,679.69,2021-11-29 18:02:28
118,00:01:58,2.58,256.83,88,14.46,0.61,8.85,34.46,16.7,1013.7,23.2,33.05,703.12,2021-11-29 18:02:29
119,00:01:59,2.58,256.83,88,14.46,0.61,8.85,34.46,16.7,1013.7,23.2,33.05,660.16,2021-11-29 18:02:30
120,00:02:00,2.58,256.83,89,14.46,0.61,8.85,34.46,16.7,1013.7,23.2,33.05,640.62,2021-11-29 18:02:31
121,00:02:01,2.58,256.83,89,14.46,0.61,8.85,34.46,16.7,1013.7,23.2,33.05,675.78,2021-11-29 18:02:32
122,00:02:02,2.39,238.67,89,14.2,0.56,8.06,33.77,16.54,1013.7,23.2,33.04,701.17,2021-11-29 18:02:33
123,00:02:03,2.39,238.67,89,14.2,0.56,8.06,33.77,16.54,1013.7,23.2,33.04,683.59,2021-11-29 18:02:34
124,00:02:04,2.39,238.67,89,14.2,0.56,8.06,33.77,16.54,1013.7,23.2,33.04,662.11,2021-11-29 18:02:35
125,00:02:05,2.65,264.17,89,15.98,0.59,9.54,36.11,16.87,1013.7,23.21,33.04,671.88,2021-11-29 18:02:36
126,00:02:06,2.65,264.17,88,15.98,0.59,9.54,36.11,16.87,1013.7,23.21,33.04,681.15,2021-11-29 18:02:37
127,00:02:07,2.65,264.17,88,15.98,0.59,9.54,36.11,16.87,1013.7,23.21,33.04,674.8,2021-11-29 18:02:38
128,00:02:08,2.65,264.17,88,15.98,0.59,9.54,36.11,16.87,1013.7,23.21,33.04,674.8,2021-11-29 18:02:39
129,00:02:09,2.65,264.17,90,15.98,0.59,9.54,36.11,16.87,1013.7,23.21,33.04,652.34,2021-11-29 18:02:40
130,00:02:10,2.36,235.17,90,14.84,0.52,7.77,33.04,16.35,1013.6,23.21,33.06,683.59,2021-11-29 18:02:41
131,00:02:11,2.36,235.17,90,14.84,0.52,7.77,33.04,16.35,1013.6,23.21,33.06,691.41,2021-11-29 18:02:42
132,00:02:12,2.36,235.17,90,14.84,0.52,7.77,33.04,16.35,1013.6,23.21,33.06,649.41,2021-11-29 18:02:43
133,00:02:13,2.69,268.0,90,14.65,0.62,9.13,34.07,16.67,1013.7,23.22,33.03,662.11,2021-11-29 18:02:44
134,00:02:14,2.69,268.0,90,14.65,0.62,9.13,34.07,16.67,1013.7,23.22,33.03,664.06,2021-11-29 18:02:45
135,00:02:15,2.69,268.0,92,14.65,0.62,9.13,34.07,16.67,1013.7,23.22,33.03,622.4,2021-11-29 18:02:46
136,00:02:16,2.69,268.0,92,14.65,0.62,9.13,34.07,16.67,1013.7,23.22,33.03,689.45,2021-11-29 18:02:47
137,00:02:17,2.83,282.0,92,15.57,0.59,9.31,33.01,16.49,1013.7,23.22,33.04,730.47,2021-11-29 18:02:48
138,00:02:18,2.83,282.0,92,15.57,0.59,9.31,33.01,16.49,1013.7,23.22,33.04,699.22,2021-11-29 18:02:49
139,00:02:19,2.83,282.0,92,15.57,0.59,9.31,33.01,16.49,1013.7,23.22,33.04,673.83,2021-11-29 18:02:50
140,00:02:20,2.83,282.0,91,15.57,0.59,9.31,33.01,16.49,1013.7,23.22,33.04,683.59,2021-11-29 18:02:51
141,00:02:21,2.86,285.33,89,14.86,0.63,9.47,33.19,16.57,1013.6,23.22,33.03,660.16,2021-11-29 18:02:52
142,00:02:22,2.86,285.33,89,14.86,0.63,9.47,33.19,16.57,1013.6,23.22,33.03,636.72,2021-11-29 18:02:53
143,00:02:23,2.86,285.33,89,14.86,0.63,9.47,33.19,16.57,1013.6,23.22,33.03,613.28,2021-11-29 18:02:54
144,00:02:24,2.86,285.33,89,14.86,0.63,9.47,33.19,16.57,1013.6,23.22,33.03,596.68,2021-11-29 18:02:55
145,00:02:25,2.55,254.33,89,15.53,0.54,8.49,33.38,16.45,1013.7,23.23,33.03,626.95,2021-11-29 18:02:56
146,00:02:26,2.55,254.33,92,15.53,0.54,8.49,33.38,16.45,1013.7,23.23,33.03,639.32,2021-11-29 18:02:57
147,00:02:27,2.55,254.33,94,15.53,0.54,8.49,33.38,16.45,1013.7,23.23,33.03,675.78,2021-11-29 18:02:58
148,00:02:28,2.55,254.33,94,15.53,0.54,8.49,33.38,16.45,1013.7,23.23,33.03,722.66,2021-11-29 18:02:59
149,00:02:29,2.21,220.67,94,14.92,0.49,7.44,33.72,16.39,1013.7,23.23,33.03,750.0,2021-11-29 18:03:00
150,00:02:30,2.21,220.67,94,14.92,0.49,7.44,33.72,16.39,1013.7,23.23,33.03,750.0,2021-11-29 18:03:01
151,00:02:31,2.21,220.67,93,14.92,0.49,7.44,33.72,16.39,1013.7,23.23,33.03,699.22,2021-11-29 18:03:02
152,00:02:32,2.21,220.67,92,14.92,0.49,7.44,33.72,16.39,1013.7,23.23,33.03,691.41,2021-11-29 18:03:03
153,00:02:33,2.62,261.17,89,15.94,0.58,9.34,35.76,16.82,1013.7,23.23,33.03,695.31,2021-11-29 18:03:04
154,00:02:34,2.62,261.17,86,15.94,0.58,9.34,35.76,16.82,1013.7,23.23,33.03,714.84,2021-11-29 18:03:05
155,00:02:35,2.62,261.17,86,15.94,0.58,9.34,35.76,16.82,1013.7,23.23,33.03,695.31,2021-11-29 18:03:06
156,00:02:36,2.62,261.17,86,15.94,0.58,9.34,35.76,16.82,1013.7,23.23,33.03,695.31,2021-11-29 18:03:07
157,00:02:37,2.7,269.0,85,15.93,0.57,9.17,34.09,16.59,1013.7,23.23,33.03,733.07,2021-11-29 18:03:08
158,00:02:38,2.7,269.0,85,15.93,0.57,9.17,34.09,16.59,1013.7,23.23,33.03,746.09,2021-11-29 18:03:09
159,00:02:39,2.7,269.0,85,15.93,0.57,9.17,34.09,16.59,1013.7,23.23,33.03,687.5,2021-11-29 18:03:10
160,00:02:40,2.52,251.5,85,15.83,0.53,8.47,33.68,16.47,1013.7,23.24,33.03,675.78,2021-11-29 18:03:11
161,00:02:41,2.52,251.5,86,15.83,0.53,8.47,33.68,16.47,1013.7,23.24,33.03,669.92,2021-11-29 18:03:12
162,00:02:42,2.52,251.5,86,15.83,0.53,8.47,33.68,16.47,1013.7,23.24,33.03,671.88,2021-11-29 18:03:13
163,00:02:43,2.52,251.5,87,15.83,0.53,8.47,33.68,16.47,1013.7,23.24,33.03,655.27,2021-11-29 18:03:14
164,00:02:44,2.52,251.5,89,15.83,0.53,8.47,33.68,16.47,1013.7,23.24,33.03,650.39,2021-11-29 18:03:15
165,00:02:45,2.48,247.33,90,15.18,0.56,8.5,34.37,16.6,1013.8,23.24,33.05,664.06,2021-11-29 18:03:16
166,00:02:46,2.48,247.33,90,15.18,0.56,8.5,34.37,16.6,1013.8,23.24,33.05,671.88,2021-11-29 18:03:17
167,00:02:47,2.48,247.33,90,15.18,0.56,8.5,34.37,16.6,1013.8,23.24,33.05,664.06,2021-11-29 18:03:18
168,00:02:48,2.47,246.0,90,16.17,0.52,8.47,34.43,16.54,1013.7,23.25,33.04,679.69,2021-11-29 18:03:19
169,00:02:49,2.47,246.0,90,16.17,0.52,8.47,34.43,16.54,1013.7,23.25,33.04,695.31,2021-11-29 18:03:20
170,00:02:50,2.47,246.0,89,16.17,0.52,8.47,34.43,16.54,1013.7,23.25,33.04,710.94,2021-11-29 18:03:21
171,00:02:51,2.47,246.0,88,16.17,0.52,8.47,34.43,16.54,1013.7,23.25,33.04,667.97,2021-11-29 18:03:22
172,00:02:52,2.55,254.5,88,14.93,0.56,8.47,33.28,16.48,1013.7,23.25,33.05,669.92,2021-11-29 18:03:23
173,00:02:53,2.55,254.5,89,14.93,0.56,8.47,33.28,16.48,1013.7,23.25,33.05,656.25,2021-11-29 18:03:24
174,00:02:54,2.55,254.5,90,14.93,0.56,8.47,33.28,16.48,1013.7,23.25,33.05,664.06,2021-11-29 18:03:25
175,00:02:55,2.55,254.5,90,14.93,0.56,8.47,33.28,16.48,1013.7,23.25,33.05,703.12,2021-11-29 18:03:26
176,00:02:56,2.39,238.0,90,14.83,0.53,7.94,33.36,16.42,1013.7,23.25,33.04,714.84,2021-11-29 18:03:27
177,00:02:57,2.39,238.0,89,14.83,0.53,7.94,33.36,16.42,1013.7,23.25,33.04,681.64,2021-11-29 18:03:28
178,00:02:58,2.39,238.0,89,14.83,0.53,7.94,33.36,16.42,1013.7,23.25,33.04,667.97,2021-11-29 18:03:29
179,00:02:59,2.39,238.0,89,14.83,0.53,7.94,33.36,16.42,1013.7,23.25,33.04,671.39,2021-11-29 18:03:30
180,00:03:00,2.69,268.0,89,15.4,0.58,9.04,33.73,16.57,1013.7,23.26,33.05,674.8,2021-11-29 18:03:31
181,00:03:01,2.69,268.0,89,15.4,0.58,9.04,33.73,16.57,1013.7,23.26,33.05,679.69,2021-11-29 18:03:32
182,00:03:02,2.69,268.0,89,15.4,0.58,9.04,33.73,16.57,1013.7,23.26,33.05,667.97,2021-11-29 18:03:33
183,00:03:03,2.69,268.0,89,15.4,0.58,9.04,33.73,16.57,1013.7,23.26,33.05,667.97,2021-11-29 18:03:34
184,00:03:04,2.57,256.67,89,14.85,0.55,8.25,32.14,16.29,1013.7,23.26,33.06,667.97,2021-11-29 18:03:35
185,00:03:05,2.57,256.67,89,14.85,0.55,8.25,32.14,16.29,1013.7,23.26,33.06,667.97,2021-11-29 18:03:36
186,00:03:06,2.57,256.67,89,14.85,0.55,8.25,32.14,16.29,1013.7,23.26,33.06,678.39,2021-11-29 18:03:37
187,00:03:07,2.57,256.67,89,14.85,0.55,8.25,32.14,16.29,1013.7,23.26,33.06,699.22,2021-11-29 18:03:38
188,00:03:08,2.51,250.67,88,15.31,0.55,8.43,33.63,16.49,1013.7,23.26,33.06,700.52,2021-11-29 18:03:39
189,00:03:09,2.51,250.67,88,15.31,0.55,8.43,33.63,16.49,1013.7,23.26,33.06,675.78,2021-11-29 18:03:40
190,00:03:10,2.51,250.67,88,15.31,0.55,8.43,33.63,16.49,1013.7,23.26,33.06,701.17,2021-11-29 18:03:41
191,00:03:11,2.51,250.67,87,15.31,0.55,8.43,33.63,16.49,1013.7,23.26,33.06,691.41,2021-11-29 18:03:42
192,00:03:12,2.49,248.67,87,14.97,0.54,8.22,33.06,16.41,1013.7,23.27,33.05,691.41,2021-11-29 18:03:43
193,00:03:13,2.49,248.67,87,14.97,0.54,8.22,33.06,16.41,1013.7,23.27,33.05,691.41,2021-11-29 18:03:44
194,00:03:14,2.49,248.67,87,14.97,0.54,8.22,33.06,16.41,1013.7,23.27,33.05,676.9,2021-11-29 18:03:45
195,00:03:15,2.49,248.67,89,14.97,0.54,8.22,33.06,16.41,1013.7,23.27,33.05,671.88,2021-11-29 18:03:46
196,00:03:16,2.63,262.33,89,15.36,0.57,8.79,33.51,16.51,1013.7,23.27,33.07,718.75,2021-11-29 18:03:47
197,00:03:17,2.63,262.33,88,15.36,0.57,8.79,33.51,16.51,1013.7,23.27,33.07,732.42,2021-11-29 18:03:48
198,00:03:18,2.63,262.33,88,15.36,0.57,8.79,33.51,16.51,1013.7,23.27,33.07,682.62,2021-11-29 18:03:49
199,00:03:19,2.63,262.33,88,15.36,0.57,8.79,33.51,16.51,1013.7,23.27,33.07,675.78,2021-11-29 18:03:50
200,00:03:20,2.87,286.5,88,15.91,0.59,9.49,33.12,16.5,1013.7,23.28,33.07,683.59,2021-11-29 18:03:51
201,00:03:21,2.87,286.5,88,15.91,0.59,9.49,33.12,16.5,1013.7,23.28,33.07,660.16,2021-11-29 18:03:52
202,00:03:22,2.87,286.5,88,15.91,0.59,9.49,33.12,16.5,1013.7,23.28,33.07,644.53,2021-11-29 18:03:53
