Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],HR[bpm],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH],RR[ms],Time
59,00:00:59,3.75,274.33,86,27.24,0.32,8.87,32.33,15.32,1001.5,26.35,36.91,789.06,2021-12-01 18:45:35
60,00:01:00,2.78,203.33,86,22.83,0.3,6.92,34.03,15.41,1001.5,26.35,36.9,789.06,2021-12-01 18:45:36
61,00:01:01,2.78,203.33,86,22.83,0.3,6.92,34.03,15.41,1001.5,26.35,36.9,789.06,2021-12-01 18:45:37
62,00:01:02,2.78,203.33,83,22.83,0.3,6.92,34.03,15.41,1001.5,26.35,36.9,773.44,2021-12-01 18:45:38
63,00:01:03,2.29,167.67,83,23.63,0.26,6.3,37.57,15.53,1001.5,26.35,36.9,773.44,2021-12-01 18:45:39
64,00:01:04,0.0,0.0,77,23.63,0.26,6.3,0.0,0.0,1001.5,26.35,36.9,794.92,2021-12-01 18:45:40
65,00:01:05,2.29,167.67,76,23.63,0.26,6.3,37.57,15.53,1001.5,26.35,36.9,756.51,2021-12-01 18:45:41
66,00:01:06,2.29,167.67,76,23.63,0.26,6.3,37.57,15.53,1001.5,26.35,36.9,726.56,2021-12-01 18:45:42
67,00:01:07,2.29,167.67,78,23.63,0.26,6.3,37.57,15.53,1001.5,26.35,36.9,781.25,2021-12-01 18:45:43
68,00:01:08,2.29,167.67,78,23.63,0.26,6.3,37.57,15.53,1001.5,26.35,36.9,824.22,2021-12-01 18:45:44
69,00:01:09,2.29,167.67,78,23.63,0.26,6.3,37.57,15.53,1001.5,26.35,36.9,824.22,2021-12-01 18:45:45
70,00:01:10,2.29,167.67,78,23.63,0.26,6.3,37.57,15.53,1001.5,26.35,36.9,796.88,2021-12-01 18:45:46
71,00:01:11,2.29,167.67,77,23.63,0.26,6.3,37.57,15.53,1001.5,26.35,36.9,773.44,2021-12-01 18:45:47
72,00:01:12,2.29,167.67,76,11.23,0.25,2.89,37.57,15.53,1001.5,26.34,36.94,800.78,2021-12-01 18:45:48
73,00:01:13,2.29,167.67,76,11.23,0.25,2.89,37.57,15.53,1001.5,26.34,36.94,773.44,2021-12-01 18:45:49
74,00:01:14,2.29,167.67,76,11.23,0.25,2.89,37.57,15.53,1001.5,26.34,36.94,789.06,2021-12-01 18:45:50
75,00:01:15,2.29,167.67,76,11.23,0.25,2.89,37.57,15.53,1001.5,26.34,36.94,803.71,2021-12-01 18:45:51
76,00:01:16,2.29,167.67,76,11.23,0.25,2.89,37.57,15.53,1001.5,26.34,36.94,796.88,2021-12-01 18:45:52
77,00:01:17,2.29,167.67,76,11.23,0.25,2.89,37.57,15.53,1001.5,26.34,36.94,808.59,2021-12-01 18:45:53
78,00:01:18,0.0,0.0,76,11.23,0.25,2.89,0.0,0.0,1001.5,26.34,36.94,802.73,2021-12-01 18:45:54
79,00:01:19,0.0,0.0,75,11.23,0.25,2.89,0.0,0.0,1001.5,26.34,36.94,804.69,2021-12-01 18:45:55
80,00:01:20,2.21,161.5,75,18.6,0.3,5.66,35.05,15.58,1001.5,26.32,37.03,816.41,2021-12-01 18:45:56
81,00:01:21,2.21,161.5,75,18.6,0.3,5.66,35.05,15.58,1001.5,26.32,37.03,816.41,2021-12-01 18:45:57
82,00:01:22,2.21,161.5,74,18.6,0.3,5.66,35.05,15.58,1001.5,26.32,37.03,818.36,2021-12-01 18:45:58
83,00:01:23,2.21,161.5,74,18.6,0.3,5.66,35.05,15.58,1001.5,26.32,37.03,800.78,2021-12-01 18:45:59
84,00:01:24,2.21,161.5,74,18.6,0.3,5.66,35.05,15.58,1001.5,26.32,37.03,812.5,2021-12-01 18:46:00
85,00:01:25,2.21,161.5,74,18.6,0.3,5.66,35.05,15.58,1001.5,26.32,37.03,808.59,2021-12-01 18:46:01
86,00:01:26,2.21,161.5,74,18.6,0.3,5.66,35.05,15.58,1001.5,26.32,37.03,773.44,2021-12-01 18:46:02
87,00:01:27,3.74,273.17,74,21.56,0.41,8.84,32.36,15.84,1001.5,26.31,37.08,773.44,2021-12-01 18:46:03
88,00:01:28,3.74,273.17,74,21.56,0.41,8.84,32.36,15.84,1001.5,26.31,37.08,805.99,2021-12-01 18:46:04
89,00:01:29,4.13,302.17,74,20.1,0.42,8.55,28.3,15.17,1001.6,26.31,37.11,792.97,2021-12-01 18:46:05
90,00:01:30,4.13,302.17,75,20.1,0.42,8.55,28.3,15.17,1001.6,26.31,37.11,781.25,2021-12-01 18:46:06
91,00:01:31,4.13,302.17,75,20.1,0.42,8.55,28.3,15.17,1001.6,26.31,37.11,812.5,2021-12-01 18:46:07
92,00:01:32,3.14,229.5,75,27.54,0.25,7.04,30.68,14.11,1001.5,26.31,37.09,824.22,2021-12-01 18:46:08
93,00:01:33,3.14,229.5,75,27.54,0.25,7.04,30.68,14.11,1001.5,26.31,37.09,826.17,2021-12-01 18:46:09
94,00:01:34,3.27,239.17,74,27.27,0.26,7.31,30.56,14.32,1001.5,26.3,37.1,835.94,2021-12-01 18:46:10
95,00:01:35,3.27,239.17,74,27.27,0.26,7.31,30.56,14.32,1001.5,26.3,37.1,831.05,2021-12-01 18:46:11
96,00:01:36,3.81,278.17,74,24.34,0.33,8.12,29.19,14.79,1001.6,26.3,37.09,831.05,2021-12-01 18:46:12
97,00:01:37,3.81,278.17,73,24.34,0.33,8.12,29.19,14.79,1001.6,26.3,37.09,809.57,2021-12-01 18:46:13
98,00:01:38,3.81,278.17,73,24.34,0.33,8.12,29.19,14.79,1001.6,26.3,37.09,789.06,2021-12-01 18:46:14
99,00:01:39,3.5,255.67,73,25.94,0.29,7.7,30.12,14.61,1001.6,26.29,37.1,789.06,2021-12-01 18:46:15
100,00:01:40,3.5,255.67,73,25.94,0.29,7.7,30.12,14.61,1001.6,26.29,37.1,796.88,2021-12-01 18:46:16
101,00:01:41,2.88,210.83,73,25.5,0.26,6.83,32.4,14.69,1001.5,26.29,37.09,804.69,2021-12-01 18:46:17
102,00:01:42,2.88,210.83,75,25.5,0.26,6.83,32.4,14.69,1001.5,26.29,37.09,807.62,2021-12-01 18:46:18
103,00:01:43,2.91,212.5,75,23.79,0.28,6.72,31.62,14.75,1001.6,26.28,37.1,808.59,2021-12-01 18:46:19
104,00:01:44,2.91,212.5,75,23.79,0.28,6.72,31.62,14.75,1001.6,26.28,37.1,785.16,2021-12-01 18:46:20
105,00:01:45,2.91,212.5,75,23.79,0.28,6.72,31.62,14.75,1001.6,26.28,37.1,791.02,2021-12-01 18:46:21
106,00:01:46,2.91,212.5,75,23.79,0.28,6.72,31.62,14.75,1001.6,26.28,37.1,789.06,2021-12-01 18:46:22
107,00:01:47,2.91,212.5,75,23.79,0.28,6.72,31.62,14.75,1001.6,26.28,37.1,789.06,2021-12-01 18:46:23
108,00:01:48,2.7,197.67,75,24.37,0.27,6.58,33.29,14.89,1001.5,26.28,37.1,802.73,2021-12-01 18:46:24
109,00:01:49,2.7,197.67,75,24.37,0.27,6.58,33.29,14.89,1001.5,26.28,37.1,792.97,2021-12-01 18:46:25
110,00:01:50,2.7,197.67,75,24.37,0.27,6.58,33.29,14.89,1001.5,26.28,37.1,792.97,2021-12-01 18:46:26
111,00:01:51,3.05,222.83,75,22.56,0.3,6.96,31.23,14.97,1001.5,26.27,37.09,792.97,2021-12-01 18:46:27
112,00:01:52,3.05,222.83,75,22.56,0.3,6.96,31.23,14.97,1001.5,26.27,37.09,783.85,2021-12-01 18:46:28
113,00:01:53,3.05,222.83,76,22.56,0.3,6.96,31.23,14.97,1001.5,26.27,37.09,786.13,2021-12-01 18:46:29
114,00:01:54,3.05,222.83,76,22.56,0.3,6.96,31.23,14.97,1001.5,26.27,37.09,785.16,2021-12-01 18:46:30
115,00:01:55,3.05,222.83,76,22.56,0.3,6.96,31.23,14.97,1001.5,26.27,37.09,789.06,2021-12-01 18:46:31
116,00:01:56,3.05,222.83,76,22.56,0.3,6.96,31.23,14.97,1001.5,26.27,37.09,785.16,2021-12-01 18:46:32
117,00:01:57,3.05,222.83,76,22.56,0.3,6.96,31.23,14.97,1001.5,26.27,37.09,779.95,2021-12-01 18:46:33
118,00:01:58,3.05,222.83,76,22.56,0.3,6.96,31.23,14.97,1001.5,26.27,37.09,781.25,2021-12-01 18:46:34
119,00:01:59,3.05,222.83,77,22.56,0.3,6.96,31.23,14.97,1001.5,26.27,37.09,779.3,2021-12-01 18:46:35
120,00:02:00,3.05,222.83,77,22.56,0.3,6.96,31.23,14.97,1001.5,26.27,37.09,796.88,2021-12-01 18:46:36
121,00:02:01,3.05,222.83,77,22.56,0.3,6.96,31.23,14.97,1001.5,26.27,37.09,804.69,2021-12-01 18:46:37
122,00:02:02,3.05,222.83,76,22.56,0.3,6.96,31.23,14.97,1001.5,26.27,37.09,792.97,2021-12-01 18:46:38
123,00:02:03,2.88,210.17,76,22.5,0.31,7.0,33.31,15.37,1001.5,26.25,37.12,792.97,2021-12-01 18:46:39
124,00:02:04,2.88,210.17,76,22.5,0.31,7.0,33.31,15.37,1001.5,26.25,37.12,787.76,2021-12-01 18:46:40
125,00:02:05,2.86,208.83,76,22.6,0.29,6.65,31.84,14.94,1001.6,26.25,37.13,769.53,2021-12-01 18:46:41
126,00:02:06,2.86,208.83,76,22.6,0.29,6.65,31.84,14.94,1001.6,26.25,37.13,800.78,2021-12-01 18:46:42
127,00:02:07,2.86,208.83,76,22.6,0.29,6.65,31.84,14.94,1001.6,26.25,37.13,800.78,2021-12-01 18:46:43
128,00:02:08,2.72,199.0,76,25.12,0.26,6.66,33.47,14.85,1001.5,26.23,37.14,804.69,2021-12-01 18:46:44
129,00:02:09,2.72,199.0,76,25.12,0.26,6.66,33.47,14.85,1001.5,26.23,37.14,808.59,2021-12-01 18:46:45
130,00:02:10,3.5,255.5,76,24.65,0.31,7.85,30.72,14.97,1001.5,26.23,37.11,796.88,2021-12-01 18:46:46
131,00:02:11,3.5,255.5,76,24.65,0.31,7.85,30.72,14.97,1001.5,26.23,37.11,764.65,2021-12-01 18:46:47
132,00:02:12,3.5,255.5,76,24.65,0.31,7.85,30.72,14.97,1001.5,26.23,37.11,756.51,2021-12-01 18:46:48
133,00:02:13,3.99,291.83,77,22.23,0.39,8.79,30.12,15.39,1001.5,26.23,37.13,744.14,2021-12-01 18:46:49
134,00:02:14,3.99,291.83,78,22.23,0.39,8.79,30.12,15.39,1001.5,26.23,37.13,773.44,2021-12-01 18:46:50
135,00:02:15,3.99,291.83,78,22.23,0.39,8.79,30.12,15.39,1001.5,26.23,37.13,796.88,2021-12-01 18:46:51
136,00:02:16,3.34,243.83,78,19.77,0.35,7.06,28.95,14.93,1001.5,26.22,37.12,796.88,2021-12-01 18:46:52
137,00:02:17,3.34,243.83,78,19.77,0.35,7.06,28.95,14.93,1001.5,26.22,37.12,812.5,2021-12-01 18:46:53
138,00:02:18,3.34,243.83,78,19.77,0.35,7.06,28.95,14.93,1001.5,26.22,37.12,812.5,2021-12-01 18:46:54
139,00:02:19,3.19,232.83,78,20.14,0.33,6.82,29.29,14.85,1001.6,26.22,37.09,787.11,2021-12-01 18:46:55
140,00:02:20,3.19,232.83,76,20.14,0.33,6.82,29.29,14.85,1001.6,26.22,37.09,785.16,2021-12-01 18:46:56
141,00:02:21,3.19,232.83,76,20.14,0.33,6.82,29.29,14.85,1001.6,26.22,37.09,785.16,2021-12-01 18:46:57
142,00:02:22,3.19,232.83,76,20.14,0.33,6.82,29.29,14.85,1001.6,26.22,37.09,761.72,2021-12-01 18:46:58
143,00:02:23,3.5,255.83,77,23.2,0.33,7.75,30.29,15.02,1001.6,26.2,37.07,742.19,2021-12-01 18:46:59
144,00:02:24,3.5,255.83,78,23.2,0.33,7.75,30.29,15.02,1001.6,26.2,37.07,757.81,2021-12-01 18:47:00
145,00:02:25,3.5,255.83,78,23.2,0.33,7.75,30.29,15.02,1001.6,26.2,37.07,753.91,2021-12-01 18:47:01
146,00:02:26,3.5,255.83,79,23.2,0.33,7.75,30.29,15.02,1001.6,26.2,37.07,746.09,2021-12-01 18:47:02
147,00:02:27,3.24,237.0,80,15.93,0.42,6.75,28.48,15.21,1001.6,26.2,37.05,746.09,2021-12-01 18:47:03
148,00:02:28,3.24,237.0,80,15.93,0.42,6.75,28.48,15.21,1001.6,26.2,37.05,772.46,2021-12-01 18:47:04
149,00:02:29,3.24,237.0,80,15.93,0.42,6.75,28.48,15.21,1001.6,26.2,37.05,772.46,2021-12-01 18:47:05
150,00:02:30,3.24,237.0,80,15.93,0.42,6.75,28.48,15.21,1001.6,26.2,37.05,757.81,2021-12-01 18:47:06
151,00:02:31,3.31,242.0,80,22.19,0.3,6.86,28.35,14.37,1001.6,26.2,37.03,734.38,2021-12-01 18:47:07
152,00:02:32,3.31,242.0,80,22.19,0.3,6.86,28.35,14.37,1001.6,26.2,37.03,730.47,2021-12-01 18:47:08
153,00:02:33,2.69,196.33,80,17.08,0.32,5.54,28.22,14.5,1001.6,26.19,37.01,742.19,2021-12-01 18:47:09
154,00:02:34,2.69,196.33,80,17.08,0.32,5.54,28.22,14.5,1001.6,26.19,37.01,781.25,2021-12-01 18:47:10
155,00:02:35,2.69,196.33,80,17.08,0.32,5.54,28.22,14.5,1001.6,26.19,37.01,748.05,2021-12-01 18:47:11
156,00:02:36,4.41,322.17,80,19.7,0.48,9.53,29.58,15.64,1001.5,26.19,37.02,750.0,2021-12-01 18:47:12
157,00:02:37,4.41,322.17,80,19.7,0.48,9.53,29.58,15.64,1001.5,26.19,37.02,757.81,2021-12-01 18:47:13
158,00:02:38,4.41,322.17,80,19.7,0.48,9.53,29.58,15.64,1001.5,26.19,37.02,765.62,2021-12-01 18:47:14
159,00:02:39,4.41,322.17,79,19.7,0.48,9.53,29.58,15.64,1001.5,26.19,37.02,792.97,2021-12-01 18:47:15
160,00:02:40,4.46,326.0,79,21.29,0.41,8.89,27.27,14.92,1001.6,26.18,36.97,804.69,2021-12-01 18:47:16
161,00:02:41,4.46,326.0,79,21.29,0.41,8.89,27.27,14.92,1001.6,26.18,36.97,789.06,2021-12-01 18:47:17
162,00:02:42,4.46,326.0,78,21.29,0.41,8.89,27.27,14.92,1001.6,26.18,36.97,785.16,2021-12-01 18:47:18
163,00:02:43,3.99,291.83,77,17.75,0.43,7.7,26.39,14.81,1001.5,26.17,36.94,789.06,2021-12-01 18:47:19
164,00:02:44,3.99,291.83,77,17.75,0.43,7.7,26.39,14.81,1001.5,26.17,36.94,773.44,2021-12-01 18:47:20
165,00:02:45,3.99,291.83,77,17.75,0.43,7.7,26.39,14.81,1001.5,26.17,36.94,773.44,2021-12-01 18:47:21
166,00:02:46,3.99,291.33,77,20.97,0.38,7.99,27.43,14.75,1001.6,26.17,36.92,784.83,2021-12-01 18:47:22
167,00:02:47,3.99,291.33,76,20.97,0.38,7.99,27.43,14.75,1001.6,26.17,36.92,796.88,2021-12-01 18:47:23
168,00:02:48,3.99,291.33,76,20.97,0.38,7.99,27.43,14.75,1001.6,26.17,36.92,796.88,2021-12-01 18:47:24
169,00:02:49,4.09,298.67,76,20.38,0.41,8.42,28.19,15.1,1001.6,26.16,36.9,796.88,2021-12-01 18:47:25
170,00:02:50,4.09,298.67,76,20.38,0.41,8.42,28.19,15.1,1001.6,26.16,36.9,796.88,2021-12-01 18:47:26
171,00:02:51,4.09,298.67,76,20.38,0.41,8.42,28.19,15.1,1001.6,26.16,36.9,816.41,2021-12-01 18:47:27
172,00:02:52,3.39,248.17,76,18.59,0.37,6.97,28.09,14.86,1001.5,26.16,36.85,816.41,2021-12-01 18:47:28
173,00:02:53,3.39,248.17,76,18.59,0.37,6.97,28.09,14.86,1001.5,26.16,36.85,819.01,2021-12-01 18:47:29
174,00:02:54,3.39,248.17,75,18.59,0.37,6.97,28.09,14.86,1001.5,26.16,36.85,775.78,2021-12-01 18:47:30
175,00:02:55,4.17,304.5,76,19.41,0.44,8.7,28.57,15.33,1001.6,26.16,36.82,757.81,2021-12-01 18:47:31
176,00:02:56,4.17,304.5,76,19.41,0.44,8.7,28.57,15.33,1001.6,26.16,36.82,765.62,2021-12-01 18:47:32
177,00:02:57,4.17,304.5,77,19.41,0.44,8.7,28.57,15.33,1001.6,26.16,36.82,781.25,2021-12-01 18:47:33
178,00:02:58,3.71,271.17,77,19.55,0.39,7.77,28.65,15.11,1001.6,26.15,36.78,792.97,2021-12-01 18:47:34
179,00:02:59,3.71,271.17,78,19.55,0.39,7.77,28.65,15.11,1001.6,26.15,36.78,802.73,2021-12-01 18:47:35
180,00:03:00,3.71,271.17,78,19.55,0.39,7.77,28.65,15.11,1001.6,26.15,36.78,765.62,2021-12-01 18:47:36
181,00:03:01,3.71,271.17,78,19.55,0.39,7.77,28.65,15.11,1001.6,26.15,36.78,765.62,2021-12-01 18:47:37
182,00:03:02,3.42,250.33,78,15.58,0.44,6.93,27.68,15.14,1001.6,26.14,36.73,765.62,2021-12-01 18:47:38
183,00:03:03,3.42,250.33,78,15.58,0.44,6.93,27.68,15.14,1001.6,26.14,36.73,765.62,2021-12-01 18:47:39
184,00:03:04,3.42,250.33,77,15.58,0.44,6.93,27.68,15.14,1001.6,26.14,36.73,785.16,2021-12-01 18:47:40
185,00:03:05,3.25,237.33,76,29.97,0.25,7.64,32.19,14.43,1001.5,26.14,36.71,806.15,2021-12-01 18:47:41
186,00:03:06,3.25,237.33,76,29.97,0.25,7.64,32.19,14.43,1001.5,26.14,36.71,788.09,2021-12-01 18:47:42
187,00:03:07,4.02,294.17,76,21.19,0.41,8.8,29.91,15.45,1001.6,26.13,36.69,788.09,2021-12-01 18:47:43
188,00:03:08,4.02,294.17,76,21.19,0.41,8.8,29.91,15.45,1001.6,26.13,36.69,797.66,2021-12-01 18:47:44
189,00:03:09,4.02,294.17,75,21.19,0.41,8.8,29.91,15.45,1001.6,26.13,36.69,800.78,2021-12-01 18:47:45
190,00:03:10,3.21,234.5,75,18.82,0.37,7.01,29.89,15.22,1001.5,26.12,36.67,804.69,2021-12-01 18:47:46
191,00:03:11,3.21,234.5,75,18.82,0.37,7.01,29.89,15.22,1001.5,26.12,36.67,820.31,2021-12-01 18:47:47
192,00:03:12,3.21,234.5,75,18.82,0.37,7.01,29.89,15.22,1001.5,26.12,36.67,789.06,2021-12-01 18:47:48
193,00:03:13,3.36,245.5,75,21.72,0.34,7.46,30.39,15.12,1001.5,26.13,36.64,789.06,2021-12-01 18:47:49
194,00:03:14,3.36,245.5,75,21.72,0.34,7.46,30.39,15.12,1001.5,26.13,36.64,789.06,2021-12-01 18:47:50
195,00:03:15,3.36,245.5,75,21.72,0.34,7.46,30.39,15.12,1001.5,26.13,36.64,794.27,2021-12-01 18:47:51
196,00:03:16,3.83,280.33,75,24.2,0.36,8.87,31.64,15.5,1001.6,26.11,36.61,773.44,2021-12-01 18:47:52
197,00:03:17,3.83,280.33,75,24.2,0.36,8.87,31.64,15.5,1001.6,26.11,36.61,785.16,2021-12-01 18:47:53
198,00:03:18,3.33,243.33,75,22.63,0.33,7.47,30.7,15.06,1001.5,26.11,36.61,785.16,2021-12-01 18:47:54
199,00:03:19,3.33,243.33,75,22.63,0.33,7.47,30.7,15.06,1001.5,26.11,36.61,785.16,2021-12-01 18:47:55
200,00:03:20,3.33,243.33,75,22.63,0.33,7.47,30.7,15.06,1001.5,26.11,36.61,785.16,2021-12-01 18:47:56
201,00:03:21,4.44,324.83,76,24.37,0.42,10.34,31.83,15.82,1001.6,26.11,36.61,782.81,2021-12-01 18:47:57
202,00:03:22,4.44,324.83,76,24.37,0.42,10.34,31.83,15.82,1001.6,26.11,36.61,777.34,2021-12-01 18:47:58
