Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],HR[bpm],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH],RR[ms],Time
14,00:00:14,4.83,342.83,76,21.89,0.61,13.38,39.03,17.19,1013.6,22.76,29.54,503.91,2021-11-29 15:33:16
15,00:00:15,4.83,342.83,75,21.89,0.61,13.38,39.03,17.19,1013.6,22.76,29.54,707.03,2021-11-29 15:33:17
16,00:00:16,3.89,276.5,75,15.45,0.72,11.22,40.58,17.45,1013.6,22.76,29.5,445.31,2021-11-29 15:33:18
17,00:00:17,3.89,276.5,75,15.45,0.72,11.22,40.58,17.45,1013.6,22.76,29.5,445.31,2021-11-29 15:33:19
18,00:00:18,3.89,276.5,75,15.45,0.72,11.22,40.58,17.45,1013.6,22.76,29.5,445.31,2021-11-29 15:33:20
19,00:00:19,3.89,276.5,75,15.45,0.72,11.22,40.58,17.45,1013.6,22.76,29.5,445.31,2021-11-29 15:33:21
20,00:00:20,3.46,245.67,75,14.03,0.73,10.34,42.09,17.58,1013.6,22.77,29.46,445.31,2021-11-29 15:33:22
21,00:00:21,3.46,245.67,75,14.03,0.73,10.34,42.09,17.58,1013.6,22.77,29.46,445.31,2021-11-29 15:33:23
22,00:00:22,3.46,245.67,75,14.03,0.73,10.34,42.09,17.58,1013.6,22.77,29.46,445.31,2021-11-29 15:33:24
23,00:00:23,3.18,225.83,74,19.08,0.49,9.51,42.11,17.29,1013.6,22.77,29.43,322.27,2021-11-29 15:33:25
24,00:00:24,3.18,225.83,74,19.08,0.49,9.51,42.11,17.29,1013.6,22.77,29.43,230.47,2021-11-29 15:33:26
25,00:00:25,3.18,225.83,74,19.08,0.49,9.51,42.11,17.29,1013.6,22.77,29.43,585.94,2021-11-29 15:33:27
26,00:00:26,3.18,225.83,74,19.08,0.49,9.51,42.11,17.29,1013.6,22.77,29.43,468.75,2021-11-29 15:33:28
27,00:00:27,4.09,290.5,74,17.5,0.84,14.83,51.05,18.23,1013.6,22.77,29.41,639.72,2021-11-29 15:33:29
28,00:00:28,4.09,290.5,73,17.5,0.84,14.83,51.05,18.23,1013.6,22.77,29.41,398.44,2021-11-29 15:33:30
29,00:00:29,4.09,290.5,73,17.5,0.84,14.83,51.05,18.23,1013.6,22.77,29.41,398.44,2021-11-29 15:33:31
30,00:00:30,4.09,290.5,73,17.5,0.84,14.83,51.05,18.23,1013.6,22.77,29.41,541.41,2021-11-29 15:33:32
31,00:00:31,3.51,249.33,75,15.94,0.68,10.92,43.8,17.67,1013.5,22.77,29.37,632.81,2021-11-29 15:33:33
32,00:00:32,3.51,249.33,75,15.94,0.68,10.92,43.8,17.67,1013.5,22.77,29.37,1179.69,2021-11-29 15:33:34
33,00:00:33,3.51,249.33,73,15.94,0.68,10.92,43.8,17.67,1013.5,22.77,29.37,765.62,2021-11-29 15:33:35
34,00:00:34,3.51,249.33,73,15.94,0.68,10.92,43.8,17.67,1013.5,22.77,29.37,687.5,2021-11-29 15:33:36
35,00:00:35,3.14,222.83,73,15.97,0.62,10.02,44.97,17.7,1013.6,22.77,29.34,687.5,2021-11-29 15:33:37
36,00:00:36,3.14,222.83,73,15.97,0.62,10.02,44.97,17.7,1013.6,22.77,29.34,687.5,2021-11-29 15:33:38
37,00:00:37,3.14,222.83,72,15.97,0.62,10.02,44.97,17.7,1013.6,22.77,29.34,994.14,2021-11-29 15:33:39
38,00:00:38,2.55,181.17,72,17.45,0.41,7.23,39.91,16.88,1013.7,22.77,29.31,917.97,2021-11-29 15:33:40
39,00:00:39,2.55,181.17,72,17.45,0.41,7.23,39.91,16.88,1013.7,22.77,29.31,917.97,2021-11-29 15:33:41
40,00:00:40,2.55,181.17,71,17.45,0.41,7.23,39.91,16.88,1013.7,22.77,29.31,596.35,2021-11-29 15:33:42
41,00:00:41,2.55,181.17,70,17.45,0.41,7.23,39.91,16.88,1013.7,22.77,29.31,587.24,2021-11-29 15:33:43
42,00:00:42,3.25,230.5,70,16.67,0.56,9.41,40.82,17.3,1013.6,22.77,29.31,878.91,2021-11-29 15:33:44
43,00:00:43,3.25,230.5,70,16.67,0.56,9.41,40.82,17.3,1013.6,22.77,29.31,878.91,2021-11-29 15:33:45
44,00:00:44,3.25,230.5,69,16.67,0.56,9.41,40.82,17.3,1013.6,22.77,29.31,755.05,2021-11-29 15:33:46
45,00:00:45,3.54,251.17,69,15.9,0.67,10.77,42.88,17.6,1013.7,22.78,29.31,373.7,2021-11-29 15:33:47
46,00:00:46,3.54,251.17,69,15.9,0.67,10.77,42.88,17.6,1013.7,22.78,29.31,640.62,2021-11-29 15:33:48
47,00:00:47,3.54,251.17,69,15.9,0.67,10.77,42.88,17.6,1013.7,22.78,29.31,742.19,2021-11-29 15:33:49
48,00:00:48,3.54,251.17,69,15.9,0.67,10.77,42.88,17.6,1013.7,22.78,29.31,992.19,2021-11-29 15:33:50
49,00:00:49,2.9,206.17,70,17.03,0.48,8.26,40.06,17.08,1013.7,22.79,29.28,408.2,2021-11-29 15:33:51
50,00:00:50,2.9,206.17,70,17.03,0.48,8.26,40.06,17.08,1013.7,22.79,29.28,765.62,2021-11-29 15:33:52
51,00:00:51,2.9,206.17,70,17.03,0.48,8.26,40.06,17.08,1013.7,22.79,29.28,1082.03,2021-11-29 15:33:53
52,00:00:52,2.9,206.17,70,17.03,0.48,8.26,40.06,17.08,1013.7,22.79,29.28,906.25,2021-11-29 15:33:54
53,00:00:53,2.68,190.0,69,16.74,0.48,8.06,42.42,17.29,1013.7,22.78,29.25,445.31,2021-11-29 15:33:55
54,00:00:54,2.68,190.0,69,16.74,0.48,8.06,42.42,17.29,1013.7,22.78,29.25,304.69,2021-11-29 15:33:56
55,00:00:55,2.68,190.0,69,16.74,0.48,8.06,42.42,17.29,1013.7,22.78,29.25,759.11,2021-11-29 15:33:57
56,00:00:56,3.02,214.17,69,15.57,0.61,9.49,44.31,17.64,1013.7,22.78,29.24,407.55,2021-11-29 15:33:58
57,00:00:57,3.02,214.17,69,15.57,0.61,9.49,44.31,17.64,1013.7,22.78,29.24,984.38,2021-11-29 15:33:59
58,00:00:58,3.02,214.17,69,15.57,0.61,9.49,44.31,17.64,1013.7,22.78,29.24,433.59,2021-11-29 15:34:00
59,00:00:59,3.02,214.17,69,15.57,0.61,9.49,44.31,17.64,1013.7,22.78,29.24,796.88,2021-11-29 15:34:01
60,00:01:00,3.01,213.5,69,15.05,0.58,8.88,41.59,17.4,1013.7,22.79,29.23,796.88,2021-11-29 15:34:02
61,00:01:01,3.01,213.5,69,15.05,0.58,8.88,41.59,17.4,1013.7,22.79,29.23,613.04,2021-11-29 15:34:03
62,00:01:02,3.01,213.5,69,15.05,0.58,8.88,41.59,17.4,1013.7,22.79,29.23,812.5,2021-11-29 15:34:04
63,00:01:03,3.01,213.5,69,15.05,0.58,8.88,41.59,17.4,1013.7,22.79,29.23,423.83,2021-11-29 15:34:05
64,00:01:04,3.01,213.5,69,15.05,0.58,8.88,41.59,17.4,1013.7,22.79,29.23,242.19,2021-11-29 15:34:06
65,00:01:05,2.61,185.17,69,14.7,0.46,6.78,36.62,16.65,1013.7,22.79,29.22,584.96,2021-11-29 15:34:07
66,00:01:06,2.61,185.17,69,14.7,0.46,6.78,36.62,16.65,1013.7,22.79,29.22,738.28,2021-11-29 15:34:08
67,00:01:07,2.61,185.17,70,14.7,0.46,6.78,36.62,16.65,1013.7,22.79,29.22,669.27,2021-11-29 15:34:09
68,00:01:08,2.54,180.67,70,16.33,0.44,7.31,40.46,17.03,1013.7,22.78,29.2,722.66,2021-11-29 15:34:10
69,00:01:09,2.54,180.67,71,16.33,0.44,7.31,40.46,17.03,1013.7,22.78,29.2,467.77,2021-11-29 15:34:11
70,00:01:10,2.54,180.67,71,16.33,0.44,7.31,40.46,17.03,1013.7,22.78,29.2,898.44,2021-11-29 15:34:12
71,00:01:11,2.54,180.67,71,16.33,0.44,7.31,40.46,17.03,1013.7,22.78,29.2,626.95,2021-11-29 15:34:13
72,00:01:12,3.0,212.83,71,14.77,0.63,9.3,43.7,17.62,1013.7,22.79,29.2,835.94,2021-11-29 15:34:14
73,00:01:13,3.0,212.83,71,14.77,0.63,9.3,43.7,17.62,1013.7,22.79,29.2,835.94,2021-11-29 15:34:15
74,00:01:14,3.0,212.83,72,14.77,0.63,9.3,43.7,17.62,1013.7,22.79,29.2,542.97,2021-11-29 15:34:16
75,00:01:15,3.0,212.83,72,14.77,0.63,9.3,43.7,17.62,1013.7,22.79,29.2,847.66,2021-11-29 15:34:17
76,00:01:16,2.78,197.5,72,14.04,0.48,6.75,34.18,16.4,1013.7,22.79,29.19,863.28,2021-11-29 15:34:18
77,00:01:17,2.78,197.5,72,14.04,0.48,6.75,34.18,16.4,1013.7,22.79,29.19,364.06,2021-11-29 15:34:19
78,00:01:18,2.78,197.5,73,14.04,0.48,6.75,34.18,16.4,1013.7,22.79,29.19,448.89,2021-11-29 15:34:20
79,00:01:19,2.78,197.5,73,14.04,0.48,6.75,34.18,16.4,1013.7,22.79,29.19,437.5,2021-11-29 15:34:21
80,00:01:20,2.78,197.5,74,14.04,0.48,6.75,34.18,16.4,1013.7,22.79,29.19,648.44,2021-11-29 15:34:22
81,00:01:21,2.46,174.33,74,15.59,0.37,5.85,33.56,15.92,1013.8,22.79,29.18,574.22,2021-11-29 15:34:23
82,00:01:22,2.46,174.33,74,15.59,0.37,5.85,33.56,15.92,1013.8,22.79,29.18,429.69,2021-11-29 15:34:24
83,00:01:23,2.46,174.33,74,15.59,0.37,5.85,33.56,15.92,1013.8,22.79,29.18,625.0,2021-11-29 15:34:25
84,00:01:24,2.46,174.33,74,15.59,0.37,5.85,33.56,15.92,1013.8,22.79,29.18,937.5,2021-11-29 15:34:26
85,00:01:25,2.42,171.83,73,13.97,0.43,6.01,34.98,16.36,1013.8,22.8,29.18,457.03,2021-11-29 15:34:27
86,00:01:26,2.42,171.83,73,13.97,0.43,6.01,34.98,16.36,1013.8,22.8,29.18,531.25,2021-11-29 15:34:28
87,00:01:27,2.42,171.83,74,13.97,0.43,6.01,34.98,16.36,1013.8,22.8,29.18,687.5,2021-11-29 15:34:29
88,00:01:28,3.43,243.67,74,15.25,0.58,8.93,36.65,16.92,1013.5,22.79,29.19,582.03,2021-11-29 15:34:30
89,00:01:29,3.43,243.67,74,15.25,0.58,8.93,36.65,16.92,1013.5,22.79,29.19,582.03,2021-11-29 15:34:31
90,00:01:30,3.43,243.67,74,15.25,0.58,8.93,36.65,16.92,1013.5,22.79,29.19,582.03,2021-11-29 15:34:32
91,00:01:31,3.43,243.67,74,15.25,0.58,8.93,36.65,16.92,1013.5,22.79,29.19,582.03,2021-11-29 15:34:33
92,00:01:32,3.43,243.67,74,15.25,0.58,8.93,36.65,16.92,1013.5,22.79,29.19,582.03,2021-11-29 15:34:34
93,00:01:33,3.43,243.67,75,15.25,0.58,8.93,36.65,16.92,1013.5,22.79,29.19,480.47,2021-11-29 15:34:35
94,00:01:34,3.43,243.67,75,15.25,0.58,8.93,36.65,16.92,1013.5,22.79,29.19,410.16,2021-11-29 15:34:36
95,00:01:35,3.43,243.67,75,15.25,0.58,8.93,36.65,16.92,1013.5,22.79,29.19,410.16,2021-11-29 15:34:37
96,00:01:36,3.43,243.67,74,15.25,0.58,8.93,36.65,16.92,1013.5,22.79,29.19,691.41,2021-11-29 15:34:38
97,00:01:37,2.73,193.67,73,13.08,0.6,7.92,40.89,17.36,1013.6,22.81,29.2,620.9,2021-11-29 15:34:39
98,00:01:38,2.73,193.67,73,13.08,0.6,7.92,40.89,17.36,1013.6,22.81,29.2,730.47,2021-11-29 15:34:40
99,00:01:39,2.73,193.67,73,13.08,0.6,7.92,40.89,17.36,1013.6,22.81,29.2,730.47,2021-11-29 15:34:41
100,00:01:40,4.18,296.83,73,16.92,0.76,12.95,43.63,17.72,1013.7,22.81,29.19,668.75,2021-11-29 15:34:42
101,00:01:41,4.18,296.83,77,16.92,0.76,12.95,43.63,17.72,1013.7,22.81,29.19,433.59,2021-11-29 15:34:43
102,00:01:42,4.18,296.83,77,16.92,0.76,12.95,43.63,17.72,1013.7,22.81,29.19,376.95,2021-11-29 15:34:44
103,00:01:43,3.69,261.67,77,18.32,0.48,8.93,34.13,16.41,1013.7,22.8,29.18,753.91,2021-11-29 15:34:45
104,00:01:44,3.69,261.67,77,18.32,0.48,8.93,34.13,16.41,1013.7,22.8,29.18,707.03,2021-11-29 15:34:46
105,00:01:45,3.69,261.67,76,18.32,0.48,8.93,34.13,16.41,1013.7,22.8,29.18,628.91,2021-11-29 15:34:47
106,00:01:46,3.69,261.67,76,18.32,0.48,8.93,34.13,16.41,1013.7,22.8,29.18,859.38,2021-11-29 15:34:48
107,00:01:47,3.42,242.5,76,16.79,0.54,9.18,37.86,16.98,1013.7,22.8,29.15,886.72,2021-11-29 15:34:49
108,00:01:48,3.42,242.5,76,16.79,0.54,9.18,37.86,16.98,1013.7,22.8,29.15,886.72,2021-11-29 15:34:50
109,00:01:49,3.42,242.5,75,16.79,0.54,9.18,37.86,16.98,1013.7,22.8,29.15,520.83,2021-11-29 15:34:51
110,00:01:50,3.42,242.5,75,16.79,0.54,9.18,37.86,16.98,1013.7,22.8,29.15,1078.12,2021-11-29 15:34:52
111,00:01:51,3.26,231.67,75,14.87,0.58,8.73,37.68,17.03,1013.7,22.81,29.12,608.07,2021-11-29 15:34:53
112,00:01:52,3.26,231.67,75,14.87,0.58,8.73,37.68,17.03,1013.7,22.81,29.12,328.12,2021-11-29 15:34:54
113,00:01:53,3.26,231.67,75,14.87,0.58,8.73,37.68,17.03,1013.7,22.81,29.12,328.12,2021-11-29 15:34:55
114,00:01:54,3.26,231.67,76,14.87,0.58,8.73,37.68,17.03,1013.7,22.81,29.12,563.23,2021-11-29 15:34:56
115,00:01:55,3.34,237.0,75,16.13,0.56,9.05,38.19,17.04,1013.7,22.81,29.11,535.16,2021-11-29 15:34:57
116,00:01:56,3.34,237.0,75,16.13,0.56,9.05,38.19,17.04,1013.7,22.81,29.11,535.16,2021-11-29 15:34:58
117,00:01:57,3.34,237.0,75,16.13,0.56,9.05,38.19,17.04,1013.7,22.81,29.11,646.48,2021-11-29 15:34:59
118,00:01:58,3.66,260.0,75,16.02,0.61,9.8,37.69,17.06,1013.7,22.81,29.08,646.48,2021-11-29 15:35:00
119,00:01:59,3.66,260.0,75,16.02,0.61,9.8,37.69,17.06,1013.7,22.81,29.08,281.25,2021-11-29 15:35:01
120,00:02:00,3.66,260.0,75,16.02,0.61,9.8,37.69,17.06,1013.7,22.81,29.08,281.25,2021-11-29 15:35:02
121,00:02:01,3.66,260.0,75,16.02,0.61,9.8,37.69,17.06,1013.7,22.81,29.08,281.25,2021-11-29 15:35:03
122,00:02:02,3.66,260.0,75,16.02,0.61,9.8,37.69,17.06,1013.7,22.81,29.08,281.25,2021-11-29 15:35:04
123,00:02:03,3.21,228.0,75,14.52,0.57,8.33,36.54,16.89,1013.7,22.81,29.07,281.25,2021-11-29 15:35:05
124,00:02:04,3.21,228.0,75,14.52,0.57,8.33,36.54,16.89,1013.7,22.81,29.07,281.25,2021-11-29 15:35:06
125,00:02:05,3.21,228.0,74,14.52,0.57,8.33,36.54,16.89,1013.7,22.81,29.07,492.19,2021-11-29 15:35:07
126,00:02:06,3.21,228.0,74,14.52,0.57,8.33,36.54,16.89,1013.7,22.81,29.07,552.73,2021-11-29 15:35:08
127,00:02:07,3.15,224.0,73,13.74,0.62,8.55,38.17,17.12,1013.7,22.81,29.06,612.5,2021-11-29 15:35:09
128,00:02:08,3.15,224.0,74,13.74,0.62,8.55,38.17,17.12,1013.7,22.81,29.06,679.69,2021-11-29 15:35:10
129,00:02:09,3.15,224.0,74,13.74,0.62,8.55,38.17,17.12,1013.7,22.81,29.06,679.69,2021-11-29 15:35:11
130,00:02:10,3.15,224.0,74,13.74,0.62,8.55,38.17,17.12,1013.7,22.81,29.06,679.69,2021-11-29 15:35:12
131,00:02:11,2.97,211.17,74,15.17,0.5,7.72,36.56,16.76,1013.7,22.82,29.04,679.69,2021-11-29 15:35:13
132,00:02:12,2.97,211.17,74,15.17,0.5,7.72,36.56,16.76,1013.7,22.82,29.04,679.69,2021-11-29 15:35:14
133,00:02:13,2.97,211.17,74,15.17,0.5,7.72,36.56,16.76,1013.7,22.82,29.04,731.45,2021-11-29 15:35:15
134,00:02:14,2.97,211.17,73,15.17,0.5,7.72,36.56,16.76,1013.7,22.82,29.04,529.95,2021-11-29 15:35:16
135,00:02:15,2.97,210.83,73,15.5,0.52,8.14,38.61,17.02,1013.7,22.82,29.04,781.25,2021-11-29 15:35:17
136,00:02:16,2.97,210.83,73,15.5,0.52,8.14,38.61,17.02,1013.7,22.82,29.04,541.67,2021-11-29 15:35:18
137,00:02:17,2.97,210.83,74,15.5,0.52,8.14,38.61,17.02,1013.7,22.82,29.04,519.53,2021-11-29 15:35:19
138,00:02:18,2.97,210.83,74,15.5,0.52,8.14,38.61,17.02,1013.7,22.82,29.04,527.34,2021-11-29 15:35:20
139,00:02:19,2.97,210.83,74,15.5,0.52,8.14,38.61,17.02,1013.7,22.82,29.04,582.03,2021-11-29 15:35:21
140,00:02:20,2.82,200.33,75,13.63,0.53,7.35,36.69,16.84,1013.8,22.83,29.01,582.03,2021-11-29 15:35:22
141,00:02:21,2.82,200.33,75,13.63,0.53,7.35,36.69,16.84,1013.8,22.83,29.01,582.03,2021-11-29 15:35:23
142,00:02:22,2.82,200.33,75,13.63,0.53,7.35,36.69,16.84,1013.8,22.83,29.01,582.03,2021-11-29 15:35:24
143,00:02:23,2.82,200.33,75,13.63,0.53,7.35,36.69,16.84,1013.8,22.83,29.01,582.03,2021-11-29 15:35:25
144,00:02:24,2.81,199.67,76,14.63,0.49,7.24,36.26,16.7,1013.7,22.82,29.01,710.16,2021-11-29 15:35:26
145,00:02:25,2.81,199.67,77,14.63,0.49,7.24,36.26,16.7,1013.7,22.82,29.01,542.97,2021-11-29 15:35:27
146,00:02:26,2.81,199.67,77,14.63,0.49,7.24,36.26,16.7,1013.7,22.82,29.01,542.97,2021-11-29 15:35:28
147,00:02:27,2.81,199.67,77,14.63,0.49,7.24,36.26,16.7,1013.7,22.82,29.01,746.09,2021-11-29 15:35:29
148,00:02:28,3.03,215.33,77,14.31,0.55,7.88,36.59,16.85,1013.7,22.82,28.99,746.09,2021-11-29 15:35:30
149,00:02:29,3.03,215.33,78,14.31,0.55,7.88,36.59,16.85,1013.7,22.82,28.99,444.34,2021-11-29 15:35:31
150,00:02:30,3.03,215.33,79,14.31,0.55,7.88,36.59,16.85,1013.7,22.82,28.99,684.45,2021-11-29 15:35:32
151,00:02:31,3.38,239.83,80,15.62,0.56,8.82,36.78,16.89,1013.6,22.83,28.99,824.22,2021-11-29 15:35:33
152,00:02:32,3.38,239.83,80,15.62,0.56,8.82,36.78,16.89,1013.6,22.83,28.99,824.22,2021-11-29 15:35:34
153,00:02:33,3.38,239.83,80,15.62,0.56,8.82,36.78,16.89,1013.6,22.83,28.99,824.22,2021-11-29 15:35:35
154,00:02:34,3.38,239.83,80,15.62,0.56,8.82,36.78,16.89,1013.6,22.83,28.99,824.22,2021-11-29 15:35:36
155,00:02:35,3.38,239.83,80,15.62,0.56,8.82,36.78,16.89,1013.6,22.83,28.99,824.22,2021-11-29 15:35:37
156,00:02:36,2.82,200.17,80,12.48,0.56,7.07,35.32,16.73,1013.8,22.83,28.99,824.22,2021-11-29 15:35:38
157,00:02:37,2.82,200.17,80,12.48,0.56,7.07,35.32,16.73,1013.8,22.83,28.99,675.78,2021-11-29 15:35:39
158,00:02:38,2.82,200.17,80,12.48,0.56,7.07,35.32,16.73,1013.8,22.83,28.99,750.0,2021-11-29 15:35:40
159,00:02:39,2.82,200.17,80,12.48,0.56,7.07,35.32,16.73,1013.8,22.83,28.99,494.79,2021-11-29 15:35:41
160,00:02:40,3.62,257.17,80,12.69,0.88,11.27,43.82,17.81,1013.6,22.83,28.96,679.69,2021-11-29 15:35:42
161,00:02:41,3.62,257.17,80,12.69,0.88,11.27,43.82,17.81,1013.6,22.83,28.96,671.88,2021-11-29 15:35:43
162,00:02:42,3.62,257.17,80,12.69,0.88,11.27,43.82,17.81,1013.6,22.83,28.96,671.88,2021-11-29 15:35:44
163,00:02:43,3.62,257.17,83,12.69,0.88,11.27,43.82,17.81,1013.6,22.83,28.96,550.35,2021-11-29 15:35:45
164,00:02:44,3.63,258.0,85,15.86,0.71,11.35,43.99,17.72,1013.7,22.84,28.93,636.72,2021-11-29 15:35:46
165,00:02:45,3.63,258.0,86,15.86,0.71,11.35,43.99,17.72,1013.7,22.84,28.93,439.06,2021-11-29 15:35:47
166,00:02:46,3.63,258.0,86,15.86,0.71,11.35,43.99,17.72,1013.7,22.84,28.93,648.44,2021-11-29 15:35:48
167,00:02:47,3.63,258.0,86,15.86,0.71,11.35,43.99,17.72,1013.7,22.84,28.93,648.44,2021-11-29 15:35:49
168,00:02:48,3.5,248.5,86,16.86,0.74,12.63,50.82,18.17,1013.6,22.84,28.9,575.93,2021-11-29 15:35:50
169,00:02:49,3.5,248.5,86,16.86,0.74,12.63,50.82,18.17,1013.6,22.84,28.9,781.25,2021-11-29 15:35:51
170,00:02:50,3.5,248.5,86,16.86,0.74,12.63,50.82,18.17,1013.6,22.84,28.9,781.25,2021-11-29 15:35:52
171,00:02:51,3.5,248.5,86,16.86,0.74,12.63,50.82,18.17,1013.6,22.84,28.9,781.25,2021-11-29 15:35:53
172,00:02:52,3.47,246.17,86,15.76,0.81,12.86,52.24,18.28,1013.6,22.84,28.89,781.25,2021-11-29 15:35:54
173,00:02:53,3.47,246.17,86,15.76,0.81,12.86,52.24,18.28,1013.6,22.84,28.89,505.21,2021-11-29 15:35:55
174,00:02:54,3.47,246.17,85,15.76,0.81,12.86,52.24,18.28,1013.6,22.84,28.89,738.28,2021-11-29 15:35:56
175,00:02:55,3.47,246.17,84,15.76,0.81,12.86,52.24,18.28,1013.6,22.84,28.89,556.36,2021-11-29 15:35:57
176,00:02:56,3.38,240.0,84,14.51,0.85,12.47,51.96,18.29,1013.7,22.84,28.85,753.91,2021-11-29 15:35:58
177,00:02:57,3.38,240.0,83,14.51,0.85,12.47,51.96,18.29,1013.7,22.84,28.85,486.72,2021-11-29 15:35:59
178,00:02:58,3.38,240.0,83,14.51,0.85,12.47,51.96,18.29,1013.7,22.84,28.85,316.41,2021-11-29 15:36:00
179,00:02:59,2.77,197.0,83,18.11,0.5,9.13,46.35,17.64,1013.7,22.84,28.83,316.41,2021-11-29 15:36:01
180,00:03:00,2.77,197.0,84,18.11,0.5,9.13,46.35,17.64,1013.7,22.84,28.83,396.48,2021-11-29 15:36:02
181,00:03:01,2.77,197.0,84,18.11,0.5,9.13,46.35,17.64,1013.7,22.84,28.83,660.16,2021-11-29 15:36:03
182,00:03:02,2.77,197.0,84,18.11,0.5,9.13,46.35,17.64,1013.7,22.84,28.83,660.16,2021-11-29 15:36:04
183,00:03:03,2.48,175.83,84,17.66,0.44,7.88,44.82,17.4,1013.8,22.85,28.83,660.16,2021-11-29 15:36:05
184,00:03:04,2.48,175.83,85,17.66,0.44,7.88,44.82,17.4,1013.8,22.85,28.83,673.55,2021-11-29 15:36:06
185,00:03:05,2.48,175.83,86,17.66,0.44,7.88,44.82,17.4,1013.8,22.85,28.83,400.39,2021-11-29 15:36:07
186,00:03:06,2.48,175.83,85,17.66,0.44,7.88,44.82,17.4,1013.8,22.85,28.83,798.58,2021-11-29 15:36:08
187,00:03:07,2.29,162.83,84,12.93,0.69,8.96,55.03,18.35,1013.7,22.85,28.78,394.53,2021-11-29 15:36:09
188,00:03:08,2.29,162.83,84,12.93,0.69,8.96,55.03,18.35,1013.7,22.85,28.78,539.06,2021-11-29 15:36:10
189,00:03:09,2.29,162.83,84,12.93,0.69,8.96,55.03,18.35,1013.7,22.85,28.78,524.41,2021-11-29 15:36:11
190,00:03:10,2.29,162.83,83,12.93,0.69,8.96,55.03,18.35,1013.7,22.85,28.78,898.44,2021-11-29 15:36:12
191,00:03:11,2.66,188.67,83,18.76,0.44,8.25,43.73,17.3,1013.7,22.85,28.79,376.95,2021-11-29 15:36:13
192,00:03:12,2.66,188.67,83,18.76,0.44,8.25,43.73,17.3,1013.7,22.85,28.79,390.62,2021-11-29 15:36:14
193,00:03:13,2.66,188.67,83,18.76,0.44,8.25,43.73,17.3,1013.7,22.85,28.79,390.62,2021-11-29 15:36:15
194,00:03:14,2.05,145.33,82,17.25,0.33,5.74,39.5,16.45,1013.8,22.85,28.79,744.14,2021-11-29 15:36:16
195,00:03:15,2.05,145.33,82,17.25,0.33,5.74,39.5,16.45,1013.8,22.85,28.79,673.18,2021-11-29 15:36:17
196,00:03:16,2.05,145.33,81,17.25,0.33,5.74,39.5,16.45,1013.8,22.85,28.79,437.5,2021-11-29 15:36:18
197,00:03:17,2.05,145.33,80,17.25,0.33,5.74,39.5,16.45,1013.8,22.85,28.79,515.62,2021-11-29 15:36:19
198,00:03:18,2.05,145.33,80,17.25,0.33,5.74,39.5,16.45,1013.8,22.85,28.79,601.56,2021-11-29 15:36:20
199,00:03:19,2.05,145.33,80,17.25,0.33,5.74,39.5,16.45,1013.8,22.85,28.79,601.56,2021-11-29 15:36:21
200,00:03:20,2.05,145.33,80,17.25,0.33,5.74,39.5,16.45,1013.8,22.85,28.79,644.53,2021-11-29 15:36:22
201,00:03:21,3.11,220.83,80,15.64,0.73,11.46,51.9,18.22,1013.7,22.86,28.78,339.84,2021-11-29 15:36:23
202,00:03:22,3.11,220.83,80,15.64,0.73,11.46,51.9,18.22,1013.7,22.86,28.78,339.84,2021-11-29 15:36:24
