Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],HR[bpm],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH],RR[ms],Time
41,00:00:41,3.29,234.0,108,18.26,0.49,8.98,38.38,16.88,1003.7,25.5,41.9,441.41,2021-11-30 18:31:32
42,00:00:42,3.29,234.0,108,18.26,0.49,8.98,38.38,16.88,1003.7,25.5,41.9,466.8,2021-11-30 18:31:33
43,00:00:43,3.29,234.0,108,18.26,0.49,8.98,38.38,16.88,1003.7,25.5,41.9,361.98,2021-11-30 18:31:34
44,00:00:44,3.29,234.0,108,18.26,0.49,8.98,38.38,16.88,1003.7,25.5,41.9,562.5,2021-11-30 18:31:35
45,00:00:45,3.25,231.5,108,18.23,0.5,9.16,39.57,17.02,1003.7,25.5,41.89,634.77,2021-11-30 18:31:36
46,00:00:46,3.25,231.5,108,18.23,0.5,9.16,39.57,17.02,1003.7,25.5,41.89,364.58,2021-11-30 18:31:37
47,00:00:47,3.25,231.5,108,18.23,0.5,9.16,39.57,17.02,1003.7,25.5,41.89,298.18,2021-11-30 18:31:38
48,00:00:48,3.15,224.0,110,17.98,0.48,8.69,38.79,16.91,1003.7,25.5,41.85,325.52,2021-11-30 18:31:39
49,00:00:49,3.15,224.0,111,17.98,0.48,8.69,38.79,16.91,1003.7,25.5,41.85,351.56,2021-11-30 18:31:40
50,00:00:50,3.15,224.0,112,17.98,0.48,8.69,38.79,16.91,1003.7,25.5,41.85,289.06,2021-11-30 18:31:41
51,00:00:51,3.35,238.67,113,19.42,0.5,9.73,40.77,17.14,1003.7,25.49,41.82,703.12,2021-11-30 18:31:42
52,00:00:52,3.35,238.67,113,19.42,0.5,9.73,40.77,17.14,1003.7,25.49,41.82,417.97,2021-11-30 18:31:43
53,00:00:53,3.35,238.67,113,19.42,0.5,9.73,40.77,17.14,1003.7,25.49,41.82,1457.03,2021-11-30 18:31:44
54,00:00:54,3.28,233.83,113,19.95,0.46,9.3,39.77,16.97,1003.6,25.49,41.79,306.64,2021-11-30 18:31:45
55,00:00:55,3.28,233.83,113,19.95,0.46,9.3,39.77,16.97,1003.6,25.49,41.79,560.55,2021-11-30 18:31:46
56,00:00:56,3.28,233.83,113,19.95,0.46,9.3,39.77,16.97,1003.6,25.49,41.79,509.28,2021-11-30 18:31:47
57,00:00:57,2.98,212.17,113,20.15,0.39,7.99,37.66,16.51,1003.7,25.49,41.78,624.02,2021-11-30 18:31:48
58,00:00:58,2.98,212.17,112,20.15,0.39,7.99,37.66,16.51,1003.7,25.49,41.78,725.26,2021-11-30 18:31:49
59,00:00:59,2.71,192.67,112,28.27,0.27,7.75,40.22,15.99,1003.7,25.48,41.75,988.28,2021-11-30 18:31:50
60,00:01:00,2.71,192.67,112,28.27,0.27,7.75,40.22,15.99,1003.7,25.48,41.75,414.06,2021-11-30 18:31:51
61,00:01:01,2.71,192.67,111,28.27,0.27,7.75,40.22,15.99,1003.7,25.48,41.75,765.62,2021-11-30 18:31:52
62,00:01:02,2.49,177.17,111,17.63,0.37,6.68,37.7,16.44,1003.7,25.48,41.76,544.92,2021-11-30 18:31:53
63,00:01:03,2.49,177.17,111,17.63,0.37,6.68,37.7,16.44,1003.7,25.48,41.76,341.15,2021-11-30 18:31:54
64,00:01:04,2.49,177.17,111,17.63,0.37,6.68,37.7,16.44,1003.7,25.48,41.76,277.34,2021-11-30 18:31:55
65,00:01:05,2.49,177.17,110,17.63,0.37,6.68,37.7,16.44,1003.7,25.48,41.76,761.72,2021-11-30 18:31:56
66,00:01:06,2.76,196.5,110,16.37,0.48,7.87,40.05,17.03,1003.6,25.48,41.73,738.28,2021-11-30 18:31:57
67,00:01:07,2.76,196.5,110,16.37,0.48,7.87,40.05,17.03,1003.6,25.48,41.73,330.73,2021-11-30 18:31:58
68,00:01:08,2.76,196.5,110,16.37,0.48,7.87,40.05,17.03,1003.6,25.48,41.73,363.28,2021-11-30 18:31:59
69,00:01:09,2.76,196.5,110,16.37,0.48,7.87,40.05,17.03,1003.6,25.48,41.73,785.16,2021-11-30 18:32:00
70,00:01:10,3.06,218.0,110,15.45,0.53,8.25,37.84,16.91,1003.7,25.47,41.73,447.27,2021-11-30 18:32:01
71,00:01:11,3.06,218.0,110,15.45,0.53,8.25,37.84,16.91,1003.7,25.47,41.73,454.43,2021-11-30 18:32:02
72,00:01:12,3.06,218.0,109,15.45,0.53,8.25,37.84,16.91,1003.7,25.47,41.73,925.78,2021-11-30 18:32:03
73,00:01:13,3.06,218.0,110,15.45,0.53,8.25,37.84,16.91,1003.7,25.47,41.73,280.92,2021-11-30 18:32:04
74,00:01:14,3.12,221.83,110,14.12,0.56,8.01,36.11,16.78,1003.7,25.48,41.71,328.12,2021-11-30 18:32:05
75,00:01:15,3.12,221.83,110,14.12,0.56,8.01,36.11,16.78,1003.7,25.48,41.71,680.99,2021-11-30 18:32:06
76,00:01:16,3.12,221.83,111,14.12,0.56,8.01,36.11,16.78,1003.7,25.48,41.71,500.0,2021-11-30 18:32:07
77,00:01:17,2.93,208.33,111,17.73,0.41,7.37,35.38,16.3,1003.6,25.46,41.7,474.61,2021-11-30 18:32:08
78,00:01:18,2.93,208.33,111,17.73,0.41,7.37,35.38,16.3,1003.6,25.46,41.7,578.12,2021-11-30 18:32:09
79,00:01:19,2.93,208.33,111,17.73,0.41,7.37,35.38,16.3,1003.6,25.46,41.7,578.12,2021-11-30 18:32:10
80,00:01:20,2.93,208.33,111,17.73,0.41,7.37,35.38,16.3,1003.6,25.46,41.7,2257.81,2021-11-30 18:32:11
81,00:01:21,2.87,204.0,110,17.15,0.45,7.72,37.84,16.72,1003.7,25.47,41.67,432.29,2021-11-30 18:32:12
82,00:01:22,2.87,204.0,110,17.15,0.45,7.72,37.84,16.72,1003.7,25.47,41.67,392.58,2021-11-30 18:32:13
83,00:01:23,2.87,204.0,111,17.15,0.45,7.72,37.84,16.72,1003.7,25.47,41.67,460.94,2021-11-30 18:32:14
84,00:01:24,3.05,217.5,111,19.05,0.43,8.26,37.98,16.68,1003.7,25.46,41.66,375.0,2021-11-30 18:32:15
85,00:01:25,3.05,217.5,111,19.05,0.43,8.26,37.98,16.68,1003.7,25.46,41.66,353.52,2021-11-30 18:32:16
86,00:01:26,3.05,217.5,111,19.05,0.43,8.26,37.98,16.68,1003.7,25.46,41.66,472.66,2021-11-30 18:32:17
87,00:01:27,3.05,217.5,111,19.05,0.43,8.26,37.98,16.68,1003.7,25.46,41.66,613.28,2021-11-30 18:32:18
88,00:01:28,3.02,215.17,111,16.03,0.51,8.3,38.57,16.96,1003.7,25.46,41.63,929.69,2021-11-30 18:32:19
89,00:01:29,3.02,215.17,112,16.03,0.51,8.3,38.57,16.96,1003.7,25.46,41.63,349.61,2021-11-30 18:32:20
90,00:01:30,3.02,215.17,112,16.03,0.51,8.3,38.57,16.96,1003.7,25.46,41.63,238.28,2021-11-30 18:32:21
91,00:01:31,3.02,215.17,112,16.03,0.51,8.3,38.57,16.96,1003.7,25.46,41.63,238.28,2021-11-30 18:32:22
92,00:01:32,2.79,198.5,112,14.39,0.5,7.28,36.68,16.73,1003.7,25.46,41.61,2143.55,2021-11-30 18:32:23
93,00:01:33,2.79,198.5,112,14.39,0.5,7.28,36.68,16.73,1003.7,25.46,41.61,587.89,2021-11-30 18:32:24
94,00:01:34,2.79,198.5,113,14.39,0.5,7.28,36.68,16.73,1003.7,25.46,41.61,839.84,2021-11-30 18:32:25
95,00:01:35,2.79,198.5,112,14.39,0.5,7.28,36.68,16.73,1003.7,25.46,41.61,601.56,2021-11-30 18:32:26
96,00:01:36,3.07,218.5,112,14.81,0.54,8.0,36.61,16.79,1003.7,25.45,41.59,1296.88,2021-11-30 18:32:27
97,00:01:37,3.07,218.5,112,14.81,0.54,8.0,36.61,16.79,1003.7,25.45,41.59,1218.75,2021-11-30 18:32:28
98,00:01:38,3.07,218.5,112,14.81,0.54,8.0,36.61,16.79,1003.7,25.45,41.59,1218.75,2021-11-30 18:32:29
99,00:01:39,3.07,218.5,112,14.81,0.54,8.0,36.61,16.79,1003.7,25.45,41.59,2160.16,2021-11-30 18:32:30
100,00:01:40,3.07,218.5,112,14.81,0.54,8.0,36.61,16.79,1003.7,25.45,41.59,341.15,2021-11-30 18:32:31
101,00:01:41,2.97,211.5,111,14.45,0.52,7.52,35.56,16.63,1003.6,25.45,41.57,1000.0,2021-11-30 18:32:32
102,00:01:42,2.97,211.5,111,14.45,0.52,7.52,35.56,16.63,1003.6,25.45,41.57,544.92,2021-11-30 18:32:33
103,00:01:43,2.97,211.5,111,14.45,0.52,7.52,35.56,16.63,1003.6,25.45,41.57,863.28,2021-11-30 18:32:34
104,00:01:44,2.97,211.5,111,14.45,0.52,7.52,35.56,16.63,1003.6,25.45,41.57,570.31,2021-11-30 18:32:35
105,00:01:45,3.11,221.5,111,14.16,0.57,8.09,36.52,16.83,1003.7,25.44,41.54,628.91,2021-11-30 18:32:36
106,00:01:46,3.11,221.5,112,14.16,0.57,8.09,36.52,16.83,1003.7,25.44,41.54,680.99,2021-11-30 18:32:37
107,00:01:47,3.11,221.5,111,14.16,0.57,8.09,36.52,16.83,1003.7,25.44,41.54,304.69,2021-11-30 18:32:38
108,00:01:48,3.11,221.5,114,14.16,0.57,8.09,36.52,16.83,1003.7,25.44,41.54,329.43,2021-11-30 18:32:39
109,00:01:49,3.02,214.83,115,13.93,0.55,7.73,35.98,16.74,1003.7,25.43,41.54,414.06,2021-11-30 18:32:40
110,00:01:50,3.02,214.83,116,13.93,0.55,7.73,35.98,16.74,1003.7,25.43,41.54,346.84,2021-11-30 18:32:41
111,00:01:51,3.02,214.83,116,13.93,0.55,7.73,35.98,16.74,1003.7,25.43,41.54,1117.19,2021-11-30 18:32:42
112,00:01:52,3.02,214.83,115,13.93,0.55,7.73,35.98,16.74,1003.7,25.43,41.54,445.31,2021-11-30 18:32:43
113,00:01:53,3.02,215.0,115,13.75,0.55,7.6,35.35,16.67,1003.7,25.43,41.5,424.48,2021-11-30 18:32:44
114,00:01:54,3.02,215.0,114,13.75,0.55,7.6,35.35,16.67,1003.7,25.43,41.5,343.75,2021-11-30 18:32:45
115,00:01:55,3.02,215.0,113,13.75,0.55,7.6,35.35,16.67,1003.7,25.43,41.5,507.81,2021-11-30 18:32:46
116,00:01:56,3.02,215.0,113,13.75,0.55,7.6,35.35,16.67,1003.7,25.43,41.5,566.41,2021-11-30 18:32:47
117,00:01:57,3.02,215.0,112,13.75,0.55,7.6,35.35,16.67,1003.7,25.43,41.5,563.8,2021-11-30 18:32:48
118,00:01:58,2.89,205.67,112,14.21,0.49,7.07,34.38,16.43,1003.6,25.43,41.48,703.12,2021-11-30 18:32:49
119,00:01:59,2.89,205.67,111,14.21,0.49,7.07,34.38,16.43,1003.6,25.43,41.48,570.31,2021-11-30 18:32:50
120,00:02:00,2.89,205.67,110,14.21,0.49,7.07,34.38,16.43,1003.6,25.43,41.48,853.52,2021-11-30 18:32:51
121,00:02:01,2.89,205.67,110,14.21,0.49,7.07,34.38,16.43,1003.6,25.43,41.48,355.47,2021-11-30 18:32:52
122,00:02:02,3.26,232.33,110,14.33,0.57,8.28,35.64,16.74,1003.7,25.43,41.46,433.59,2021-11-30 18:32:53
123,00:02:03,3.26,232.33,111,14.33,0.57,8.28,35.64,16.74,1003.7,25.43,41.46,464.84,2021-11-30 18:32:54
124,00:02:04,3.26,232.33,111,14.33,0.57,8.28,35.64,16.74,1003.7,25.43,41.46,324.22,2021-11-30 18:32:55
125,00:02:05,3.26,232.33,111,14.33,0.57,8.28,35.64,16.74,1003.7,25.43,41.46,528.65,2021-11-30 18:32:56
126,00:02:06,3.33,237.33,112,13.93,0.6,8.37,35.27,16.74,1003.6,25.42,41.45,248.7,2021-11-30 18:32:57
127,00:02:07,3.33,237.33,112,13.93,0.6,8.37,35.27,16.74,1003.6,25.42,41.45,226.56,2021-11-30 18:32:58
128,00:02:08,3.33,237.33,113,13.93,0.6,8.37,35.27,16.74,1003.6,25.42,41.45,344.48,2021-11-30 18:32:59
129,00:02:09,3.33,237.33,113,13.93,0.6,8.37,35.27,16.74,1003.6,25.42,41.45,970.7,2021-11-30 18:33:00
130,00:02:10,3.33,237.33,113,13.93,0.6,8.37,35.27,16.74,1003.6,25.42,41.45,527.34,2021-11-30 18:33:01
131,00:02:11,3.15,224.17,114,13.55,0.58,7.99,35.64,16.76,1003.7,25.42,41.41,384.77,2021-11-30 18:33:02
132,00:02:12,3.15,224.17,114,13.55,0.58,7.99,35.64,16.76,1003.7,25.42,41.41,638.67,2021-11-30 18:33:03
133,00:02:13,3.15,224.17,114,13.55,0.58,7.99,35.64,16.76,1003.7,25.42,41.41,533.2,2021-11-30 18:33:04
134,00:02:14,3.15,224.17,114,13.55,0.58,7.99,35.64,16.76,1003.7,25.42,41.41,703.12,2021-11-30 18:33:05
135,00:02:15,3.15,224.17,114,13.55,0.58,7.99,35.64,16.76,1003.7,25.42,41.41,703.12,2021-11-30 18:33:06
136,00:02:16,3.0,213.67,114,11.07,0.66,7.41,34.68,16.76,1003.6,25.41,41.39,377.79,2021-11-30 18:33:07
137,00:02:17,3.0,213.67,114,11.07,0.66,7.41,34.68,16.76,1003.6,25.41,41.39,454.43,2021-11-30 18:33:08
138,00:02:18,3.0,213.67,114,11.07,0.66,7.41,34.68,16.76,1003.6,25.41,41.39,386.72,2021-11-30 18:33:09
139,00:02:19,3.0,213.67,114,11.07,0.66,7.41,34.68,16.76,1003.6,25.41,41.39,509.77,2021-11-30 18:33:10
140,00:02:20,3.0,213.67,115,11.07,0.66,7.41,34.68,16.76,1003.6,25.41,41.39,710.94,2021-11-30 18:33:11
141,00:02:21,3.12,221.83,114,12.44,0.6,7.54,33.99,16.59,1003.7,25.41,41.38,677.73,2021-11-30 18:33:12
142,00:02:22,3.12,221.83,114,12.44,0.6,7.54,33.99,16.59,1003.7,25.41,41.38,390.62,2021-11-30 18:33:13
143,00:02:23,3.12,221.83,112,12.44,0.6,7.54,33.99,16.59,1003.7,25.41,41.38,689.45,2021-11-30 18:33:14
144,00:02:24,3.12,221.83,111,12.44,0.6,7.54,33.99,16.59,1003.7,25.41,41.38,416.02,2021-11-30 18:33:15
145,00:02:25,3.12,221.83,110,12.44,0.6,7.54,33.99,16.59,1003.7,25.41,41.38,369.47,2021-11-30 18:33:16
146,00:02:26,2.96,210.67,110,12.42,0.57,7.15,33.94,16.53,1003.7,25.4,41.35,808.59,2021-11-30 18:33:17
147,00:02:27,2.96,210.67,109,12.42,0.57,7.15,33.94,16.53,1003.7,25.4,41.35,414.06,2021-11-30 18:33:18
148,00:02:28,2.96,210.67,109,12.42,0.57,7.15,33.94,16.53,1003.7,25.4,41.35,554.69,2021-11-30 18:33:19
149,00:02:29,2.96,210.67,108,12.42,0.57,7.15,33.94,16.53,1003.7,25.4,41.35,481.77,2021-11-30 18:33:20
150,00:02:30,2.96,210.67,108,12.42,0.57,7.15,33.94,16.53,1003.7,25.4,41.35,1867.19,2021-11-30 18:33:21
151,00:02:31,2.79,198.5,108,12.17,0.54,6.67,33.6,16.43,1003.6,25.41,41.34,431.64,2021-11-30 18:33:22
152,00:02:32,2.79,198.5,108,12.17,0.54,6.67,33.6,16.43,1003.6,25.41,41.34,738.28,2021-11-30 18:33:23
153,00:02:33,2.79,198.5,109,12.17,0.54,6.67,33.6,16.43,1003.6,25.41,41.34,510.42,2021-11-30 18:33:24
154,00:02:34,2.79,198.5,109,12.17,0.54,6.67,33.6,16.43,1003.6,25.41,41.34,917.97,2021-11-30 18:33:25
155,00:02:35,2.51,178.5,109,12.55,0.45,5.66,31.71,15.91,1003.7,25.4,41.32,917.97,2021-11-30 18:33:26
156,00:02:36,2.51,178.5,110,12.55,0.45,5.66,31.71,15.91,1003.7,25.4,41.32,472.66,2021-11-30 18:33:27
157,00:02:37,2.51,178.5,110,12.55,0.45,5.66,31.71,15.91,1003.7,25.4,41.32,248.05,2021-11-30 18:33:28
158,00:02:38,2.51,178.5,110,12.55,0.45,5.66,31.71,15.91,1003.7,25.4,41.32,826.17,2021-11-30 18:33:29
159,00:02:39,2.51,178.5,110,12.55,0.45,5.66,31.71,15.91,1003.7,25.4,41.32,953.12,2021-11-30 18:33:30
160,00:02:40,2.42,172.0,111,15.0,0.37,5.65,32.85,15.76,1003.7,25.39,41.32,714.84,2021-11-30 18:33:31
161,00:02:41,2.42,172.0,111,15.0,0.37,5.65,32.85,15.76,1003.7,25.39,41.32,589.84,2021-11-30 18:33:32
162,00:02:42,2.42,172.0,110,15.0,0.37,5.65,32.85,15.76,1003.7,25.39,41.32,471.03,2021-11-30 18:33:33
163,00:02:43,3.02,215.17,110,14.37,0.53,7.75,36.02,16.72,1003.7,25.38,41.32,417.97,2021-11-30 18:33:34
164,00:02:44,3.02,215.17,110,14.37,0.53,7.75,36.02,16.72,1003.7,25.38,41.32,335.94,2021-11-30 18:33:35
165,00:02:45,3.02,215.17,111,14.37,0.53,7.75,36.02,16.72,1003.7,25.38,41.32,361.98,2021-11-30 18:33:36
166,00:02:46,3.02,215.17,112,14.37,0.53,7.75,36.02,16.72,1003.7,25.38,41.32,429.69,2021-11-30 18:33:37
167,00:02:47,3.24,231.0,112,17.05,0.45,7.71,33.38,16.16,1003.6,25.38,41.32,279.95,2021-11-30 18:33:38
168,00:02:48,3.24,231.0,112,17.05,0.45,7.71,33.38,16.16,1003.6,25.38,41.32,478.52,2021-11-30 18:33:39
169,00:02:49,3.24,231.0,112,17.05,0.45,7.71,33.38,16.16,1003.6,25.38,41.32,480.47,2021-11-30 18:33:40
170,00:02:50,3.24,231.0,112,17.05,0.45,7.71,33.38,16.16,1003.6,25.38,41.32,542.97,2021-11-30 18:33:41
171,00:02:51,3.53,251.5,113,15.04,0.57,8.69,34.55,16.61,1003.6,25.38,41.3,384.11,2021-11-30 18:33:42
172,00:02:52,3.53,251.5,114,15.04,0.57,8.69,34.55,16.61,1003.6,25.38,41.3,945.31,2021-11-30 18:33:43
173,00:02:53,3.53,251.5,114,15.04,0.57,8.69,34.55,16.61,1003.6,25.38,41.3,480.47,2021-11-30 18:33:44
174,00:02:54,3.53,251.5,114,15.04,0.57,8.69,34.55,16.61,1003.6,25.38,41.3,320.31,2021-11-30 18:33:45
175,00:02:55,3.34,237.67,115,14.19,0.56,7.95,33.45,16.44,1003.6,25.37,41.29,546.88,2021-11-30 18:33:46
176,00:02:56,3.34,237.67,115,14.19,0.56,7.95,33.45,16.44,1003.6,25.37,41.29,738.28,2021-11-30 18:33:47
177,00:02:57,3.54,252.0,114,26.23,0.31,8.36,33.17,15.43,1003.6,25.37,41.3,562.5,2021-11-30 18:33:48
178,00:02:58,3.54,252.0,114,26.23,0.31,8.36,33.17,15.43,1003.6,25.37,41.3,328.12,2021-11-30 18:33:49
179,00:02:59,3.54,252.0,114,26.23,0.31,8.36,33.17,15.43,1003.6,25.37,41.3,438.28,2021-11-30 18:33:50
180,00:03:00,3.54,252.0,114,26.23,0.31,8.36,33.17,15.43,1003.6,25.37,41.3,412.11,2021-11-30 18:33:51
181,00:03:01,2.74,194.83,114,11.93,0.53,6.39,32.8,16.29,1003.6,25.37,41.28,472.17,2021-11-30 18:33:52
182,00:03:02,2.74,194.83,115,11.93,0.53,6.39,32.8,16.29,1003.6,25.37,41.28,304.69,2021-11-30 18:33:53
183,00:03:03,2.74,194.83,115,11.93,0.53,6.39,32.8,16.29,1003.6,25.37,41.28,359.38,2021-11-30 18:33:54
184,00:03:04,2.74,194.83,115,11.93,0.53,6.39,32.8,16.29,1003.6,25.37,41.28,359.38,2021-11-30 18:33:55
185,00:03:05,4.55,323.67,115,19.76,0.62,12.26,37.88,17.05,1003.6,25.37,41.25,791.67,2021-11-30 18:33:56
186,00:03:06,4.55,323.67,114,19.76,0.62,12.26,37.88,17.05,1003.6,25.37,41.25,562.5,2021-11-30 18:33:57
187,00:03:07,4.55,323.67,114,19.76,0.62,12.26,37.88,17.05,1003.6,25.37,41.25,296.88,2021-11-30 18:33:58
188,00:03:08,4.55,323.67,115,19.76,0.62,12.26,37.88,17.05,1003.6,25.37,41.25,332.03,2021-11-30 18:33:59
189,00:03:09,3.77,268.17,115,17.59,0.53,9.38,34.98,16.58,1003.6,25.36,41.23,289.06,2021-11-30 18:34:00
190,00:03:10,3.77,268.17,116,17.59,0.53,9.38,34.98,16.58,1003.6,25.36,41.23,1031.25,2021-11-30 18:34:01
191,00:03:11,3.77,268.17,115,17.59,0.53,9.38,34.98,16.58,1003.6,25.36,41.23,996.09,2021-11-30 18:34:02
192,00:03:12,3.77,268.17,115,17.59,0.53,9.38,34.98,16.58,1003.6,25.36,41.23,1058.59,2021-11-30 18:34:03
193,00:03:13,3.21,228.67,115,15.22,0.53,8.08,35.33,16.62,1003.6,25.36,41.21,625.0,2021-11-30 18:34:04
194,00:03:14,3.21,228.67,115,15.22,0.53,8.08,35.33,16.62,1003.6,25.36,41.21,496.09,2021-11-30 18:34:05
195,00:03:15,3.21,228.67,114,15.22,0.53,8.08,35.33,16.62,1003.6,25.36,41.21,912.11,2021-11-30 18:34:06
196,00:03:16,3.32,236.67,114,17.96,0.47,8.48,35.83,16.54,1003.7,25.36,41.16,646.48,2021-11-30 18:34:07
197,00:03:17,3.32,236.67,114,17.96,0.47,8.48,35.83,16.54,1003.7,25.36,41.16,718.75,2021-11-30 18:34:08
198,00:03:18,3.32,236.67,114,17.96,0.47,8.48,35.83,16.54,1003.7,25.36,41.16,421.88,2021-11-30 18:34:09
199,00:03:19,3.32,236.67,115,17.96,0.47,8.48,35.83,16.54,1003.7,25.36,41.16,878.42,2021-11-30 18:34:10
200,00:03:20,3.12,222.0,115,14.25,0.54,7.71,34.73,16.57,1003.6,25.36,41.15,769.53,2021-11-30 18:34:11
201,00:03:21,3.12,222.0,115,14.25,0.54,7.71,34.73,16.57,1003.6,25.36,41.15,857.42,2021-11-30 18:34:12
202,00:03:22,3.12,222.0,116,14.25,0.54,7.71,34.73,16.57,1003.6,25.36,41.15,605.47,2021-11-30 18:34:13
