Time[s],Time[hh:mm:ss],HR[bpm],RR[ms]
90.03,00:01:30,,875.00
91.05,00:01:31,62,975.59
92,00:01:32,62,1007.81
93.02,00:01:33,62,1007.81
93.94,00:01:33,62,968.75
94.97,00:01:34,62,953.12
95.99,00:01:35,61,1019.53
96.96,00:01:36,61,1039.06
97.91,00:01:37,60,1019.53
98.92,00:01:38,60,968.75
99.94,00:01:39,60,937.50
100.88,00:01:40,61,984.38
101.9,00:01:41,60,1027.34
102.82,00:01:42,60,1046.88
103.86,00:01:43,60,984.38
104.89,00:01:44,60,957.03
105.81,00:01:45,60,1019.53
106.85,00:01:46,60,1054.69
107.88,00:01:47,60,1053.71
108.8,00:01:48,59,996.09
109.86,00:01:49,59,960.94
110.78,00:01:50,60,1019.53
111.81,00:01:51,60,
112.74,00:01:52,59,1050.78
113.77,00:01:53,59,1011.72
113.77,00:01:53,,894.53
114.79,00:01:54,59,824.22
115.71,00:01:55,59,777.34
116.73,00:01:56,59,812.50
117.79,00:01:57,59,1148.44
118.71,00:01:58,59,1195.31
119.73,00:01:59,58,1144.53
120.66,00:02:00,57,1031.25
121.69,00:02:01,57,1042.97
122.71,00:02:02,57,
123.64,00:02:03,56,1105.47
124.66,00:02:04,56,1078.12
125.61,00:02:05,56,1046.88
126.65,00:02:06,56,971.68
128.6,00:02:08,56,941.41
129.63,00:02:09,57,968.75
131.58,00:02:11,57,1011.72
131.58,00:02:11,57,1031.25
132.61,00:02:12,58,1042.97
133.53,00:02:13,58,1039.06
134.56,00:02:14,59,1015.62
135.51,00:02:15,59,1011.72
136.54,00:02:16,59,1105.47
137.56,00:02:17,58,1132.81
138.5,00:02:18,58,1027.34
139.52,00:02:19,58,1031.25
140.55,00:02:20,58,1042.97
141.47,00:02:21,58,968.75
142.49,00:02:22,58,878.91
143.53,00:02:23,58,886.72
144.45,00:02:24,58,960.94
145.48,00:02:25,58,1034.18
146.41,00:02:26,59,1031.25
148.46,00:02:28,59,960.94
148.46,00:02:28,60,980.47
149.39,00:02:29,60,1109.38
150.42,00:02:30,60,1078.12
151.35,00:02:31,60,1050.78
152.38,00:02:32,59,964.84
153.33,00:02:33,59,941.41
154.34,00:02:34,60,960.94
155.37,00:02:35,60,980.47
156.32,00:02:36,60,988.28
157.34,00:02:37,61,972.66
159.29,00:02:39,61,937.50
159.29,00:02:39,62,898.44
159.29,00:02:39,,898.44
160.33,00:02:40,62,953.12
161.27,00:02:41,63,953.12
162.33,00:02:42,63,948.24
163.25,00:02:43,63,949.22
164.28,00:02:44,64,937.50
165.2,00:02:45,64,882.81
166.23,00:02:46,64,859.38
167.25,00:02:47,64,894.53
168.27,00:02:48,64,1027.34
169.2,00:02:49,64,1050.78
170.22,00:02:50,64,1042.97
171.15,00:02:51,65,1023.44
172.17,00:02:52,65,1015.62
173.2,00:02:53,65,910.16
174.12,00:02:54,65,820.31
175.14,00:02:55,63,777.34
175.14,00:02:55,,804.69
177.11,00:02:57,63,816.41
177.11,00:02:57,63,871.09
178.16,00:02:58,63,832.03
179.08,00:02:59,66,804.69
180.11,00:03:00,69,851.56
180.11,00:03:00,,889.65
181.14,00:03:01,69,
182.06,00:03:02,70,1117.19
183.09,00:03:03,70,1105.47
184.01,00:03:04,70,1074.22
185.04,00:03:05,70,1015.62
186.06,00:03:06,70,1007.81
186.99,00:03:06,70,996.09
188.02,00:03:08,68,964.84
189.05,00:03:09,65,914.06
189.05,00:03:09,,890.62
189.98,00:03:09,65,925.78
191.02,00:03:11,64,1023.44
191.95,00:03:11,64,
192.97,00:03:12,64,1070.31
193.99,00:03:13,64,1074.22
194.94,00:03:14,64,1023.44
195.96,00:03:15,64,976.56
196.98,00:03:16,63,1011.72
197.92,00:03:17,62,1054.69
198.94,00:03:18,60,1053.71
199.88,00:03:19,59,1015.62
200.91,00:03:20,59,968.75
201.85,00:03:21,59,996.09
202.87,00:03:22,59,1023.44
203.9,00:03:23,59,1003.91
204.82,00:03:24,59,953.12
205.84,00:03:25,60,984.38
206.8,00:03:26,60,1019.53
207.82,00:03:27,60,1027.34
208.85,00:03:28,60,1019.53
209.78,00:03:29,60,992.19
210.82,00:03:30,60,968.75
212.77,00:03:32,60,906.25
212.77,00:03:32,60,843.75
212.77,00:03:32,,851.56
213.8,00:03:33,60,843.75
214.72,00:03:34,60,855.47
215.74,00:03:35,61,820.31
216.77,00:03:36,62,842.77
217.69,00:03:37,65,910.16
218.72,00:03:38,66,1015.62
219.75,00:03:39,67,976.56
221.7,00:03:41,67,1046.88
221.7,00:03:41,67,1140.62
222.63,00:03:42,68,1128.91
223.65,00:03:43,67,1070.31
224.7,00:03:44,66,1023.44
225.62,00:03:45,63,953.12
226.64,00:03:46,63,933.59
227.67,00:03:47,63,941.41
229.63,00:03:49,63,906.25
230.56,00:03:50,64,894.53
230.56,00:03:50,,851.56
231.62,00:03:51,64,812.50
232.54,00:03:52,64,816.41
233.56,00:03:53,65,910.16
234.59,00:03:54,65,987.30
235.51,00:03:55,66,1050.78
236.55,00:03:56,66,988.28
238.47,00:03:58,65,925.78
238.47,00:03:58,65,910.16
239.51,00:03:59,65,937.50
240.43,00:04:00,64,957.03
241.47,00:04:01,64,945.31
242.4,00:04:02,64,839.84
242.4,00:04:02,,820.31
243.42,00:04:03,64,792.97
244.47,00:04:04,64,777.34
245.49,00:04:05,64,742.19
245.49,00:04:05,,765.62
246.41,00:04:06,64,816.41
247.44,00:04:07,64,949.22
248.46,00:04:08,63,1031.25
249.39,00:04:09,63,968.75
250.42,00:04:10,63,894.53
251.36,00:04:11,63,894.53
252.39,00:04:12,63,920.90
253.31,00:04:13,64,937.50
254.35,00:04:14,64,937.50
255.37,00:04:15,64,941.41
256.32,00:04:16,65,906.25
256.32,00:04:16,,828.12
257.35,00:04:17,65,804.69
258.28,00:04:18,65,871.09
259.3,00:04:19,65,976.56
260.32,00:04:20,65,1042.97
261.26,00:04:21,65,1035.16
262.28,00:04:22,65,1046.88
263.3,00:04:23,64,968.75
264.23,00:04:24,63,910.16
265.2,00:04:25,63,941.41
266.23,00:04:26,63,914.06
267.27,00:04:27,63,898.44
268.19,00:04:28,63,839.84
269.22,00:04:29,64,816.41
269.22,00:04:29,,863.28
270.15,00:04:30,65,916.99
271.18,00:04:31,65,960.94
272.21,00:04:32,66,914.06
273.16,00:04:33,66,988.28
274.19,00:04:34,66,1132.81
275.13,00:04:35,66,1089.84
276.17,00:04:36,65,1000.00
277.09,00:04:37,64,941.41
278.12,00:04:38,64,945.31
279.11,00:04:39,64,929.69
280.03,00:04:40,63,917.97
281.08,00:04:41,64,906.25
282.07,00:04:42,64,882.81
283.11,00:04:43,64,828.12
284.03,00:04:44,65,839.84
284.03,00:04:44,,871.09
285.06,00:04:45,66,902.34
285.99,00:04:45,66,949.22
287.01,00:04:47,66,953.12
288.03,00:04:48,67,963.87
288.98,00:04:48,66,972.66
290,00:04:50,66,984.38
291.03,00:04:51,65,910.16
291.98,00:04:51,64,843.75
293.01,00:04:53,64,808.59
293.93,00:04:53,63,812.50
293.93,00:04:53,,777.34
294.97,00:04:54,63,738.28
295.89,00:04:55,63,718.75
296.93,00:04:56,65,738.28
297.96,00:04:57,67,1226.56
299.91,00:04:59,70,1121.09
299.91,00:04:59,72,1089.84
300.94,00:05:00,74,1140.62
301.87,00:05:01,77,1246.09
302.9,00:05:02,77,
303.82,00:05:03,80,1246.09
304.85,00:05:04,81,1210.94
305.8,00:05:05,90,1108.40
306.83,00:05:06,94,1078.12
307.85,00:05:07,95,1089.84
308.79,00:05:08,86,1093.75
309.75,00:05:09,76,1023.44
310.8,00:05:10,71,941.41
311.73,00:05:11,70,871.09
312.76,00:05:12,70,851.56
313.78,00:05:13,69,882.81
314.71,00:05:14,69,910.16
315.73,00:05:15,68,886.72
315.73,00:05:15,,828.12
318.35,00:05:18,69,1003.91
318.35,00:05:18,69,1015.62
319.39,00:05:19,69,953.12
321.34,00:05:21,68,937.50
322.36,00:05:22,67,921.88
323.29,00:05:23,66,875.00
324.33,00:05:24,66,796.88
325.31,00:05:25,65,746.09
325.31,00:05:25,,730.47
326.23,00:05:26,65,722.66
328.29,00:05:28,65,726.56
328.29,00:05:28,68,750.00
328.29,00:05:28,,773.44
329.23,00:05:29,73,785.16
330.25,00:05:30,76,765.62
331.18,00:05:31,77,781.25
332.2,00:05:32,77,882.81
333.24,00:05:33,77,1046.88
334.06,00:05:34,78,1054.69
335.18,00:05:35,77,975.59
336.22,00:05:36,77,953.12
337.14,00:05:37,77,996.09
338.16,00:05:38,77,996.09
339.18,00:05:39,71,968.75
340.11,00:05:40,66,906.25
340.11,00:05:40,,921.88
341.14,00:05:41,65,949.22
342.07,00:05:42,64,937.50
344.05,00:05:44,64,925.78
344.05,00:05:44,64,871.09
345.08,00:05:45,64,824.22
346.13,00:05:46,65,882.81
347.05,00:05:47,65,937.50
349.01,00:05:49,65,937.50
349.01,00:05:49,65,988.28
350.04,00:05:50,65,1089.84
351.06,00:05:51,65,1109.38
351.98,00:05:51,65,1074.22
353.01,00:05:53,64,1006.84
354.04,00:05:54,63,1015.62
354.97,00:05:54,62,996.09
356,00:05:56,61,929.69
356.92,00:05:56,61,867.19
357.95,00:05:57,60,855.47
358.98,00:05:58,60,863.28
358.98,00:05:58,,875.00
359.9,00:05:59,61,875.00
360.95,00:06:00,62,867.19
361.88,00:06:01,65,843.75
362.93,00:06:02,67,898.44
363.86,00:06:03,68,906.25
365.82,00:06:05,68,921.88
365.82,00:06:05,68,964.84
366.85,00:06:06,67,902.34
366.85,00:06:06,,925.78
367.88,00:06:07,67,968.75
368.8,00:06:08,66,996.09
369.82,00:06:09,65,1030.27
370.85,00:06:10,65,
371.78,00:06:11,65,1031.25
372.81,00:06:12,63,996.09
372.81,00:06:12,,984.38
373.74,00:06:13,62,925.78
374.81,00:06:14,62,867.19
375.73,00:06:15,62,894.53
376.76,00:06:16,62,925.78
377.79,00:06:17,62,960.94
378.71,00:06:18,62,984.38
379.74,00:06:19,63,929.69
380.76,00:06:20,63,890.62
381.69,00:06:21,64,929.69
382.73,00:06:22,64,953.12
383.66,00:06:23,64,957.03
384.68,00:06:24,64,964.84
385.71,00:06:25,63,957.03
386.66,00:06:26,64,925.78
387.69,00:06:27,64,1000.00
389.64,00:06:29,63,1104.49
389.64,00:06:29,63,1125.00
390.67,00:06:30,63,1078.12
391.6,00:06:31,63,968.75
392.63,00:06:32,63,929.69
393.55,00:06:33,63,960.94
394.58,00:06:34,62,937.50
395.61,00:06:35,63,910.16
395.61,00:06:35,,902.34
396.53,00:06:36,64,875.00
397.57,00:06:37,64,839.84
398.59,00:06:38,65,804.69
399.5,00:06:39,65,847.66
400.54,00:06:40,65,968.75
401.48,00:06:41,66,949.22
402.51,00:06:42,66,882.81
403.54,00:06:43,67,882.81
403.54,00:06:43,,875.00
404.48,00:06:44,67,929.69
405.49,00:06:45,67,874.02
406.41,00:06:46,67,875.00
407.44,00:06:47,67,878.91
408.43,00:06:48,68,847.66
409.47,00:06:49,68,812.50
409.47,00:06:49,,835.94
410.4,00:06:50,69,855.47
411.43,00:06:51,69,859.38
412.35,00:06:52,70,851.56
413.38,00:06:53,70,859.38
414.41,00:06:54,71,820.31
414.41,00:06:54,,785.16
415.34,00:06:55,71,761.72
416.37,00:06:56,71,777.34
417.39,00:06:57,71,796.88
418.31,00:06:58,72,855.47
420.32,00:07:00,72,875.00
420.32,00:07:00,,867.19
421.28,00:07:01,72,882.81
422.24,00:07:02,71,1042.97
423.32,00:07:03,71,1082.03
424.3,00:07:04,70,1038.09
425.26,00:07:05,70,949.22
426.3,00:07:06,69,906.25
427.25,00:07:07,68,890.62
428.21,00:07:08,68,816.41
429.17,00:07:09,67,789.06
430.21,00:07:10,67,750.00
430.21,00:07:10,,742.19
431.28,00:07:11,67,757.81
432.22,00:07:12,67,785.16
433.17,00:07:13,68,851.56
434.14,00:07:14,69,910.16
435.22,00:07:15,68,910.16
435.22,00:07:15,,925.78
436.18,00:07:16,67,1035.16
437.13,00:07:17,67,988.28
438.1,00:07:18,67,867.19
439.14,00:07:19,67,828.12
440.1,00:07:20,67,804.69
441.08,00:07:21,67,820.31
442.14,00:07:22,67,843.75
443.11,00:07:23,69,877.93
443.11,00:07:23,,894.53
445.02,00:07:25,69,929.69
445.02,00:07:25,70,945.31
446.08,00:07:26,69,921.88
447.03,00:07:27,69,867.19
448,00:07:28,69,808.59
450.03,00:07:30,68,839.84
450.03,00:07:30,68,886.72
450.99,00:07:30,68,906.25
450.99,00:07:30,,855.47
452.06,00:07:32,68,808.59
453.01,00:07:33,69,781.25
454.94,00:07:34,69,828.12
454.94,00:07:34,70,835.94
454.94,00:07:34,,824.22
456.01,00:07:36,71,921.88
456.97,00:07:36,71,1066.41
457.94,00:07:37,72,992.19
458.89,00:07:38,72,1019.53
459.95,00:07:39,72,1002.93
460.91,00:07:40,72,1023.44
461.84,00:07:41,72,
462.94,00:07:42,72,1046.88
463.91,00:07:43,67,1046.88
464.87,00:07:44,62,968.75
464.87,00:07:44,,933.59
465.82,00:07:45,61,945.31
466.88,00:07:46,61,953.12
467.85,00:07:47,61,878.91
468.81,00:07:48,62,808.59
469.78,00:07:49,62,800.78
470.84,00:07:50,63,789.06
470.84,00:07:50,,781.25
471.81,00:07:51,64,835.94
472.76,00:07:52,64,882.81
473.83,00:07:53,66,1042.97
475.75,00:07:55,67,1148.44
475.75,00:07:55,68,1093.75
476.77,00:07:56,69,1058.59
477.72,00:07:57,69,983.40
478.78,00:07:58,69,984.38
479.74,00:07:59,68,968.75
480.74,00:08:00,66,906.25
481.67,00:08:01,65,851.56
482.73,00:08:02,65,796.88
483.69,00:08:03,64,796.88
485.64,00:08:05,64,773.44
485.64,00:08:05,64,761.72
485.64,00:08:05,,742.19
486.66,00:08:06,66,738.28
487.58,00:08:07,73,773.44
487.58,00:08:07,,765.62
488.61,00:08:08,76,757.81
489.64,00:08:09,77,804.69
490.57,00:08:10,77,855.47
491.6,00:08:11,78,898.44
492.63,00:08:12,78,914.06
492.63,00:08:12,,867.19
493.61,00:08:13,77,832.03
494.53,00:08:14,76,847.66
495.56,00:08:15,74,885.74
496.48,00:08:16,72,957.03
497.5,00:08:17,71,933.59
498.55,00:08:18,70,882.81
499.47,00:08:19,70,816.41
499.47,00:08:19,,855.47
500.5,00:08:20,70,933.59
501.55,00:08:21,69,1085.94
502.5,00:08:22,69,
503.53,00:08:23,69,1078.12
504.46,00:08:24,69,1039.06
505.53,00:08:25,69,1054.69
506.45,00:08:26,69,1062.50
507.48,00:08:27,69,988.28
508.41,00:08:28,66,953.12
509.43,00:08:29,64,925.78
509.43,00:08:29,,929.69
510.46,00:08:30,63,988.28
511.39,00:08:31,63,
512.42,00:08:32,63,1105.47
513.35,00:08:33,63,1166.99
514.37,00:08:34,63,1125.00
515.32,00:08:35,63,1066.41
516.34,00:08:36,63,1050.78
517.36,00:08:37,62,1015.62
519.32,00:08:39,61,941.41
520.3,00:08:40,60,902.34
521.35,00:08:41,60,875.00
522.27,00:08:42,60,871.09
523.3,00:08:43,60,933.59
523.3,00:08:43,,953.12
524.32,00:08:44,62,953.12
525.25,00:08:45,63,957.03
526.28,00:08:46,63,941.41
527.2,00:08:47,64,945.31
529.26,00:08:49,63,960.94
529.26,00:08:49,63,910.16
530.19,00:08:50,64,910.16
531.23,00:08:51,64,992.19
532.15,00:08:52,63,1053.71
533.18,00:08:53,63,1019.53
534.2,00:08:54,63,968.75
535.12,00:08:55,63,972.66
536.15,00:08:56,63,925.78
537.18,00:08:57,63,871.09
538.19,00:08:58,62,863.28
539.13,00:08:59,62,851.56
539.13,00:08:59,,812.50
541.12,00:09:01,63,773.44
541.12,00:09:01,63,800.78
542.04,00:09:02,65,824.22
543.06,00:09:03,68,847.66
544.09,00:09:04,69,898.44
545.01,00:09:05,69,1109.38
546.05,00:09:06,70,1035.16
547.08,00:09:07,70,1011.72
548.01,00:09:08,71,1050.78
549.04,00:09:09,71,968.75
550.01,00:09:10,70,963.87
551.04,00:09:11,67,953.12
551.96,00:09:11,65,894.53
551.96,00:09:11,,867.19
553.9,00:09:13,65,847.66
554.94,00:09:14,65,835.94
555.96,00:09:15,65,800.78
555.96,00:09:15,66,738.28
555.96,00:09:15,,746.09
556.9,00:09:16,67,742.19
557.94,00:09:17,69,765.62
558.97,00:09:18,71,812.50
559.9,00:09:19,71,875.00
560.92,00:09:20,72,1125.00
561.85,00:09:21,72,1117.19
562.88,00:09:22,72,1101.56
563.91,00:09:23,72,1066.41
564.83,00:09:24,73,1078.12
565.86,00:09:25,72,1050.78
566.87,00:09:26,70,949.22
567.8,00:09:27,69,877.93
568.82,00:09:28,68,867.19
569.78,00:09:29,69,843.75
569.78,00:09:29,,796.88
570.81,00:09:30,69,742.19
571.74,00:09:31,69,738.28
572.77,00:09:32,70,750.00
572.77,00:09:32,,808.59
575.77,00:09:35,70,886.72
575.77,00:09:35,70,933.59
575.77,00:09:35,71,1066.41
577.72,00:09:37,70,988.28
577.72,00:09:37,70,921.88
578.67,00:09:38,69,937.50
579.71,00:09:39,67,902.34
580.74,00:09:40,67,871.09
581.66,00:09:41,66,847.66
583.71,00:09:43,66,851.56
584.63,00:09:44,67,847.66
584.63,00:09:44,,824.22
585.65,00:09:45,68,843.75
585.65,00:09:45,69,905.27
586.68,00:09:46,69,980.47
587.6,00:09:47,70,957.03
588.63,00:09:48,70,937.50
589.55,00:09:49,70,933.59
590.59,00:09:50,69,875.00
591.61,00:09:51,68,808.59
591.61,00:09:51,,777.34
592.54,00:09:52,67,796.88
593.56,00:09:53,67,847.66
594.58,00:09:54,67,1023.44
595.51,00:09:55,67,960.94
596.53,00:09:56,68,898.44
597.49,00:09:57,68,890.62
598.51,00:09:58,67,917.97
599.54,00:09:59,67,875.00
599.54,00:09:59,,851.56
600.47,00:10:00,67,910.16
601.5,00:10:01,67,1015.62
602.52,00:10:02,67,991.21
603.42,00:10:03,56,933.59
604.42,00:10:04,56,1046.88
