Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],HR[bpm],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH],RR[ms],Time
66,00:01:06,1.54,115.17,57,6.48,0.61,4.0,34.73,16.74,1015.0,24.28,30.77,1089.84,2021-11-25 17:18:48
67,00:01:07,1.54,115.17,57,6.48,0.61,4.0,34.73,16.74,1015.0,24.28,30.77,1074.22,2021-11-25 17:18:49
68,00:01:08,1.54,115.17,57,6.48,0.61,4.0,34.73,16.74,1015.0,24.28,30.77,1007.81,2021-11-25 17:18:50
69,00:01:09,1.54,115.17,56,6.48,0.61,4.0,34.73,16.74,1015.0,24.28,30.77,976.56,2021-11-25 17:18:51
70,00:01:10,2.43,182.17,57,11.58,0.57,6.61,36.28,16.86,1015.0,24.27,30.76,1039.06,2021-11-25 17:18:52
71,00:01:11,2.43,182.17,57,11.58,0.57,6.61,36.28,16.86,1015.0,24.27,30.76,1082.03,2021-11-25 17:18:53
72,00:01:12,2.43,182.17,57,11.58,0.57,6.61,36.28,16.86,1015.0,24.27,30.76,1074.22,2021-11-25 17:18:54
73,00:01:13,2.43,182.17,57,11.58,0.57,6.61,36.28,16.86,1015.0,24.27,30.76,1000.0,2021-11-25 17:18:55
74,00:01:14,2.43,182.17,57,11.58,0.57,6.61,36.28,16.86,1015.0,24.27,30.76,932.62,2021-11-25 17:18:56
75,00:01:15,2.43,182.17,57,11.58,0.57,6.61,36.28,16.86,1015.0,24.27,30.76,937.5,2021-11-25 17:18:57
76,00:01:16,2.88,215.83,58,12.45,0.64,7.98,36.97,17.03,1015.0,24.27,30.74,945.31,2021-11-25 17:18:58
77,00:01:17,2.88,215.83,58,12.45,0.64,7.98,36.97,17.03,1015.0,24.27,30.74,859.38,2021-11-25 17:18:59
78,00:01:18,2.88,215.83,59,12.45,0.64,7.98,36.97,17.03,1015.0,24.27,30.74,808.59,2021-11-25 17:19:00
79,00:01:19,2.88,215.83,60,12.45,0.64,7.98,36.97,17.03,1015.0,24.27,30.74,851.56,2021-11-25 17:19:01
80,00:01:20,2.88,215.83,62,12.45,0.64,7.98,36.97,17.03,1015.0,24.27,30.74,1191.41,2021-11-25 17:19:02
81,00:01:21,2.88,215.83,63,12.45,0.64,7.98,36.97,17.03,1015.0,24.27,30.74,1222.66,2021-11-25 17:19:03
82,00:01:22,2.88,215.83,63,12.45,0.64,7.98,36.97,17.03,1015.0,24.27,30.74,1222.66,2021-11-25 17:19:04
83,00:01:23,2.11,158.0,64,7.61,0.7,5.4,34.18,16.79,1015.0,24.26,30.74,1195.31,2021-11-25 17:19:05
84,00:01:24,2.11,158.0,66,7.61,0.7,5.4,34.18,16.79,1015.0,24.26,30.74,1164.06,2021-11-25 17:19:06
85,00:01:25,2.11,158.0,68,7.61,0.7,5.4,34.18,16.79,1015.0,24.26,30.74,1082.03,2021-11-25 17:19:07
86,00:01:26,2.11,158.0,69,7.61,0.7,5.4,34.18,16.79,1015.0,24.26,30.74,1003.91,2021-11-25 17:19:08
87,00:01:27,2.89,216.83,70,14.1,0.57,8.17,37.68,17.02,1015.0,24.26,30.73,1003.91,2021-11-25 17:19:09
88,00:01:28,2.89,216.83,64,14.1,0.57,8.17,37.68,17.02,1015.0,24.26,30.73,980.47,2021-11-25 17:19:10
89,00:01:29,2.89,216.83,63,14.1,0.57,8.17,37.68,17.02,1015.0,24.26,30.73,953.12,2021-11-25 17:19:11
90,00:01:30,2.89,216.83,62,14.1,0.57,8.17,37.68,17.02,1015.0,24.26,30.73,902.34,2021-11-25 17:19:12
91,00:01:31,2.89,216.83,62,14.1,0.57,8.17,37.68,17.02,1015.0,24.26,30.73,863.28,2021-11-25 17:19:13
92,00:01:32,2.89,216.83,62,14.1,0.57,8.17,37.68,17.02,1015.0,24.26,30.73,991.7,2021-11-25 17:19:14
93,00:01:33,2.49,186.67,62,10.87,0.63,6.87,36.8,17.0,1015.0,24.26,30.7,1007.81,2021-11-25 17:19:15
94,00:01:34,2.49,186.67,62,10.87,0.63,6.87,36.8,17.0,1015.0,24.26,30.7,988.28,2021-11-25 17:19:16
95,00:01:35,2.49,186.67,62,10.87,0.63,6.87,36.8,17.0,1015.0,24.26,30.7,953.12,2021-11-25 17:19:17
96,00:01:36,2.49,186.67,61,10.87,0.63,6.87,36.8,17.0,1015.0,24.26,30.7,1019.53,2021-11-25 17:19:18
97,00:01:37,2.49,186.67,61,10.87,0.63,6.87,36.8,17.0,1015.0,24.26,30.7,1039.06,2021-11-25 17:19:19
98,00:01:38,2.49,186.67,60,10.87,0.63,6.87,36.8,17.0,1015.0,24.26,30.7,1019.53,2021-11-25 17:19:20
99,00:01:39,2.35,176.5,60,10.85,0.59,6.46,36.6,16.93,1014.9,24.25,30.68,968.75,2021-11-25 17:19:21
100,00:01:40,2.35,176.5,60,10.85,0.59,6.46,36.6,16.93,1014.9,24.25,30.68,937.5,2021-11-25 17:19:22
101,00:01:41,2.35,176.5,61,10.85,0.59,6.46,36.6,16.93,1014.9,24.25,30.68,984.38,2021-11-25 17:19:23
102,00:01:42,2.35,176.5,60,10.85,0.59,6.46,36.6,16.93,1014.9,24.25,30.68,1027.34,2021-11-25 17:19:24
103,00:01:43,2.68,200.67,60,13.0,0.58,7.66,38.17,17.09,1015.0,24.26,30.64,1046.88,2021-11-25 17:19:25
104,00:01:44,2.68,200.67,60,13.0,0.58,7.66,38.17,17.09,1015.0,24.26,30.64,984.38,2021-11-25 17:19:26
105,00:01:45,2.68,200.67,60,13.0,0.58,7.66,38.17,17.09,1015.0,24.26,30.64,957.03,2021-11-25 17:19:27
106,00:01:46,2.68,200.67,60,13.0,0.58,7.66,38.17,17.09,1015.0,24.26,30.64,1019.53,2021-11-25 17:19:28
107,00:01:47,2.68,200.67,60,13.0,0.58,7.66,38.17,17.09,1015.0,24.26,30.64,1054.69,2021-11-25 17:19:29
108,00:01:48,2.5,187.67,60,11.92,0.56,6.79,36.18,16.84,1015.0,24.25,30.63,1053.71,2021-11-25 17:19:30
109,00:01:49,2.5,187.67,59,11.92,0.56,6.79,36.18,16.84,1015.0,24.25,30.63,996.09,2021-11-25 17:19:31
110,00:01:50,2.5,187.67,59,11.92,0.56,6.79,36.18,16.84,1015.0,24.25,30.63,960.94,2021-11-25 17:19:32
111,00:01:51,2.5,187.67,60,11.92,0.56,6.79,36.18,16.84,1015.0,24.25,30.63,1019.53,2021-11-25 17:19:33
112,00:01:52,2.5,187.67,60,11.92,0.56,6.79,36.18,16.84,1015.0,24.25,30.63,1019.53,2021-11-25 17:19:34
113,00:01:53,2.5,187.67,59,11.92,0.56,6.79,36.18,16.84,1015.0,24.25,30.63,1050.78,2021-11-25 17:19:35
114,00:01:54,2.52,189.17,59,10.61,0.66,7.11,37.59,17.12,1014.9,24.24,30.62,953.12,2021-11-25 17:19:36
115,00:01:55,2.52,189.17,59,10.61,0.66,7.11,37.59,17.12,1014.9,24.24,30.62,824.22,2021-11-25 17:19:37
116,00:01:56,2.52,189.17,59,10.61,0.66,7.11,37.59,17.12,1014.9,24.24,30.62,777.34,2021-11-25 17:19:38
117,00:01:57,2.52,189.17,59,10.61,0.66,7.11,37.59,17.12,1014.9,24.24,30.62,812.5,2021-11-25 17:19:39
118,00:01:58,2.52,189.17,59,10.61,0.66,7.11,37.59,17.12,1014.9,24.24,30.62,1148.44,2021-11-25 17:19:40
119,00:01:59,3.03,227.0,59,10.01,1.03,10.36,45.64,17.99,1014.9,24.24,30.59,1195.31,2021-11-25 17:19:41
120,00:02:00,3.03,227.0,58,10.01,1.03,10.36,45.64,17.99,1014.9,24.24,30.59,1144.53,2021-11-25 17:19:42
121,00:02:01,3.03,227.0,57,10.01,1.03,10.36,45.64,17.99,1014.9,24.24,30.59,1031.25,2021-11-25 17:19:43
122,00:02:02,3.03,227.0,57,10.01,1.03,10.36,45.64,17.99,1014.9,24.24,30.59,1042.97,2021-11-25 17:19:44
123,00:02:03,3.03,227.0,57,10.01,1.03,10.36,45.64,17.99,1014.9,24.24,30.59,1042.97,2021-11-25 17:19:45
124,00:02:04,3.03,227.0,56,10.01,1.03,10.36,45.64,17.99,1014.9,24.24,30.59,1105.47,2021-11-25 17:19:46
125,00:02:05,2.44,182.83,56,11.05,0.67,7.44,40.69,17.42,1015.0,24.24,30.57,1078.12,2021-11-25 17:19:47
126,00:02:06,2.44,182.83,56,11.05,0.67,7.44,40.69,17.42,1015.0,24.24,30.57,1046.88,2021-11-25 17:19:48
127,00:02:07,2.44,182.83,56,11.05,0.67,7.44,40.69,17.42,1015.0,24.24,30.57,971.68,2021-11-25 17:19:49
128,00:02:08,2.44,182.83,56,11.05,0.67,7.44,40.69,17.42,1015.0,24.24,30.57,971.68,2021-11-25 17:19:50
129,00:02:09,2.44,182.83,56,11.05,0.67,7.44,40.69,17.42,1015.0,24.24,30.57,941.41,2021-11-25 17:19:51
130,00:02:10,2.44,182.83,57,11.05,0.67,7.44,40.69,17.42,1015.0,24.24,30.57,968.75,2021-11-25 17:19:52
131,00:02:11,2.24,167.83,57,10.05,0.63,6.39,38.07,17.14,1015.0,24.24,30.53,968.75,2021-11-25 17:19:53
132,00:02:12,2.24,167.83,57,10.05,0.63,6.39,38.07,17.14,1015.0,24.24,30.53,1021.48,2021-11-25 17:19:54
133,00:02:13,2.24,167.83,58,10.05,0.63,6.39,38.07,17.14,1015.0,24.24,30.53,1042.97,2021-11-25 17:19:55
134,00:02:14,2.24,167.83,58,10.05,0.63,6.39,38.07,17.14,1015.0,24.24,30.53,1039.06,2021-11-25 17:19:56
135,00:02:15,2.24,167.83,59,10.05,0.63,6.39,38.07,17.14,1015.0,24.24,30.53,1015.62,2021-11-25 17:19:57
136,00:02:16,2.24,167.83,59,10.05,0.63,6.39,38.07,17.14,1015.0,24.24,30.53,1011.72,2021-11-25 17:19:58
137,00:02:17,2.99,224.5,59,17.31,0.55,9.53,42.45,17.42,1014.9,24.24,30.54,1105.47,2021-11-25 17:19:59
138,00:02:18,2.99,224.5,58,17.31,0.55,9.53,42.45,17.42,1014.9,24.24,30.54,1132.81,2021-11-25 17:20:00
139,00:02:19,2.99,224.5,58,17.31,0.55,9.53,42.45,17.42,1014.9,24.24,30.54,1027.34,2021-11-25 17:20:01
140,00:02:20,3.06,229.17,58,16.33,0.56,9.3,40.58,17.29,1014.9,24.23,30.51,1031.25,2021-11-25 17:20:02
141,00:02:21,3.06,229.17,58,16.33,0.56,9.3,40.58,17.29,1014.9,24.23,30.51,1042.97,2021-11-25 17:20:03
142,00:02:22,3.06,229.17,58,16.33,0.56,9.3,40.58,17.29,1014.9,24.23,30.51,968.75,2021-11-25 17:20:04
143,00:02:23,3.06,229.17,58,16.33,0.56,9.3,40.58,17.29,1014.9,24.23,30.51,878.91,2021-11-25 17:20:05
144,00:02:24,3.06,229.17,58,16.33,0.56,9.3,40.58,17.29,1014.9,24.23,30.51,886.72,2021-11-25 17:20:06
145,00:02:25,2.98,223.17,58,12.08,0.84,10.16,45.53,17.91,1014.9,24.24,30.49,960.94,2021-11-25 17:20:07
146,00:02:26,2.98,223.17,58,12.08,0.84,10.16,45.53,17.91,1014.9,24.24,30.49,1034.18,2021-11-25 17:20:08
147,00:02:27,2.98,223.17,59,12.08,0.84,10.16,45.53,17.91,1014.9,24.24,30.49,1031.25,2021-11-25 17:20:09
148,00:02:28,2.98,223.17,59,12.08,0.84,10.16,45.53,17.91,1014.9,24.24,30.49,1031.25,2021-11-25 17:20:10
149,00:02:29,2.98,223.17,60,12.08,0.84,10.16,45.53,17.91,1014.9,24.24,30.49,970.7,2021-11-25 17:20:11
150,00:02:30,2.98,223.17,60,12.08,0.84,10.16,45.53,17.91,1014.9,24.24,30.49,1109.38,2021-11-25 17:20:12
151,00:02:31,2.39,179.17,60,11.06,0.62,6.94,38.73,17.19,1015.0,24.22,30.46,1078.12,2021-11-25 17:20:13
152,00:02:32,2.39,179.17,60,11.06,0.62,6.94,38.73,17.19,1015.0,24.22,30.46,1050.78,2021-11-25 17:20:14
153,00:02:33,2.39,179.17,59,11.06,0.62,6.94,38.73,17.19,1015.0,24.22,30.46,964.84,2021-11-25 17:20:15
154,00:02:34,2.39,179.17,59,11.06,0.62,6.94,38.73,17.19,1015.0,24.22,30.46,941.41,2021-11-25 17:20:16
155,00:02:35,2.39,179.17,60,11.06,0.62,6.94,38.73,17.19,1015.0,24.22,30.46,960.94,2021-11-25 17:20:17
156,00:02:36,1.75,131.33,60,9.58,0.47,4.58,34.87,16.5,1015.0,24.22,30.45,980.47,2021-11-25 17:20:18
157,00:02:37,1.75,131.33,60,9.58,0.47,4.58,34.87,16.5,1015.0,24.22,30.45,988.28,2021-11-25 17:20:19
158,00:02:38,1.75,131.33,61,9.58,0.47,4.58,34.87,16.5,1015.0,24.22,30.45,972.66,2021-11-25 17:20:20
159,00:02:39,1.75,131.33,61,9.58,0.47,4.58,34.87,16.5,1015.0,24.22,30.45,972.66,2021-11-25 17:20:21
160,00:02:40,1.75,131.33,62,9.58,0.47,4.58,34.87,16.5,1015.0,24.22,30.45,911.46,2021-11-25 17:20:22
161,00:02:41,1.75,131.33,62,9.58,0.47,4.58,34.87,16.5,1015.0,24.22,30.45,953.12,2021-11-25 17:20:23
162,00:02:42,1.75,131.33,63,9.58,0.47,4.58,34.87,16.5,1015.0,24.22,30.45,953.12,2021-11-25 17:20:24
163,00:02:43,1.72,129.17,63,8.55,0.53,4.57,35.38,16.69,1014.9,24.22,30.43,948.24,2021-11-25 17:20:25
164,00:02:44,1.72,129.17,63,8.55,0.53,4.57,35.38,16.69,1014.9,24.22,30.43,949.22,2021-11-25 17:20:26
165,00:02:45,1.72,129.17,64,8.55,0.53,4.57,35.38,16.69,1014.9,24.22,30.43,937.5,2021-11-25 17:20:27
166,00:02:46,1.72,129.17,64,8.55,0.53,4.57,35.38,16.69,1014.9,24.22,30.43,882.81,2021-11-25 17:20:28
167,00:02:47,1.72,129.17,64,8.55,0.53,4.57,35.38,16.69,1014.9,24.22,30.43,859.38,2021-11-25 17:20:29
168,00:02:48,1.72,129.17,64,8.55,0.53,4.57,35.38,16.69,1014.9,24.22,30.43,894.53,2021-11-25 17:20:30
169,00:02:49,1.72,129.17,64,8.55,0.53,4.57,35.38,16.69,1014.9,24.22,30.43,1027.34,2021-11-25 17:20:31
170,00:02:50,1.72,129.17,64,8.55,0.53,4.57,35.38,16.69,1014.9,24.22,30.43,1050.78,2021-11-25 17:20:32
171,00:02:51,1.73,129.67,64,7.34,0.61,4.53,34.93,16.77,1014.9,24.21,30.43,1042.97,2021-11-25 17:20:33
172,00:02:52,1.73,129.67,65,7.34,0.61,4.53,34.93,16.77,1014.9,24.21,30.43,1023.44,2021-11-25 17:20:34
173,00:02:53,1.73,129.67,65,7.34,0.61,4.53,34.93,16.77,1014.9,24.21,30.43,1015.62,2021-11-25 17:20:35
174,00:02:54,1.73,129.67,65,7.34,0.61,4.53,34.93,16.77,1014.9,24.21,30.43,910.16,2021-11-25 17:20:36
175,00:02:55,1.73,129.67,65,7.34,0.61,4.53,34.93,16.77,1014.9,24.21,30.43,820.31,2021-11-25 17:20:37
176,00:02:56,1.73,129.67,63,7.34,0.61,4.53,34.93,16.77,1014.9,24.21,30.43,791.02,2021-11-25 17:20:38
177,00:02:57,1.73,129.67,63,7.34,0.61,4.53,34.93,16.77,1014.9,24.21,30.43,804.69,2021-11-25 17:20:39
178,00:02:58,3.4,255.17,63,9.44,1.17,11.11,43.54,17.89,1015.0,24.21,30.43,843.75,2021-11-25 17:20:40
179,00:02:59,3.4,255.17,63,9.44,1.17,11.11,43.54,17.89,1015.0,24.21,30.43,832.03,2021-11-25 17:20:41
180,00:03:00,3.4,255.17,66,9.44,1.17,11.11,43.54,17.89,1015.0,24.21,30.43,804.69,2021-11-25 17:20:42
181,00:03:01,3.4,255.17,69,9.44,1.17,11.11,43.54,17.89,1015.0,24.21,30.43,870.61,2021-11-25 17:20:43
182,00:03:02,3.4,255.17,69,9.44,1.17,11.11,43.54,17.89,1015.0,24.21,30.43,889.65,2021-11-25 17:20:44
183,00:03:03,3.4,255.17,70,9.44,1.17,11.11,43.54,17.89,1015.0,24.21,30.43,1117.19,2021-11-25 17:20:45
184,00:03:04,2.56,192.0,70,11.09,0.69,7.71,40.16,17.39,1014.9,24.22,30.4,1105.47,2021-11-25 17:20:46
185,00:03:05,2.56,192.0,70,11.09,0.69,7.71,40.16,17.39,1014.9,24.22,30.4,1074.22,2021-11-25 17:20:47
186,00:03:06,2.56,192.0,70,11.09,0.69,7.71,40.16,17.39,1014.9,24.22,30.4,1015.62,2021-11-25 17:20:48
187,00:03:07,2.56,192.0,70,11.09,0.69,7.71,40.16,17.39,1014.9,24.22,30.4,1001.95,2021-11-25 17:20:49
188,00:03:08,2.56,192.0,70,11.09,0.69,7.71,40.16,17.39,1014.9,24.22,30.4,996.09,2021-11-25 17:20:50
189,00:03:09,2.56,192.0,68,11.09,0.69,7.71,40.16,17.39,1014.9,24.22,30.4,964.84,2021-11-25 17:20:51
190,00:03:10,2.56,192.0,65,11.09,0.69,7.71,40.16,17.39,1014.9,24.22,30.4,910.16,2021-11-25 17:20:52
191,00:03:11,2.56,192.0,65,11.09,0.69,7.71,40.16,17.39,1014.9,24.22,30.4,925.78,2021-11-25 17:20:53
192,00:03:12,2.56,192.0,64,11.09,0.69,7.71,40.16,17.39,1014.9,24.22,30.4,1023.44,2021-11-25 17:20:54
193,00:03:13,1.98,148.67,64,9.92,0.53,5.33,35.85,16.74,1015.0,24.21,30.38,1070.31,2021-11-25 17:20:55
194,00:03:14,1.98,148.67,64,9.92,0.53,5.33,35.85,16.74,1015.0,24.21,30.38,1074.22,2021-11-25 17:20:56
195,00:03:15,1.98,148.67,64,9.92,0.53,5.33,35.85,16.74,1015.0,24.21,30.38,1023.44,2021-11-25 17:20:57
196,00:03:16,1.98,148.67,64,9.92,0.53,5.33,35.85,16.74,1015.0,24.21,30.38,976.56,2021-11-25 17:20:58
197,00:03:17,1.98,148.67,63,9.92,0.53,5.33,35.85,16.74,1015.0,24.21,30.38,1011.72,2021-11-25 17:20:59
198,00:03:18,1.85,138.5,62,11.56,0.41,4.77,34.44,16.23,1014.9,24.21,30.37,1054.69,2021-11-25 17:21:00
199,00:03:19,1.85,138.5,60,11.56,0.41,4.77,34.44,16.23,1014.9,24.21,30.37,1053.71,2021-11-25 17:21:01
200,00:03:20,1.85,138.5,59,11.56,0.41,4.77,34.44,16.23,1014.9,24.21,30.37,1015.62,2021-11-25 17:21:02
