Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],HR[bpm],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH],RR[ms],Time
24,00:00:24,2.87,152.83,111.0,16.83,0.51,8.75,57.25,18.27,1006.5,26.0,41.95,542.97,2021-11-30 15:22:16
25,00:00:25,2.87,152.83,111.0,16.83,0.51,8.75,57.25,18.27,1006.5,26.0,41.95,878.91,2021-11-30 15:22:17
26,00:00:26,2.95,157.5,112.0,18.24,0.76,13.98,88.76,19.35,1006.6,26.01,41.96,410.16,2021-11-30 15:22:18
27,00:00:27,2.95,157.5,112.0,18.24,0.76,13.98,88.76,19.35,1006.6,26.01,41.96,439.45,2021-11-30 15:22:19
28,00:00:28,2.95,157.5,112.0,18.24,0.76,13.98,88.76,19.35,1006.6,26.01,41.96,634.77,2021-11-30 15:22:20
29,00:00:29,3.33,177.5,112.0,17.35,0.69,12.03,67.77,18.82,1006.5,26.02,41.96,648.44,2021-11-30 15:22:21
30,00:00:30,3.33,177.5,112.0,17.35,0.69,12.03,67.77,18.82,1006.5,26.02,41.96,843.75,2021-11-30 15:22:22
31,00:00:31,3.33,177.5,112.0,17.35,0.69,12.03,67.77,18.82,1006.5,26.02,41.96,349.61,2021-11-30 15:22:23
32,00:00:32,3.33,177.5,112.0,17.35,0.69,12.03,67.77,18.82,1006.5,26.02,41.96,503.91,2021-11-30 15:22:24
33,00:00:33,3.1,165.33,112.0,16.59,0.69,11.48,69.44,18.87,1006.6,26.03,41.99,322.27,2021-11-30 15:22:25
34,00:00:34,3.1,165.33,113.0,16.59,0.69,11.48,69.44,18.87,1006.6,26.03,41.99,894.53,2021-11-30 15:22:26
35,00:00:35,3.1,165.33,113.0,16.59,0.69,11.48,69.44,18.87,1006.6,26.03,41.99,510.42,2021-11-30 15:22:27
36,00:00:36,3.05,162.5,114.0,17.16,0.66,11.45,70.46,18.88,1006.7,26.04,42.0,441.41,2021-11-30 15:22:28
37,00:00:37,3.05,162.5,114.0,17.16,0.66,11.45,70.46,18.88,1006.7,26.04,42.0,482.42,2021-11-30 15:22:29
38,00:00:38,3.05,162.5,114.0,17.16,0.66,11.45,70.46,18.88,1006.7,26.04,42.0,952.15,2021-11-30 15:22:30
39,00:00:39,3.05,162.5,114.0,17.16,0.66,11.45,70.46,18.88,1006.7,26.04,42.0,806.64,2021-11-30 15:22:31
40,00:00:40,2.96,158.0,114.0,16.58,0.69,11.55,73.1,18.98,1006.7,26.05,42.01,625.0,2021-11-30 15:22:32
41,00:00:41,2.96,158.0,114.0,16.58,0.69,11.55,73.1,18.98,1006.7,26.05,42.01,625.0,2021-11-30 15:22:33
42,00:00:42,2.96,158.0,114.0,16.58,0.69,11.55,73.1,18.98,1006.7,26.05,42.01,513.67,2021-11-30 15:22:34
43,00:00:43,2.96,158.0,114.0,16.58,0.69,11.55,73.1,18.98,1006.7,26.05,42.01,996.09,2021-11-30 15:22:35
44,00:00:44,3.03,161.67,114.0,15.99,0.66,10.68,66.06,18.75,1006.6,26.07,42.0,410.16,2021-11-30 15:22:36
45,00:00:45,3.03,161.67,115.0,15.99,0.66,10.68,66.06,18.75,1006.6,26.07,42.0,483.07,2021-11-30 15:22:37
46,00:00:46,3.03,161.67,115.0,15.99,0.66,10.68,66.06,18.75,1006.6,26.07,42.0,441.41,2021-11-30 15:22:38
47,00:00:47,3.03,161.67,116.0,16.1,0.66,10.76,66.56,18.77,1006.6,26.07,42.0,484.38,2021-11-30 15:22:39
48,00:00:48,3.03,161.67,116.0,16.1,0.66,10.76,66.56,18.77,1006.6,26.07,42.0,474.61,2021-11-30 15:22:40
49,00:00:49,3.03,161.67,116.0,16.1,0.66,10.76,66.56,18.77,1006.6,26.07,42.0,1000.0,2021-11-30 15:22:41
50,00:00:50,3.03,161.67,117.0,16.1,0.66,10.76,66.56,18.77,1006.6,26.07,42.0,980.47,2021-11-30 15:22:42
51,00:00:51,2.68,143.0,117.0,14.93,0.57,8.63,60.35,18.47,1006.6,26.09,42.0,377.6,2021-11-30 15:22:43
52,00:00:52,2.68,143.0,117.0,14.93,0.57,8.63,60.35,18.47,1006.6,26.09,42.0,304.69,2021-11-30 15:22:44
53,00:00:53,2.68,143.0,117.0,14.93,0.57,8.63,60.35,18.47,1006.6,26.09,42.0,591.15,2021-11-30 15:22:45
54,00:00:54,2.68,143.0,118.0,14.93,0.57,8.63,60.35,18.47,1006.6,26.09,42.0,390.62,2021-11-30 15:22:46
55,00:00:55,2.98,158.67,117.0,18.8,0.56,10.66,67.18,18.71,1006.4,26.09,42.0,540.53,2021-11-30 15:22:47
56,00:00:56,2.98,158.67,117.0,18.8,0.56,10.66,67.18,18.71,1006.4,26.09,42.0,399.74,2021-11-30 15:22:48
57,00:00:57,2.98,158.67,118.0,18.8,0.56,10.66,67.18,18.71,1006.4,26.09,42.0,648.44,2021-11-30 15:22:49
58,00:00:58,2.98,158.67,118.0,18.8,0.56,10.66,67.18,18.71,1006.4,26.09,42.0,453.12,2021-11-30 15:22:50
59,00:00:59,4.36,232.17,118.0,12.23,1.27,15.61,67.24,18.96,1006.4,26.12,41.99,488.28,2021-11-30 15:22:51
60,00:01:00,4.36,232.17,117.0,12.23,1.27,15.61,67.24,18.96,1006.4,26.12,41.99,625.0,2021-11-30 15:22:52
61,00:01:01,4.36,232.17,117.0,12.23,1.27,15.61,67.24,18.96,1006.4,26.12,41.99,373.05,2021-11-30 15:22:53
62,00:01:02,3.04,161.83,117.0,19.42,0.5,9.86,60.93,18.41,1006.6,26.13,42.0,2472.66,2021-11-30 15:22:54
63,00:01:03,3.04,161.83,117.0,19.42,0.5,9.86,60.93,18.41,1006.6,26.13,42.0,2472.66,2021-11-30 15:22:55
64,00:01:04,3.04,161.83,117.0,19.42,0.5,9.86,60.93,18.41,1006.6,26.13,42.0,548.83,2021-11-30 15:22:56
65,00:01:05,2.64,140.5,116.0,21.72,0.44,9.75,69.4,18.64,1006.6,26.13,41.98,483.4,2021-11-30 15:22:57
66,00:01:06,2.64,140.5,116.0,21.72,0.44,9.75,69.4,18.64,1006.6,26.13,41.98,601.56,2021-11-30 15:22:58
67,00:01:07,2.64,140.5,116.0,21.72,0.44,9.75,69.4,18.64,1006.6,26.13,41.98,449.22,2021-11-30 15:22:59
68,00:01:08,2.3,122.5,115.0,29.28,0.25,7.61,62.12,17.63,1006.6,26.14,41.96,502.93,2021-11-30 15:23:00
69,00:01:09,2.95,157.17,115.0,29.97,0.31,9.44,60.06,17.88,1006.7,26.15,41.94,410.16,2021-11-30 15:23:01
70,00:01:10,2.95,157.17,115.0,29.97,0.31,9.44,60.06,17.88,1006.7,26.15,41.94,549.48,2021-11-30 15:23:02
71,00:01:11,2.95,157.17,113.0,29.97,0.31,9.44,60.06,17.88,1006.7,26.15,41.94,621.09,2021-11-30 15:23:03
72,00:01:12,2.05,109.5,113.0,19.2,0.71,13.82,126.21,19.81,1006.6,26.15,41.92,296.88,2021-11-30 15:23:04
73,00:01:13,2.05,109.5,113.0,19.2,0.71,13.82,126.21,19.81,1006.6,26.15,41.92,884.28,2021-11-30 15:23:05
74,00:01:14,2.05,109.5,112.0,19.2,0.71,13.82,126.21,19.81,1006.6,26.15,41.92,310.55,2021-11-30 15:23:06
75,00:01:15,2.05,109.5,112.0,19.2,0.71,13.82,126.21,19.81,1006.6,26.15,41.92,289.06,2021-11-30 15:23:07
76,00:01:16,2.94,156.83,112.0,15.61,0.82,12.84,81.87,19.23,1006.5,26.17,41.9,544.92,2021-11-30 15:23:08
77,00:01:17,2.94,156.83,111.0,15.61,0.82,12.84,81.87,19.23,1006.5,26.17,41.9,312.5,2021-11-30 15:23:09
78,00:01:18,2.94,156.83,111.0,15.61,0.82,12.84,81.87,19.23,1006.5,26.17,41.9,669.92,2021-11-30 15:23:10
79,00:01:19,2.91,155.33,111.0,17.76,0.69,12.36,79.57,19.14,1006.6,26.18,41.85,492.19,2021-11-30 15:23:11
80,00:01:20,2.91,155.33,111.0,17.76,0.69,12.36,79.57,19.14,1006.6,26.18,41.85,593.75,2021-11-30 15:23:12
81,00:01:21,2.91,155.33,110.0,17.76,0.69,12.36,79.57,19.14,1006.6,26.18,41.85,464.84,2021-11-30 15:23:13
82,00:01:22,2.91,155.33,111.0,17.76,0.69,12.36,79.57,19.14,1006.6,26.18,41.85,314.45,2021-11-30 15:23:14
83,00:01:23,2.91,155.33,111.0,17.76,0.69,12.36,79.57,19.14,1006.6,26.18,41.85,234.38,2021-11-30 15:23:15
84,00:01:24,2.67,142.17,110.0,14.6,0.7,10.36,72.87,18.98,1006.5,26.19,41.8,1248.05,2021-11-30 15:23:16
85,00:01:25,2.67,142.17,110.0,14.6,0.7,10.36,72.87,18.98,1006.5,26.19,41.8,625.0,2021-11-30 15:23:17
86,00:01:26,2.67,142.17,110.0,14.6,0.7,10.36,72.87,18.98,1006.5,26.19,41.8,476.56,2021-11-30 15:23:18
87,00:01:27,2.67,142.17,110.0,14.6,0.7,10.36,72.87,18.98,1006.5,26.19,41.8,835.94,2021-11-30 15:23:19
88,00:01:28,2.66,141.67,110.0,14.53,0.69,10.08,71.15,18.92,1006.5,26.2,41.74,835.94,2021-11-30 15:23:20
89,00:01:29,2.66,141.67,111.0,14.53,0.69,10.08,71.15,18.92,1006.5,26.2,41.74,713.54,2021-11-30 15:23:21
90,00:01:30,2.66,141.67,111.0,14.53,0.69,10.08,71.15,18.92,1006.5,26.2,41.74,706.05,2021-11-30 15:23:22
91,00:01:31,3.11,165.67,111.0,23.46,0.44,10.55,63.68,18.44,1006.7,26.21,41.71,564.45,2021-11-30 15:23:23
92,00:01:32,3.11,165.67,111.0,23.46,0.44,10.55,63.68,18.44,1006.7,26.21,41.71,1054.69,2021-11-30 15:23:24
93,00:01:33,3.11,165.67,111.0,23.46,0.44,10.55,63.68,18.44,1006.7,26.21,41.71,308.59,2021-11-30 15:23:25
94,00:01:34,2.55,135.83,111.0,17.21,0.59,10.18,74.95,18.96,1006.5,26.21,41.66,621.09,2021-11-30 15:23:26
95,00:01:35,2.55,135.83,111.0,17.21,0.59,10.18,74.95,18.96,1006.5,26.21,41.66,1226.56,2021-11-30 15:23:27
96,00:01:36,2.55,135.83,112.0,17.21,0.59,10.18,74.95,18.96,1006.5,26.21,41.66,591.8,2021-11-30 15:23:28
97,00:01:37,2.55,135.83,112.0,17.21,0.59,10.18,74.95,18.96,1006.5,26.21,41.66,453.12,2021-11-30 15:23:29
98,00:01:38,2.51,134.0,113.0,15.66,0.62,9.76,72.84,18.93,1006.5,26.22,41.61,496.09,2021-11-30 15:23:30
99,00:01:39,2.51,134.0,113.0,15.66,0.62,9.76,72.84,18.93,1006.5,26.22,41.61,490.23,2021-11-30 15:23:31
100,00:01:40,2.51,134.0,113.0,15.66,0.62,9.76,72.84,18.93,1006.5,26.22,41.61,375.0,2021-11-30 15:23:32
101,00:01:41,2.51,134.0,114.0,15.66,0.62,9.76,72.84,18.93,1006.5,26.22,41.61,558.59,2021-11-30 15:23:33
102,00:01:42,2.6,138.83,114.0,15.18,0.7,10.67,76.86,19.07,1006.6,26.24,41.54,570.31,2021-11-30 15:23:34
103,00:01:43,2.6,138.83,115.0,15.18,0.7,10.67,76.86,19.07,1006.6,26.24,41.54,364.58,2021-11-30 15:23:35
104,00:01:44,2.6,138.83,115.0,15.18,0.7,10.67,76.86,19.07,1006.6,26.24,41.54,314.45,2021-11-30 15:23:36
105,00:01:45,2.72,144.83,115.0,15.73,0.66,10.53,72.71,18.95,1006.6,26.25,41.5,253.91,2021-11-30 15:23:37
106,00:01:46,2.72,144.83,116.0,15.73,0.66,10.53,72.71,18.95,1006.6,26.25,41.5,417.97,2021-11-30 15:23:38
107,00:01:47,2.72,144.83,117.0,15.73,0.66,10.53,72.71,18.95,1006.6,26.25,41.5,509.77,2021-11-30 15:23:39
108,00:01:48,2.72,144.83,116.0,15.73,0.66,10.53,72.71,18.95,1006.6,26.25,41.5,726.07,2021-11-30 15:23:40
109,00:01:49,2.84,151.5,116.0,16.13,0.63,10.18,67.19,18.76,1006.6,26.25,41.45,292.97,2021-11-30 15:23:41
110,00:01:50,2.84,151.5,115.0,16.13,0.63,10.18,67.19,18.76,1006.6,26.25,41.45,425.78,2021-11-30 15:23:42
111,00:01:51,2.84,151.5,115.0,16.13,0.63,10.18,67.19,18.76,1006.6,26.25,41.45,382.81,2021-11-30 15:23:43
112,00:01:52,2.84,151.5,116.0,16.13,0.63,10.18,67.19,18.76,1006.6,26.25,41.45,515.62,2021-11-30 15:23:44
113,00:01:53,2.75,146.33,116.0,16.85,0.6,10.17,69.5,18.82,1006.5,26.26,41.4,269.53,2021-11-30 15:23:45
114,00:01:54,2.75,146.33,116.0,16.85,0.6,10.17,69.5,18.82,1006.5,26.26,41.4,532.55,2021-11-30 15:23:46
115,00:01:55,2.75,146.33,116.0,16.85,0.6,10.17,69.5,18.82,1006.5,26.26,41.4,324.22,2021-11-30 15:23:47
116,00:01:56,2.44,130.0,117.0,16.31,0.52,8.54,65.69,18.61,1006.6,26.27,41.29,542.97,2021-11-30 15:23:48
117,00:01:57,2.44,130.0,117.0,16.31,0.52,8.54,65.69,18.61,1006.6,26.27,41.29,385.42,2021-11-30 15:23:49
118,00:01:58,2.44,130.0,118.0,16.31,0.52,8.54,65.69,18.61,1006.6,26.27,41.29,343.75,2021-11-30 15:23:50
119,00:01:59,2.44,130.0,118.0,16.31,0.52,8.54,65.69,18.61,1006.6,26.27,41.29,353.52,2021-11-30 15:23:51
120,00:02:00,2.44,130.0,119.0,16.31,0.52,8.54,65.69,18.61,1006.6,26.27,41.29,552.73,2021-11-30 15:23:52
121,00:02:01,2.25,120.0,119.0,14.02,0.45,6.37,53.08,17.95,1006.6,26.28,41.24,384.11,2021-11-30 15:23:53
122,00:02:02,2.25,120.0,119.0,14.02,0.45,6.37,53.08,17.95,1006.6,26.28,41.24,257.81,2021-11-30 15:23:54
123,00:02:03,2.25,120.0,119.0,14.02,0.45,6.37,53.08,17.95,1006.6,26.28,41.24,328.12,2021-11-30 15:23:55
124,00:02:04,2.36,125.83,119.0,16.4,0.58,9.66,76.77,19.0,1006.5,26.28,41.22,906.25,2021-11-30 15:23:56
125,00:02:05,2.36,125.83,119.0,16.4,0.58,9.66,76.77,19.0,1006.5,26.28,41.22,873.05,2021-11-30 15:23:57
126,00:02:06,2.36,125.83,118.0,16.4,0.58,9.66,76.77,19.0,1006.5,26.28,41.22,348.96,2021-11-30 15:23:58
127,00:02:07,2.95,157.33,118.0,23.41,0.35,8.3,52.76,17.65,1006.5,26.28,41.19,421.39,2021-11-30 15:23:59
128,00:02:08,2.95,157.33,118.0,23.41,0.35,8.3,52.76,17.65,1006.5,26.28,41.19,513.67,2021-11-30 15:24:00
129,00:02:09,2.65,141.33,116.0,21.52,0.38,8.36,59.15,18.11,1006.6,26.29,41.16,552.73,2021-11-30 15:24:01
130,00:02:10,2.65,141.33,117.0,21.52,0.38,8.36,59.15,18.11,1006.6,26.29,41.16,253.91,2021-11-30 15:24:02
131,00:02:11,2.65,141.33,117.0,21.52,0.38,8.36,59.15,18.11,1006.6,26.29,41.16,552.08,2021-11-30 15:24:03
132,00:02:12,2.96,157.67,117.0,26.76,0.44,11.92,75.6,18.83,1006.6,26.29,41.13,324.22,2021-11-30 15:24:04
133,00:02:13,2.96,157.67,117.0,26.76,0.44,11.92,75.6,18.83,1006.6,26.29,41.13,587.89,2021-11-30 15:24:05
134,00:02:14,2.96,157.67,116.0,26.76,0.44,11.92,75.6,18.83,1006.6,26.29,41.13,496.09,2021-11-30 15:24:06
135,00:02:15,3.04,162.17,116.0,24.57,0.46,11.52,71.04,18.73,1006.4,26.29,41.12,376.95,2021-11-30 15:24:07
136,00:02:16,3.04,162.17,116.0,24.57,0.46,11.52,71.04,18.73,1006.4,26.29,41.12,1289.06,2021-11-30 15:24:08
137,00:02:17,2.65,141.0,116.0,19.49,0.53,10.35,73.4,18.87,1006.6,26.3,41.09,746.09,2021-11-30 15:24:09
138,00:02:18,2.65,141.0,115.0,19.49,0.53,10.35,73.4,18.87,1006.6,26.3,41.09,458.98,2021-11-30 15:24:10
139,00:02:19,2.65,141.0,115.0,19.49,0.53,10.35,73.4,18.87,1006.6,26.3,41.09,442.71,2021-11-30 15:24:11
140,00:02:20,2.65,141.0,114.0,19.49,0.53,10.35,73.4,18.87,1006.6,26.3,41.09,503.91,2021-11-30 15:24:12
141,00:02:21,2.77,147.67,114.0,17.84,0.62,11.21,75.91,19.01,1006.6,26.3,41.03,398.44,2021-11-30 15:24:13
142,00:02:22,2.77,147.67,113.0,17.84,0.62,11.21,75.91,19.01,1006.6,26.3,41.03,399.74,2021-11-30 15:24:14
143,00:02:23,2.77,147.67,113.0,17.84,0.62,11.21,75.91,19.01,1006.6,26.3,41.03,558.59,2021-11-30 15:24:15
144,00:02:24,2.79,148.67,112.0,16.09,0.7,11.36,76.41,19.06,1006.6,26.3,40.97,554.69,2021-11-30 15:24:16
145,00:02:25,2.79,148.67,112.0,16.09,0.7,11.36,76.41,19.06,1006.6,26.3,40.97,642.09,2021-11-30 15:24:17
146,00:02:26,2.79,148.67,112.0,16.09,0.7,11.36,76.41,19.06,1006.6,26.3,40.97,468.75,2021-11-30 15:24:18
147,00:02:27,2.79,148.67,112.0,16.09,0.7,11.36,76.41,19.06,1006.6,26.3,40.97,664.06,2021-11-30 15:24:19
148,00:02:28,2.84,151.17,114.0,15.52,0.63,9.86,65.22,18.7,1006.6,26.3,40.92,458.98,2021-11-30 15:24:20
149,00:02:29,2.84,151.17,114.0,15.52,0.63,9.86,65.22,18.7,1006.6,26.3,40.92,1113.28,2021-11-30 15:24:21
150,00:02:30,2.84,151.17,115.0,15.52,0.63,9.86,65.22,18.7,1006.6,26.3,40.92,945.31,2021-11-30 15:24:22
151,00:02:31,2.84,151.17,115.0,15.52,0.63,9.86,65.22,18.7,1006.6,26.3,40.92,376.95,2021-11-30 15:24:23
152,00:02:32,2.86,152.33,116.0,17.09,0.61,10.46,68.67,18.79,1006.6,26.3,40.84,450.52,2021-11-30 15:24:24
153,00:02:33,2.86,152.33,116.0,17.09,0.61,10.46,68.67,18.79,1006.6,26.3,40.84,349.61,2021-11-30 15:24:25
154,00:02:34,2.86,152.33,116.0,17.09,0.61,10.46,68.67,18.79,1006.6,26.3,40.84,636.72,2021-11-30 15:24:26
155,00:02:35,2.71,144.67,116.0,17.29,0.6,10.42,72.03,18.89,1006.5,26.31,40.79,1062.5,2021-11-30 15:24:27
156,00:02:36,2.71,144.67,116.0,17.29,0.6,10.42,72.03,18.89,1006.5,26.31,40.79,347.66,2021-11-30 15:24:28
157,00:02:37,2.71,144.67,116.0,17.29,0.6,10.42,72.03,18.89,1006.5,26.31,40.79,832.03,2021-11-30 15:24:29
158,00:02:38,2.95,157.5,115.0,26.15,0.5,13.23,84.0,19.11,1006.6,26.31,40.74,380.86,2021-11-30 15:24:30
159,00:02:39,2.95,157.5,115.0,26.15,0.5,13.23,84.0,19.11,1006.6,26.31,40.74,572.27,2021-11-30 15:24:31
160,00:02:40,2.61,139.0,114.0,21.56,0.39,8.61,61.94,18.26,1006.6,26.31,40.69,443.36,2021-11-30 15:24:32
161,00:02:41,2.61,139.0,114.0,21.56,0.39,8.61,61.94,18.26,1006.6,26.31,40.69,587.89,2021-11-30 15:24:33
162,00:02:42,2.61,139.0,113.0,21.56,0.39,8.61,61.94,18.26,1006.6,26.31,40.69,414.06,2021-11-30 15:24:34
163,00:02:43,2.61,139.0,114.0,21.56,0.39,8.61,61.94,18.26,1006.6,26.31,40.69,409.67,2021-11-30 15:24:35
164,00:02:44,2.3,122.83,115.0,19.03,0.58,11.17,90.94,19.31,1006.5,26.31,40.63,847.66,2021-11-30 15:24:36
165,00:02:45,2.3,122.83,115.0,19.03,0.58,11.17,90.94,19.31,1006.5,26.31,40.63,556.64,2021-11-30 15:24:37
166,00:02:46,2.3,122.83,114.0,19.03,0.58,11.17,90.94,19.31,1006.5,26.31,40.63,402.34,2021-11-30 15:24:38
167,00:02:47,2.67,142.5,113.0,22.12,0.42,9.29,65.19,18.44,1006.7,26.31,40.58,296.88,2021-11-30 15:24:39
168,00:02:48,2.67,142.5,113.0,22.12,0.42,9.29,65.19,18.44,1006.7,26.31,40.58,522.46,2021-11-30 15:24:40
169,00:02:49,2.58,137.5,114.0,23.35,0.43,10.12,73.6,18.75,1006.6,26.32,40.57,443.36,2021-11-30 15:24:41
170,00:02:50,2.58,137.5,114.0,23.35,0.43,10.12,73.6,18.75,1006.6,26.32,40.57,402.34,2021-11-30 15:24:42
171,00:02:51,2.75,146.5,115.0,25.55,0.38,9.76,66.62,18.41,1006.6,26.32,40.53,514.32,2021-11-30 15:24:43
172,00:02:52,2.75,146.5,115.0,25.55,0.38,9.76,66.62,18.41,1006.6,26.32,40.53,517.58,2021-11-30 15:24:44
173,00:02:53,2.75,146.5,114.0,25.55,0.38,9.76,66.62,18.41,1006.6,26.32,40.53,324.22,2021-11-30 15:24:45
174,00:02:54,2.25,119.83,114.0,19.37,0.5,9.72,81.11,19.04,1006.6,26.32,40.51,281.25,2021-11-30 15:24:46
175,00:02:55,2.25,119.83,113.0,19.37,0.5,9.72,81.11,19.04,1006.6,26.32,40.51,498.05,2021-11-30 15:24:47
176,00:02:56,2.25,119.83,113.0,19.37,0.5,9.72,81.11,19.04,1006.6,26.32,40.51,609.38,2021-11-30 15:24:48
177,00:02:57,2.68,143.0,113.0,33.74,0.26,8.83,61.75,17.62,1006.7,26.32,40.48,968.75,2021-11-30 15:24:49
178,00:02:58,2.68,143.0,112.0,33.74,0.26,8.83,61.75,17.62,1006.7,26.32,40.48,589.84,2021-11-30 15:24:50
179,00:02:59,2.5,133.33,112.0,20.65,0.5,10.36,77.7,18.95,1006.6,26.31,40.46,597.17,2021-11-30 15:24:51
180,00:03:00,2.5,133.33,112.0,20.65,0.5,10.36,77.7,18.95,1006.6,26.31,40.46,518.55,2021-11-30 15:24:52
181,00:03:01,2.5,133.33,112.0,20.65,0.5,10.36,77.7,18.95,1006.6,26.31,40.46,570.31,2021-11-30 15:24:53
182,00:03:02,2.47,131.5,112.0,18.07,0.5,9.12,69.35,18.72,1006.6,26.32,40.42,395.83,2021-11-30 15:24:54
183,00:03:03,2.47,131.5,112.0,18.07,0.5,9.12,69.35,18.72,1006.6,26.32,40.42,960.94,2021-11-30 15:24:55
184,00:03:04,2.47,131.5,112.0,18.07,0.5,9.12,69.35,18.72,1006.6,26.32,40.42,435.55,2021-11-30 15:24:56
185,00:03:05,2.71,144.67,112.0,22.19,0.45,10.14,70.09,18.68,1006.5,26.32,40.39,327.15,2021-11-30 15:24:57
186,00:03:06,2.71,144.67,112.0,22.19,0.45,10.14,70.09,18.68,1006.5,26.32,40.39,437.5,2021-11-30 15:24:58
187,00:03:07,2.71,144.67,112.0,22.19,0.45,10.14,70.09,18.68,1006.5,26.32,40.39,320.31,2021-11-30 15:24:59
188,00:03:08,2.6,138.67,112.0,21.76,0.58,12.82,92.45,19.33,1006.4,26.32,40.36,519.53,2021-11-30 15:25:00
189,00:03:09,3.99,212.67,112.0,39.46,0.33,13.41,63.06,18.13,1006.5,26.32,40.35,544.92,2021-11-30 15:25:01
190,00:03:10,3.99,212.67,112.0,39.46,0.33,13.41,63.06,18.13,1006.5,26.32,40.35,1085.94,2021-11-30 15:25:02
191,00:03:11,3.28,174.83,112.0,36.07,0.4,14.74,84.31,18.99,1006.6,26.32,40.34,808.59,2021-11-30 15:25:03
192,00:03:12,3.28,174.83,112.0,36.07,0.4,14.74,84.31,18.99,1006.6,26.32,40.34,385.42,2021-11-30 15:25:04
193,00:03:13,2.98,158.83,112.0,29.53,0.38,11.45,72.09,18.61,1006.5,26.32,40.31,529.3,2021-11-30 15:25:05
194,00:03:14,2.98,158.83,112.0,29.53,0.38,11.45,72.09,18.61,1006.5,26.32,40.31,355.47,2021-11-30 15:25:06
195,00:03:15,2.95,157.33,112.0,34.73,0.28,9.82,62.42,17.82,1006.5,26.32,40.28,251.95,2021-11-30 15:25:07
196,00:03:16,2.95,157.33,113.0,34.73,0.28,9.82,62.42,17.82,1006.5,26.32,40.28,407.23,2021-11-30 15:25:08
