Time[s],Time[hh:mm:ss],HR[bpm],RR[ms]
173.86,00:02:53,114,320.31
173.86,00:02:53,,242.19
174.91,00:02:54,113,707.03
174.91,00:02:54,,289.06
175.93,00:02:55,113,605.47
175.93,00:02:55,,613.28
176.85,00:02:56,113,968.75
177.87,00:02:57,112,898.44
177.87,00:02:57,,281.25
178.91,00:02:58,112,675.78
178.91,00:02:58,,518.55
179.84,00:02:59,112,
180.86,00:03:00,112,1113.28
180.86,00:03:00,,332.03
180.86,00:03:00,,265.62
181.88,00:03:01,112,390.62
181.88,00:03:01,,472.66
181.88,00:03:01,,324.22
182.81,00:03:02,112,960.94
183.82,00:03:03,112,574.22
183.82,00:03:03,,296.88
184.85,00:03:04,112,449.22
184.85,00:03:04,,238.28
184.85,00:03:04,,246.09
184.85,00:03:04,,375.00
185.78,00:03:05,112,226.56
185.78,00:03:05,,648.44
186.81,00:03:06,112,332.03
186.81,00:03:06,,308.59
187.83,00:03:07,112,574.22
187.83,00:03:07,,464.84
188.75,00:03:08,112,828.12
188.75,00:03:08,,261.72
189.8,00:03:09,112,1085.94
190.72,00:03:10,112,808.59
191.72,00:03:11,112,695.31
191.72,00:03:11,,226.56
191.72,00:03:11,,234.38
192.66,00:03:12,112,375.00
192.66,00:03:12,,683.59
193.7,00:03:13,112,460.94
193.7,00:03:13,,343.75
193.7,00:03:13,,261.72
194.72,00:03:14,112,234.38
194.72,00:03:14,,269.53
195.64,00:03:15,113,789.06
195.64,00:03:15,,292.97
195.64,00:03:15,,285.16
195.64,00:03:15,,261.72
196.67,00:03:16,114,328.12
196.67,00:03:16,,347.66
197.71,00:03:17,114,518.55
197.71,00:03:17,,281.25
198.63,00:03:18,114,976.56
198.63,00:03:18,,570.31
200.62,00:03:20,115,562.50
200.62,00:03:20,115,339.84
200.62,00:03:20,,929.69
201.65,00:03:21,115,406.25
201.65,00:03:21,,550.78
201.65,00:03:21,,226.56
202.67,00:03:22,114,226.56
202.67,00:03:22,,496.09
203.59,00:03:23,114,578.12
203.59,00:03:23,,308.59
204.64,00:03:24,114,484.38
204.64,00:03:24,,582.03
205.56,00:03:25,114,625.00
205.56,00:03:25,,457.03
206.6,00:03:26,114,839.84
207.52,00:03:27,115,1175.78
208.54,00:03:28,115,250.00
208.54,00:03:28,,238.28
208.54,00:03:28,,273.44
208.54,00:03:28,,406.25
210.53,00:03:30,115,808.59
210.53,00:03:30,,250.00
211.56,00:03:31,115,660.16
213.48,00:03:33,116,941.41
213.48,00:03:33,115,292.97
213.48,00:03:33,116,527.34
213.48,00:03:33,,664.06
213.48,00:03:33,,402.34
214.5,00:03:34,116,777.34
215.53,00:03:35,115,850.59
215.53,00:03:35,,441.41
216.46,00:03:36,115,488.28
216.46,00:03:36,,679.69
217.48,00:03:37,118,664.06
217.48,00:03:37,,582.03
218.5,00:03:38,118,328.12
219.43,00:03:39,119,714.84
219.43,00:03:39,,832.03
221.49,00:03:41,119,281.25
222.41,00:03:42,120,929.69
222.41,00:03:42,,554.69
223.45,00:03:43,120,453.12
223.45,00:03:43,,500.00
223.45,00:03:43,,242.19
224.42,00:03:44,120,253.91
224.42,00:03:44,,371.09
225.36,00:03:45,120,644.53
225.36,00:03:45,,363.28
225.36,00:03:45,,234.38
226.38,00:03:46,120,523.44
226.38,00:03:46,,320.31
227.4,00:03:47,120,550.78
227.4,00:03:47,,636.72
229.35,00:03:49,120,574.22
229.35,00:03:49,119,566.41
229.35,00:03:49,,691.41
230.38,00:03:50,118,601.56
230.38,00:03:50,,332.03
230.38,00:03:50,,250.00
231.29,00:03:51,118,863.28
232.31,00:03:52,119,1019.53
232.31,00:03:52,,234.38
233.25,00:03:53,119,363.28
233.25,00:03:53,,316.41
233.25,00:03:53,,401.37
234.29,00:03:54,119,234.38
234.29,00:03:54,,519.53
235.31,00:03:55,119,363.28
235.31,00:03:55,,234.38
235.31,00:03:55,,527.34
236.33,00:03:56,119,503.91
236.33,00:03:56,,339.84
237.25,00:03:57,119,417.97
237.25,00:03:57,,808.59
238.28,00:03:58,118,726.56
239.22,00:03:59,118,527.34
239.22,00:03:59,,742.19
240.27,00:04:00,117,703.12
241.19,00:04:01,116,664.06
241.19,00:04:01,,238.28
241.19,00:04:01,,316.41
243.19,00:04:03,116,558.59
243.19,00:04:03,116,640.62
243.19,00:04:03,,816.41
244.21,00:04:04,116,300.78
245.16,00:04:05,115,1164.06
245.16,00:04:05,,308.59
246.2,00:04:06,115,878.91
247.23,00:04:07,115,585.94
247.23,00:04:07,,453.12
249.15,00:04:09,114,1191.41
249.15,00:04:09,114,320.31
249.15,00:04:09,,285.16
250.1,00:04:10,114,761.72
250.1,00:04:10,,355.47
252.16,00:04:12,113,636.72
252.16,00:04:12,113,834.96
252.16,00:04:12,,296.88
252.16,00:04:12,,285.16
252.16,00:04:12,,375.00
253.11,00:04:13,113,675.78
254.13,00:04:14,113,585.94
255.05,00:04:15,113,1226.56
255.05,00:04:15,,234.38
255.05,00:04:15,,285.16
256.07,00:04:16,112,500.00
256.07,00:04:16,,648.44
257.1,00:04:17,112,585.94
257.1,00:04:17,,375.00
258.02,00:04:18,112,484.38
258.02,00:04:18,,328.12
259.07,00:04:19,112,261.72
259.07,00:04:19,,730.47
259.98,00:04:19,113,484.38
259.98,00:04:19,,359.38
259.98,00:04:19,,402.34
261.01,00:04:21,113,
262.04,00:04:22,113,1222.66
262.04,00:04:22,,242.19
262.04,00:04:22,,253.91
263.06,00:04:23,114,457.03
263.06,00:04:23,,375.00
264,00:04:24,114,582.03
264,00:04:24,,843.75
265.02,00:04:25,114,429.69
266,00:04:26,115,851.56
266,00:04:26,,550.78
266.95,00:04:26,114,246.09
266.95,00:04:26,,261.72
267.97,00:04:27,114,1031.25
268.99,00:04:28,114,1264.65
269.94,00:04:29,114,734.38
269.94,00:04:29,,347.66
270.96,00:04:30,114,898.44
271.87,00:04:31,114,433.59
271.87,00:04:31,,355.47
271.87,00:04:31,,460.94
272.89,00:04:32,114,414.06
272.89,00:04:32,,253.91
272.89,00:04:32,,332.03
273.92,00:04:33,115,687.50
273.92,00:04:33,,261.72
274.84,00:04:34,115,238.28
274.84,00:04:34,,281.25
274.84,00:04:34,,410.16
275.86,00:04:35,116,289.06
275.86,00:04:35,,304.69
275.86,00:04:35,,363.28
276.91,00:04:36,116,1062.50
277.82,00:04:37,116,488.28
277.82,00:04:37,,558.59
278.86,00:04:38,116,679.69
278.86,00:04:38,,441.41
279.88,00:04:39,115,234.38
279.88,00:04:39,,402.34
279.88,00:04:39,,410.16
280.8,00:04:40,115,1031.25
281.84,00:04:41,116,628.91
281.84,00:04:41,,316.41
282.76,00:04:42,116,656.25
282.76,00:04:42,,382.81
283.78,00:04:43,116,539.06
285.82,00:04:45,116,558.59
285.82,00:04:45,,328.12
286.74,00:04:46,115,714.84
286.74,00:04:46,114,355.47
286.74,00:04:46,,488.28
286.74,00:04:46,,389.65
286.74,00:04:46,,289.06
287.76,00:04:47,114,
288.72,00:04:48,114,1570.31
288.72,00:04:48,,414.06
289.75,00:04:49,114,656.25
289.75,00:04:49,,488.28
290.69,00:04:50,114,417.97
291.72,00:04:51,115,871.09
291.72,00:04:51,,515.62
291.72,00:04:51,,292.97
292.75,00:04:52,115,390.62
292.75,00:04:52,,585.94
293.66,00:04:53,116,281.25
294.69,00:04:54,116,1007.81
294.69,00:04:54,,308.59
295.7,00:04:55,117,710.94
295.7,00:04:55,,492.19
295.7,00:04:55,,281.25
296.63,00:04:56,117,730.47
296.63,00:04:56,,265.62
297.69,00:04:57,117,265.62
297.69,00:04:57,,417.97
298.62,00:04:58,116,421.88
298.62,00:04:58,,363.28
298.62,00:04:58,,332.03
299.69,00:04:59,116,382.81
300.64,00:05:00,116,1039.06
300.64,00:05:00,,289.06
300.64,00:05:00,,523.44
301.71,00:05:01,116,238.28
301.71,00:05:01,,894.53
302.73,00:05:02,117,976.56
303.75,00:05:03,116,316.41
303.75,00:05:03,,789.06
304.67,00:05:04,116,
305.69,00:05:05,116,
306.72,00:05:06,116,2789.06
307.74,00:05:07,115,390.62
307.74,00:05:07,,476.56
307.74,00:05:07,,281.25
308.66,00:05:08,115,304.69
308.66,00:05:08,,441.41
308.66,00:05:08,,246.09
309.64,00:05:09,115,636.72
310.66,00:05:10,116,992.19
310.66,00:05:10,,394.53
311.69,00:05:11,116,351.56
311.69,00:05:11,,332.03
311.69,00:05:11,,226.56
312.62,00:05:12,117,554.69
312.62,00:05:12,,437.50
313.64,00:05:13,117,253.91
313.64,00:05:13,,398.44
313.64,00:05:13,,410.16
315.63,00:05:15,118,433.59
315.63,00:05:15,,343.75
317.6,00:05:17,118,566.41
317.6,00:05:17,118,269.53
317.6,00:05:17,,769.53
318.53,00:05:18,117,838.87
318.53,00:05:18,,363.28
318.53,00:05:18,,437.50
319.55,00:05:19,117,300.78
320.56,00:05:20,116,796.88
320.56,00:05:20,,230.47
320.56,00:05:20,,609.38
321.59,00:05:21,116,875.00
322.54,00:05:22,115,523.44
322.54,00:05:22,,375.00
322.54,00:05:22,,296.88
323.56,00:05:23,116,250.00
323.56,00:05:23,,578.12
324.5,00:05:24,116,503.91
324.5,00:05:24,,492.19
325.52,00:05:25,116,679.69
326.44,00:05:26,117,1535.16
327.46,00:05:27,117,527.34
329.51,00:05:29,117,960.94
329.51,00:05:29,,371.09
330.45,00:05:30,118,976.56
331.46,00:05:31,118,382.81
332.49,00:05:32,118,835.94
332.49,00:05:32,118,316.41
332.49,00:05:32,,351.56
332.49,00:05:32,,687.50
332.49,00:05:32,,281.25
333.4,00:05:33,118,625.00
333.4,00:05:33,,343.75
333.4,00:05:33,,230.47
334.45,00:05:34,118,441.41
336.39,00:05:36,118,980.47
336.39,00:05:36,118,842.77
336.39,00:05:36,,601.56
337.42,00:05:37,119,484.38
337.42,00:05:37,,257.81
337.42,00:05:37,,230.47
338.35,00:05:38,119,785.16
338.35,00:05:38,,421.88
339.37,00:05:39,119,359.38
339.37,00:05:39,,691.41
340.4,00:05:40,119,257.81
340.4,00:05:40,,289.06
340.4,00:05:40,,300.78
341.32,00:05:41,119,507.81
341.32,00:05:41,,578.12
342.35,00:05:42,118,527.34
343.35,00:05:43,118,863.28
343.35,00:05:43,,312.50
343.35,00:05:43,,300.78
344.38,00:05:44,117,351.56
344.38,00:05:44,,304.69
345.3,00:05:45,117,562.50
345.3,00:05:45,,421.88
346.32,00:05:46,116,570.31
346.32,00:05:46,,433.59
346.32,00:05:46,,347.66
347.24,00:05:47,116,722.66
348.28,00:05:48,116,417.97
348.28,00:05:48,,253.91
348.28,00:05:48,,296.88
348.28,00:05:48,,250.00
349.28,00:05:49,116,636.72
349.28,00:05:49,,292.97
350.29,00:05:50,117,574.22
350.29,00:05:50,,250.00
351.22,00:05:51,117,460.94
351.22,00:05:51,,324.22
351.22,00:05:51,,234.38
352.24,00:05:52,118,593.75
352.24,00:05:52,,250.00
352.24,00:05:52,,542.97
353.27,00:05:53,118,441.41
354.21,00:05:54,119,893.55
354.21,00:05:54,,300.78
354.21,00:05:54,,351.56
355.24,00:05:55,119,250.00
355.24,00:05:55,,253.91
356.16,00:05:56,119,597.66
356.16,00:05:56,,277.34
356.16,00:05:56,,507.81
357.19,00:05:57,120,835.94
357.19,00:05:57,,234.38
358.21,00:05:58,119,750.00
358.21,00:05:58,,234.38
359.13,00:05:59,119,628.91
359.13,00:05:59,,406.25
360.18,00:06:00,119,238.28
361.11,00:06:01,119,812.50
362.13,00:06:02,119,1050.78
362.13,00:06:02,,632.81
363.17,00:06:03,118,886.72
363.17,00:06:03,,296.88
364.1,00:06:04,118,398.44
365.14,00:06:05,118,1000.00
366.06,00:06:06,118,1113.28
367.08,00:06:07,118,875.00
367.08,00:06:07,,566.41
368.12,00:06:08,118,558.59
368.12,00:06:08,,390.62
369.04,00:06:09,119,566.41
369.04,00:06:09,,402.34
370.07,00:06:10,119,292.97
370.07,00:06:10,,257.81
371.1,00:06:11,118,871.09
371.1,00:06:11,,316.41
372.03,00:06:12,118,600.59
372.03,00:06:12,,257.81
373.05,00:06:13,117,976.56
373.05,00:06:13,,515.62
374.07,00:06:14,117,
374.99,00:06:14,117,1597.66
374.99,00:06:14,,242.19
376.01,00:06:16,117,628.91
376.01,00:06:16,,406.25
377.04,00:06:17,117,632.81
377.04,00:06:17,,406.25
378.98,00:06:18,118,335.94
378.98,00:06:18,,234.38
378.98,00:06:18,,554.69
380.01,00:06:20,118,492.19
380.01,00:06:20,119,375.00
380.01,00:06:20,,308.59
380.01,00:06:20,,300.78
380.92,00:06:20,119,699.22
380.92,00:06:20,,726.56
381.94,00:06:21,119,480.47
382.96,00:06:22,119,957.03
383.95,00:06:23,120,1246.09
384.89,00:06:24,120,664.06
384.89,00:06:24,,667.97
385.91,00:06:25,120,226.56
385.91,00:06:25,,257.81
386.94,00:06:26,120,726.56
386.94,00:06:26,,675.78
387.86,00:06:27,120,390.62
387.86,00:06:27,,785.16
388.88,00:06:28,119,644.53
388.88,00:06:28,,225.59
388.88,00:06:28,,230.47
389.81,00:06:29,119,734.38
389.81,00:06:29,,265.62
390.83,00:06:30,119,261.72
390.83,00:06:30,,328.12
391.86,00:06:31,119,574.22
391.86,00:06:31,,667.97
392.88,00:06:32,119,320.31
392.88,00:06:32,,484.38
393.8,00:06:33,118,925.78
393.8,00:06:33,,316.41
394.89,00:06:34,119,414.06
394.89,00:06:34,,292.97
394.89,00:06:34,,410.16
395.81,00:06:35,119,406.25
395.81,00:06:35,,316.41
396.84,00:06:36,117,425.78
396.84,00:06:36,,292.97
396.84,00:06:36,,539.06
397.75,00:06:37,117,574.22
398.79,00:06:38,116,566.41
398.79,00:06:38,,734.38
399.83,00:06:39,116,449.22
399.83,00:06:39,,675.78
400.72,00:06:40,115,523.44
401.75,00:06:41,114,726.56
401.75,00:06:41,,226.56
402.8,00:06:42,114,851.56
402.8,00:06:42,,363.28
402.8,00:06:42,,304.69
403.72,00:06:43,115,421.88
404.75,00:06:44,115,1210.94
405.69,00:06:45,115,484.38
405.69,00:06:45,,902.34
406.71,00:06:46,115,745.12
407.73,00:06:47,115,835.94
408.66,00:06:48,114,542.97
408.66,00:06:48,,589.84
409.71,00:06:49,112,1328.12
410.66,00:06:50,111,441.41
411.64,00:06:51,110,746.09
411.64,00:06:51,,562.50
411.64,00:06:51,,226.56
412.66,00:06:52,110,523.44
412.66,00:06:52,,355.47
414.58,00:06:54,109,320.31
414.58,00:06:54,,238.28
415.6,00:06:55,109,722.66
416.63,00:06:56,109,894.53
416.63,00:06:56,,781.25
417.57,00:06:57,109,812.50
418.59,00:06:58,110,511.72
418.59,00:06:58,,425.78
419.61,00:06:59,111,457.03
419.61,00:06:59,,390.62
419.61,00:06:59,,234.38
420.55,00:07:00,111,683.59
421.57,00:07:01,111,902.34
421.57,00:07:01,,421.88
422.5,00:07:02,112,585.94
422.5,00:07:02,,265.62
422.5,00:07:02,,464.84
423.52,00:07:03,112,324.22
423.52,00:07:03,,316.41
424.55,00:07:04,112,511.72
424.55,00:07:04,,402.34
424.55,00:07:04,,273.44
425.48,00:07:05,112,453.12
426.5,00:07:06,112,1440.43
427.5,00:07:07,112,328.12
427.5,00:07:07,,242.19
427.5,00:07:07,,343.75
428.53,00:07:08,112,
429.45,00:07:09,112,1621.09
430.48,00:07:10,111,1382.81
431.41,00:07:11,111,726.56
431.41,00:07:11,,402.34
431.41,00:07:11,,265.62
432.43,00:07:12,111,972.66
433.46,00:07:13,110,320.31
433.46,00:07:13,,265.62
434.38,00:07:14,111,496.09
434.38,00:07:14,,535.16
434.38,00:07:14,,371.09
435.4,00:07:15,111,
436.42,00:07:16,111,1519.53
437.34,00:07:17,112,527.34
437.34,00:07:17,,230.47
437.34,00:07:17,,402.34
437.34,00:07:17,,304.69
438.36,00:07:18,112,417.97
438.36,00:07:18,,296.88
438.36,00:07:18,,296.88
439.38,00:07:19,113,375.00
440.33,00:07:20,113,1085.94
441.37,00:07:21,113,589.84
441.37,00:07:21,,570.31
441.37,00:07:21,,335.94
442.3,00:07:22,112,617.19
443.32,00:07:23,112,1358.40
444.34,00:07:24,112,238.28
444.34,00:07:24,,292.97
444.34,00:07:24,,539.06
445.26,00:07:25,111,250.00
445.26,00:07:25,,632.81
446.3,00:07:26,111,324.22
446.3,00:07:26,,332.03
446.3,00:07:26,,429.69
447.33,00:07:27,112,261.72
448.25,00:07:28,112,949.22
448.25,00:07:28,,492.19
449.29,00:07:29,113,437.50
449.29,00:07:29,,289.06
449.29,00:07:29,,339.84
450.21,00:07:30,113,355.47
450.21,00:07:30,,316.41
450.21,00:07:30,,226.56
450.21,00:07:30,,347.66
451.24,00:07:31,115,347.66
451.24,00:07:31,,242.19
451.24,00:07:31,,382.81
452.21,00:07:32,115,
453.23,00:07:33,115,2000.00
454.27,00:07:34,115,316.41
454.27,00:07:34,,453.12
455.2,00:07:35,115,546.88
456.21,00:07:36,115,792.97
457.13,00:07:37,114,1289.06
457.13,00:07:37,,550.78
458.15,00:07:38,114,558.59
459.17,00:07:39,114,1441.41
460.12,00:07:40,112,605.47
460.12,00:07:40,,476.56
461.14,00:07:41,111,289.06
461.14,00:07:41,,393.55
461.14,00:07:41,,234.38
462.18,00:07:42,111,503.91
462.18,00:07:42,,343.75
464.13,00:07:44,110,382.81
