Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],HR[bpm],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH],RR[ms],Time
69,00:01:09,0.0,0.0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.95,2021-11-29 10:39:03
70,00:01:10,0.0,0.0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.53,2021-11-29 10:39:04
71,00:01:11,0.0,0.0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.44,2021-11-29 10:39:05
72,00:01:12,0.0,0.0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.53,2021-11-29 10:39:06
73,00:01:13,0.0,0.0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.44,2021-11-29 10:39:07
74,00:01:14,0.0,0.0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.34,2021-11-29 10:39:08
75,00:01:15,0.0,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.53,2021-11-29 10:39:09
76,00:01:16,0.0,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.44,2021-11-29 10:39:10
77,00:01:17,0.0,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.62,2021-11-29 10:39:11
78,00:01:18,0.0,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.53,2021-11-29 10:39:12
79,00:01:19,0.0,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.25,2021-11-29 10:39:13
80,00:01:20,0.0,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.06,2021-11-29 10:39:14
81,00:01:21,0.0,0.0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.97,2021-11-29 10:39:15
82,00:01:22,0.0,0.0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.27,2021-11-29 10:39:16
83,00:01:23,0.0,0.0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.27,2021-11-29 10:39:17
84,00:01:24,0.0,0.0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.83,2021-11-29 10:39:18
85,00:01:25,0.0,0.0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.91,2021-11-29 10:39:19
86,00:01:26,0.0,0.0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.91,2021-11-29 10:39:20
87,00:01:27,0.0,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.72,2021-11-29 10:39:21
88,00:01:28,0.0,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.25,2021-11-29 10:39:22
89,00:01:29,0.0,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.44,2021-11-29 10:39:23
90,00:01:30,0.0,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.25,2021-11-29 10:39:24
91,00:01:31,0.0,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.16,2021-11-29 10:39:25
92,00:01:32,0.0,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.44,2021-11-29 10:39:26
93,00:01:33,0.0,0.0,77,9.83,0.27,2.69,0.0,0.0,1014.1,23.83,35.39,734.38,2021-11-29 10:39:27
94,00:01:34,0.0,0.0,77,9.83,0.27,2.69,0.0,0.0,1014.1,23.83,35.39,722.66,2021-11-29 10:39:28
95,00:01:35,0.0,0.0,78,9.83,0.27,2.69,0.0,0.0,1014.1,23.83,35.39,703.12,2021-11-29 10:39:29
96,00:01:36,0.0,0.0,78,9.83,0.27,2.69,0.0,0.0,1014.1,23.83,35.39,708.33,2021-11-29 10:39:30
97,00:01:37,0.0,0.0,80,9.83,0.27,2.69,0.0,0.0,1014.1,23.83,35.39,746.09,2021-11-29 10:39:31
98,00:01:38,0.0,0.0,81,9.83,0.27,2.69,0.0,0.0,1014.1,23.83,35.39,750.0,2021-11-29 10:39:32
99,00:01:39,0.0,0.0,81,9.83,0.27,2.69,0.0,0.0,1014.1,23.83,35.39,752.93,2021-11-29 10:39:33
100,00:01:40,0.0,0.0,81,9.83,0.27,2.69,0.0,0.0,1014.1,23.83,35.39,753.91,2021-11-29 10:39:34
101,00:01:41,0.0,0.0,80,9.83,0.27,2.69,0.0,0.0,1014.1,23.83,35.39,757.81,2021-11-29 10:39:35
102,00:01:42,0.0,0.0,80,9.83,0.27,2.69,0.0,0.0,1014.1,23.83,35.39,750.0,2021-11-29 10:39:36
103,00:01:43,0.0,0.0,80,9.83,0.27,2.69,0.0,0.0,1014.1,23.83,35.39,742.19,2021-11-29 10:39:37
104,00:01:44,1.38,138.0,80,9.53,0.45,4.32,31.3,15.91,1014.1,23.83,35.45,740.23,2021-11-29 10:39:38
105,00:01:45,1.38,138.0,80,9.53,0.45,4.32,31.3,15.91,1014.1,23.83,35.45,734.38,2021-11-29 10:39:39
106,00:01:46,1.38,138.0,80,9.53,0.45,4.32,31.3,15.91,1014.1,23.83,35.45,722.66,2021-11-29 10:39:40
107,00:01:47,1.38,138.0,81,9.53,0.45,4.32,31.3,15.91,1014.1,23.83,35.45,765.62,2021-11-29 10:39:41
108,00:01:48,1.38,138.0,81,9.53,0.45,4.32,31.3,15.91,1014.1,23.83,35.45,804.69,2021-11-29 10:39:42
109,00:01:49,1.38,138.0,81,9.53,0.45,4.32,31.3,15.91,1014.1,23.83,35.45,800.78,2021-11-29 10:39:43
110,00:01:50,1.38,138.0,80,9.53,0.45,4.32,31.3,15.91,1014.1,23.83,35.45,808.59,2021-11-29 10:39:44
111,00:01:51,1.38,138.0,79,9.53,0.45,4.32,31.3,15.91,1014.1,23.83,35.45,794.92,2021-11-29 10:39:45
112,00:01:52,1.25,124.5,78,18.37,0.25,4.73,37.99,15.54,1013.9,23.83,35.5,757.81,2021-11-29 10:39:46
113,00:01:53,1.25,124.5,78,18.37,0.25,4.73,37.99,15.54,1013.9,23.83,35.5,757.81,2021-11-29 10:39:47
114,00:01:54,1.25,124.5,77,18.37,0.25,4.73,37.99,15.54,1013.9,23.83,35.5,734.38,2021-11-29 10:39:48
115,00:01:55,4.33,431.5,77,14.93,0.83,12.46,28.88,16.15,1014.1,23.83,35.52,718.75,2021-11-29 10:39:49
116,00:01:56,4.33,431.5,77,14.93,0.83,12.46,28.88,16.15,1014.1,23.83,35.52,730.47,2021-11-29 10:39:50
117,00:01:57,4.33,431.5,78,14.93,0.83,12.46,28.88,16.15,1014.1,23.83,35.52,722.66,2021-11-29 10:39:51
118,00:01:58,4.33,431.5,81,14.93,0.83,12.46,28.88,16.15,1014.1,23.83,35.52,704.59,2021-11-29 10:39:52
119,00:01:59,3.22,321.17,82,14.65,0.66,9.74,30.33,16.2,1014.1,23.83,35.52,675.78,2021-11-29 10:39:53
120,00:02:00,3.22,321.17,83,14.65,0.66,9.74,30.33,16.2,1014.1,23.83,35.52,718.75,2021-11-29 10:39:54
121,00:02:01,3.22,321.17,83,14.65,0.66,9.74,30.33,16.2,1014.1,23.83,35.52,738.28,2021-11-29 10:39:55
122,00:02:02,3.22,321.17,83,14.65,0.66,9.74,30.33,16.2,1014.1,23.83,35.52,730.47,2021-11-29 10:39:56
123,00:02:03,3.22,321.17,83,14.65,0.66,9.74,30.33,16.2,1014.1,23.83,35.52,724.61,2021-11-29 10:39:57
124,00:02:04,2.15,214.5,83,12.85,0.52,6.78,31.61,16.16,1014.1,23.83,35.54,742.19,2021-11-29 10:39:58
125,00:02:05,2.15,214.5,83,12.85,0.52,6.78,31.61,16.16,1014.1,23.83,35.54,769.53,2021-11-29 10:39:59
126,00:02:06,2.15,214.5,82,12.85,0.52,6.78,31.61,16.16,1014.1,23.83,35.54,757.81,2021-11-29 10:40:00
127,00:02:07,2.15,214.5,82,12.85,0.52,6.78,31.61,16.16,1014.1,23.83,35.54,753.91,2021-11-29 10:40:01
128,00:02:08,2.18,217.67,81,15.25,0.5,7.68,35.28,16.6,1014.0,23.82,35.54,744.14,2021-11-29 10:40:02
129,00:02:09,2.18,217.67,80,15.25,0.5,7.68,35.28,16.6,1014.0,23.82,35.54,769.53,2021-11-29 10:40:03
130,00:02:10,2.18,217.67,80,15.25,0.5,7.68,35.28,16.6,1014.0,23.82,35.54,738.28,2021-11-29 10:40:04
131,00:02:11,2.18,217.67,80,15.25,0.5,7.68,35.28,16.6,1014.0,23.82,35.54,764.32,2021-11-29 10:40:05
132,00:02:12,2.18,217.67,80,15.25,0.5,7.68,35.28,16.6,1014.0,23.82,35.54,789.06,2021-11-29 10:40:06
133,00:02:13,2.01,200.33,79,14.37,0.48,7.04,35.14,16.55,1014.1,23.82,35.56,802.73,2021-11-29 10:40:07
134,00:02:14,2.01,200.33,79,14.37,0.48,7.04,35.14,16.55,1014.1,23.82,35.56,796.88,2021-11-29 10:40:08
135,00:02:15,2.01,200.33,77,14.37,0.48,7.04,35.14,16.55,1014.1,23.82,35.56,808.11,2021-11-29 10:40:09
136,00:02:16,2.01,200.33,76,14.37,0.48,7.04,35.14,16.55,1014.1,23.82,35.56,816.41,2021-11-29 10:40:10
137,00:02:17,1.73,172.67,75,13.48,0.42,5.75,33.3,16.12,1014.1,23.82,35.57,804.69,2021-11-29 10:40:11
138,00:02:18,1.73,172.67,75,13.48,0.42,5.75,33.3,16.12,1014.1,23.82,35.57,673.83,2021-11-29 10:40:12
139,00:02:19,1.73,172.67,75,13.48,0.42,5.75,33.3,16.12,1014.1,23.82,35.57,937.5,2021-11-29 10:40:13
140,00:02:20,1.73,172.67,75,13.48,0.42,5.75,33.3,16.12,1014.1,23.82,35.57,742.19,2021-11-29 10:40:14
141,00:02:21,1.58,157.17,75,15.11,0.35,5.31,33.79,15.82,1014.1,23.83,35.6,722.66,2021-11-29 10:40:15
142,00:02:22,1.58,157.17,76,15.11,0.35,5.31,33.79,15.82,1014.1,23.83,35.6,714.84,2021-11-29 10:40:16
143,00:02:23,1.58,157.17,77,15.11,0.35,5.31,33.79,15.82,1014.1,23.83,35.6,722.66,2021-11-29 10:40:17
144,00:02:24,1.58,157.17,80,15.11,0.35,5.31,33.79,15.82,1014.1,23.83,35.6,796.88,2021-11-29 10:40:18
145,00:02:25,1.85,184.0,80,13.97,0.43,6.09,33.1,16.12,1014.1,23.82,35.61,855.47,2021-11-29 10:40:19
146,00:02:26,1.85,184.0,81,13.97,0.43,6.09,33.1,16.12,1014.1,23.82,35.61,843.75,2021-11-29 10:40:20
147,00:02:27,1.85,184.0,81,13.97,0.43,6.09,33.1,16.12,1014.1,23.82,35.61,843.75,2021-11-29 10:40:21
148,00:02:28,1.85,184.0,82,13.97,0.43,6.09,33.1,16.12,1014.1,23.82,35.61,841.8,2021-11-29 10:40:22
149,00:02:29,1.85,184.0,81,13.97,0.43,6.09,33.1,16.12,1014.1,23.82,35.61,855.47,2021-11-29 10:40:23
150,00:02:30,1.84,183.83,75,15.07,0.39,5.93,32.26,15.82,1014.1,23.82,35.65,822.27,2021-11-29 10:40:24
151,00:02:31,1.84,183.83,74,15.07,0.39,5.93,32.26,15.82,1014.1,23.82,35.65,796.88,2021-11-29 10:40:25
152,00:02:32,1.88,187.83,74,15.14,0.4,6.09,32.42,15.88,1014.1,23.83,35.66,796.88,2021-11-29 10:40:26
153,00:02:33,1.88,187.83,73,15.14,0.4,6.09,32.42,15.88,1014.1,23.83,35.66,792.97,2021-11-29 10:40:27
154,00:02:34,1.88,187.83,73,15.14,0.4,6.09,32.42,15.88,1014.1,23.83,35.66,784.18,2021-11-29 10:40:28
155,00:02:35,1.88,187.83,74,15.14,0.4,6.09,32.42,15.88,1014.1,23.83,35.66,763.67,2021-11-29 10:40:29
156,00:02:36,1.88,187.83,75,15.14,0.4,6.09,32.42,15.88,1014.1,23.83,35.66,750.0,2021-11-29 10:40:30
157,00:02:37,1.56,155.17,76,14.22,0.35,5.07,32.67,15.67,1014.1,23.82,35.69,742.19,2021-11-29 10:40:31
158,00:02:38,1.56,155.17,77,14.22,0.35,5.07,32.67,15.67,1014.1,23.82,35.69,759.77,2021-11-29 10:40:32
159,00:02:39,1.56,155.17,78,14.22,0.35,5.07,32.67,15.67,1014.1,23.82,35.69,765.62,2021-11-29 10:40:33
160,00:02:40,1.56,155.17,79,14.22,0.35,5.07,32.67,15.67,1014.1,23.82,35.69,777.34,2021-11-29 10:40:34
161,00:02:41,1.93,192.83,79,15.69,0.4,6.28,32.57,15.9,1014.1,23.82,35.71,787.11,2021-11-29 10:40:35
162,00:02:42,1.93,192.83,78,15.69,0.4,6.28,32.57,15.9,1014.1,23.82,35.71,804.69,2021-11-29 10:40:36
163,00:02:43,1.93,192.83,78,15.69,0.4,6.28,32.57,15.9,1014.1,23.82,35.71,785.16,2021-11-29 10:40:37
164,00:02:44,1.93,192.83,77,15.69,0.4,6.28,32.57,15.9,1014.1,23.82,35.71,765.62,2021-11-29 10:40:38
165,00:02:45,2.04,203.67,77,13.1,0.5,6.67,32.75,16.28,1014.0,23.82,35.72,753.91,2021-11-29 10:40:39
166,00:02:46,2.04,203.67,77,13.1,0.5,6.67,32.75,16.28,1014.0,23.82,35.72,734.38,2021-11-29 10:40:40
167,00:02:47,2.04,203.67,78,13.1,0.5,6.67,32.75,16.28,1014.0,23.82,35.72,705.08,2021-11-29 10:40:41
168,00:02:48,2.04,203.67,78,13.1,0.5,6.67,32.75,16.28,1014.0,23.82,35.72,695.31,2021-11-29 10:40:42
169,00:02:49,2.3,229.5,79,17.45,0.46,8.03,34.99,16.45,1014.1,23.82,35.74,718.75,2021-11-29 10:40:43
170,00:02:50,2.3,229.5,81,17.45,0.46,8.03,34.99,16.45,1014.1,23.82,35.74,766.93,2021-11-29 10:40:44
171,00:02:51,2.3,229.5,81,17.45,0.46,8.03,34.99,16.45,1014.1,23.82,35.74,785.16,2021-11-29 10:40:45
172,00:02:52,2.3,229.5,80,17.45,0.46,8.03,34.99,16.45,1014.1,23.82,35.74,764.0,2021-11-29 10:40:46
173,00:02:53,1.87,186.67,80,15.97,0.38,6.11,32.73,15.84,1014.1,23.81,35.76,765.62,2021-11-29 10:40:47
174,00:02:54,1.87,186.67,79,15.97,0.38,6.11,32.73,15.84,1014.1,23.81,35.76,761.72,2021-11-29 10:40:48
175,00:02:55,1.87,186.67,79,15.97,0.38,6.11,32.73,15.84,1014.1,23.81,35.76,742.19,2021-11-29 10:40:49
176,00:02:56,1.87,186.67,79,15.97,0.38,6.11,32.73,15.84,1014.1,23.81,35.76,757.81,2021-11-29 10:40:50
177,00:02:57,2.19,218.67,79,14.99,0.46,6.99,31.97,16.05,1014.1,23.82,35.75,785.16,2021-11-29 10:40:51
178,00:02:58,2.19,218.67,79,14.99,0.46,6.99,31.97,16.05,1014.1,23.82,35.75,789.06,2021-11-29 10:40:52
179,00:02:59,2.19,218.67,78,14.99,0.46,6.99,31.97,16.05,1014.1,23.82,35.75,783.2,2021-11-29 10:40:53
180,00:03:00,2.19,218.67,78,14.99,0.46,6.99,31.97,16.05,1014.1,23.82,35.75,800.78,2021-11-29 10:40:54
181,00:03:01,1.87,186.67,78,16.1,0.36,5.84,31.29,15.49,1014.2,23.81,35.76,796.88,2021-11-29 10:40:55
182,00:03:02,1.87,186.67,77,16.1,0.36,5.84,31.29,15.49,1014.2,23.81,35.76,792.97,2021-11-29 10:40:56
183,00:03:03,1.87,186.67,76,16.1,0.36,5.84,31.29,15.49,1014.2,23.81,35.76,802.73,2021-11-29 10:40:57
184,00:03:04,1.33,132.17,76,17.17,0.27,4.67,35.33,15.33,1014.1,23.81,35.77,808.59,2021-11-29 10:40:58
185,00:03:05,1.33,132.17,75,17.17,0.27,4.67,35.33,15.33,1014.1,23.81,35.77,812.5,2021-11-29 10:40:59
186,00:03:06,1.33,132.17,75,17.17,0.27,4.67,35.33,15.33,1014.1,23.81,35.77,796.88,2021-11-29 10:41:00
187,00:03:07,1.33,132.17,75,17.17,0.27,4.67,35.33,15.33,1014.1,23.81,35.77,810.55,2021-11-29 10:41:01
188,00:03:08,1.63,163.0,75,14.3,0.36,5.2,31.9,15.59,1014.1,23.82,35.76,816.41,2021-11-29 10:41:02
189,00:03:09,1.63,163.0,74,14.3,0.36,5.2,31.9,15.59,1014.1,23.82,35.76,795.9,2021-11-29 10:41:03
190,00:03:10,1.63,163.0,74,14.3,0.36,5.2,31.9,15.59,1014.1,23.82,35.76,785.16,2021-11-29 10:41:04
191,00:03:11,1.63,163.0,74,14.3,0.36,5.2,31.9,15.59,1014.1,23.82,35.76,785.16,2021-11-29 10:41:05
192,00:03:12,1.63,163.0,75,14.3,0.36,5.2,31.9,15.59,1014.1,23.82,35.76,798.83,2021-11-29 10:41:06
193,00:03:13,1.85,184.0,75,14.67,0.39,5.81,31.58,15.72,1014.1,23.81,35.77,773.44,2021-11-29 10:41:07
194,00:03:14,1.85,184.0,75,14.67,0.39,5.81,31.58,15.72,1014.1,23.81,35.77,785.16,2021-11-29 10:41:08
195,00:03:15,1.85,184.0,76,14.67,0.39,5.81,31.58,15.72,1014.1,23.81,35.77,769.53,2021-11-29 10:41:09
196,00:03:16,1.85,184.0,76,14.67,0.39,5.81,31.58,15.72,1014.1,23.81,35.77,773.44,2021-11-29 10:41:10
197,00:03:17,1.27,126.83,77,11.66,0.34,4.01,31.62,15.42,1014.0,23.82,35.77,777.34,2021-11-29 10:41:11
198,00:03:18,1.27,126.83,77,11.66,0.34,4.01,31.62,15.42,1014.0,23.82,35.77,765.62,2021-11-29 10:41:12
199,00:03:19,1.27,126.83,77,11.66,0.34,4.01,31.62,15.42,1014.0,23.82,35.77,710.94,2021-11-29 10:41:13
200,00:03:20,3.18,317.0,78,21.28,0.56,12.01,37.89,17.01,1014.0,23.81,35.8,691.41,2021-11-29 10:41:14
201,00:03:21,3.18,317.0,78,21.28,0.56,12.01,37.89,17.01,1014.0,23.81,35.8,697.27,2021-11-29 10:41:15
202,00:03:22,3.18,317.0,79,21.28,0.56,12.01,37.89,17.01,1014.0,23.81,35.8,710.94,2021-11-29 10:41:16
203,00:03:23,3.18,317.0,82,21.28,0.56,12.01,37.89,17.01,1014.0,23.81,35.8,701.17,2021-11-29 10:41:17
