Time[s],Time[hh:mm:ss],HR[bpm],RR[ms]
157.32,00:02:37,77,757.81
157.32,00:02:37,,761.72
158.35,00:02:38,78,765.62
159.27,00:02:39,79,777.34
160.3,00:02:40,79,781.25
160.3,00:02:40,,792.97
161.23,00:02:41,78,804.69
162.25,00:02:42,78,785.16
163.24,00:02:43,77,765.62
164.16,00:02:44,77,757.81
164.16,00:02:44,,750.00
165.18,00:02:45,77,734.38
166.11,00:02:46,78,714.84
166.11,00:02:46,,695.31
167.13,00:02:47,78,695.31
168.05,00:02:48,79,718.75
169.08,00:02:49,81,750.00
169.08,00:02:49,,765.62
170,00:02:50,81,785.16
171.03,00:02:51,81,741.21
171.96,00:02:51,80,769.53
171.96,00:02:51,,781.25
172.98,00:02:52,80,765.62
173.9,00:02:53,79,761.72
174.94,00:02:54,79,746.09
174.94,00:02:54,,738.28
175.86,00:02:55,79,757.81
176.81,00:02:56,79,785.16
177.83,00:02:57,79,789.06
178.75,00:02:58,78,781.25
178.75,00:02:58,,785.16
179.78,00:02:59,78,800.78
180.8,00:03:00,78,796.88
181.73,00:03:01,77,792.97
182.66,00:03:02,76,800.78
182.66,00:03:02,,804.69
183.68,00:03:03,76,808.59
184.6,00:03:04,75,812.50
185.64,00:03:05,75,796.88
186.56,00:03:06,75,812.50
186.56,00:03:06,,808.59
187.58,00:03:07,75,816.41
188.5,00:03:08,74,795.90
189.54,00:03:09,74,785.16
191.48,00:03:11,75,789.06
191.48,00:03:11,,808.59
192.4,00:03:12,75,773.44
193.43,00:03:13,75,785.16
194.35,00:03:14,76,777.34
194.35,00:03:14,,761.72
195.37,00:03:15,76,773.44
196.4,00:03:16,77,777.34
197.32,00:03:17,77,765.62
198.34,00:03:18,77,746.09
198.34,00:03:18,,675.78
199.27,00:03:19,78,691.41
200.29,00:03:20,78,695.31
200.29,00:03:20,,699.22
201.32,00:03:21,79,710.94
202.24,00:03:22,82,703.12
202.24,00:03:22,,699.22
203.16,00:03:23,83,730.47
204.18,00:03:24,84,746.09
205.1,00:03:25,84,777.34
205.1,00:03:25,,738.28
206.13,00:03:26,84,714.84
207.07,00:03:27,83,729.49
208.09,00:03:28,82,734.38
208.09,00:03:28,,730.47
209.01,00:03:29,82,726.56
210.03,00:03:30,82,726.56
210.03,00:03:30,,730.47
210.95,00:03:30,82,730.47
211.98,00:03:31,82,753.91
212.91,00:03:32,82,757.81
212.91,00:03:32,,765.62
213.93,00:03:33,81,777.34
214.88,00:03:34,81,785.16
215.92,00:03:35,80,800.78
216.85,00:03:36,79,804.69
216.85,00:03:36,,800.78
217.77,00:03:37,78,781.25
218.8,00:03:38,77,761.72
219.72,00:03:39,77,750.00
219.72,00:03:39,,753.91
220.74,00:03:40,77,746.09
222.69,00:03:42,77,734.38
222.69,00:03:42,79,742.19
222.69,00:03:42,,738.28
223.61,00:03:43,80,722.66
224.65,00:03:44,81,725.59
225.57,00:03:45,81,761.72
226.6,00:03:46,81,835.94
226.6,00:03:46,,855.47
228.54,00:03:48,81,851.56
228.54,00:03:48,81,855.47
230.48,00:03:50,81,859.38
231.41,00:03:51,81,859.38
232.43,00:03:52,76,820.31
232.43,00:03:52,,789.06
233.45,00:03:53,76,777.34
234.36,00:03:54,75,765.62
235.31,00:03:55,76,765.62
235.31,00:03:55,,773.44
236.34,00:03:56,76,781.25
237.26,00:03:57,77,785.16
238.29,00:03:58,77,777.34
239.21,00:03:59,77,773.44
239.21,00:03:59,,792.97
240.23,00:04:00,77,792.97
241.15,00:04:01,77,804.69
242.17,00:04:02,77,804.69
244.13,00:04:04,76,803.71
244.13,00:04:04,,796.88
245.05,00:04:05,76,816.41
246.12,00:04:06,75,828.12
247.04,00:04:07,75,835.94
247.04,00:04:07,74,808.59
247.04,00:04:07,,773.44
248.06,00:04:08,74,757.81
250.02,00:04:10,74,769.53
250.02,00:04:10,75,781.25
250.94,00:04:10,76,777.34
250.94,00:04:10,,753.91
251.89,00:04:11,77,742.19
252.91,00:04:12,78,746.09
253.84,00:04:13,78,773.44
253.84,00:04:13,,792.97
254.86,00:04:14,78,796.88
256.82,00:04:16,78,808.59
256.82,00:04:16,78,785.16
257.74,00:04:17,77,789.06
257.74,00:04:17,,808.59
258.76,00:04:18,76,765.62
259.68,00:04:19,76,777.34
260.7,00:04:20,76,764.65
260.7,00:04:20,,769.53
262.65,00:04:22,77,781.25
262.65,00:04:22,77,796.88
263.67,00:04:23,77,804.69
264.59,00:04:24,76,820.31
264.59,00:04:24,,796.88
265.53,00:04:25,76,800.78
266.55,00:04:26,76,789.06
267.57,00:04:27,76,796.88
269.52,00:04:29,75,796.88
269.52,00:04:29,,820.31
270.44,00:04:30,75,800.78
271.37,00:04:31,75,812.50
272.41,00:04:32,75,820.31
273.34,00:04:33,74,820.31
273.34,00:04:33,,824.22
275.29,00:04:35,74,796.88
275.29,00:04:35,74,765.62
276.31,00:04:36,74,765.62
278.26,00:04:38,75,781.25
278.26,00:04:38,75,773.44
278.26,00:04:38,,777.34
279.19,00:04:39,76,795.90
280.21,00:04:40,77,777.34
280.21,00:04:40,,765.62
281.14,00:04:41,77,781.25
282.17,00:04:42,77,789.06
283.12,00:04:43,77,800.78
284.14,00:04:44,77,789.06
284.14,00:04:44,,781.25
285.06,00:04:45,77,765.62
286.08,00:04:46,77,777.34
287.03,00:04:47,77,769.53
288.05,00:04:48,77,765.62
288.05,00:04:48,,773.44
288.97,00:04:48,77,781.25
289.99,00:04:49,77,742.19
290.91,00:04:50,78,769.53
290.91,00:04:50,,769.53
291.94,00:04:51,78,777.34
292.85,00:04:52,78,773.44
293.88,00:04:53,78,769.53
293.88,00:04:53,,769.53
294.8,00:04:54,78,769.53
295.82,00:04:55,78,789.06
296.75,00:04:56,78,788.09
297.77,00:04:57,77,804.69
297.77,00:04:57,,765.62
298.69,00:04:58,77,773.44
299.71,00:04:59,77,769.53
300.64,00:05:00,77,765.62
300.64,00:05:00,,785.16
301.24,00:05:01,77,777.34
302.26,00:05:02,78,777.34
302.26,00:05:02,,277.34
304.21,00:05:04,78,1195.31
304.21,00:05:04,78,703.12
305.13,00:05:05,78,691.41
305.13,00:05:05,,667.97
307.08,00:05:07,78,703.12
308.1,00:05:08,78,664.06
308.1,00:05:08,,675.78
309.05,00:05:09,82,687.50
310.08,00:05:10,87,687.50
310.08,00:05:10,,687.50
311,00:05:11,87,683.59
312.03,00:05:12,88,675.78
312.03,00:05:12,,652.34
312.95,00:05:12,88,666.99
313.97,00:05:13,89,652.34
313.97,00:05:13,,660.16
314.91,00:05:14,89,617.19
315.93,00:05:15,90,621.09
315.93,00:05:15,,617.19
316.84,00:05:16,92,621.09
316.84,00:05:16,,628.91
317.84,00:05:17,93,640.62
319.81,00:05:19,94,660.16
319.81,00:05:19,94,671.88
319.81,00:05:19,,722.66
320.79,00:05:20,94,707.03
321.7,00:05:21,94,753.91
321.7,00:05:21,,777.34
322.75,00:05:22,93,839.84
323.67,00:05:23,92,863.28
324.69,00:05:24,90,878.91
325.61,00:05:25,87,851.56
326.6,00:05:26,82,820.31
326.6,00:05:26,,796.88
327.55,00:05:27,78,796.88
328.61,00:05:28,77,765.62
329.55,00:05:29,77,746.09
330.56,00:05:30,77,730.47
330.56,00:05:30,,709.96
331.52,00:05:31,77,722.66
332.44,00:05:32,79,734.38
332.44,00:05:32,,742.19
333.46,00:05:33,80,738.28
334.45,00:05:34,81,746.09
335.36,00:05:35,82,695.31
335.36,00:05:35,,714.84
336.4,00:05:36,82,714.84
337.32,00:05:37,83,714.84
337.32,00:05:37,,714.84
338.35,00:05:38,83,710.94
339.27,00:05:39,84,699.22
340.3,00:05:40,84,710.94
340.3,00:05:40,,722.66
341.23,00:05:41,84,742.19
343.17,00:05:43,84,703.12
343.17,00:05:43,,722.66
344.2,00:05:44,84,558.59
345.12,00:05:45,84,878.91
346.14,00:05:46,84,707.03
346.14,00:05:46,,714.84
347.06,00:05:47,84,718.75
348.08,00:05:48,84,738.28
349.01,00:05:49,83,738.28
349.01,00:05:49,,768.55
350.03,00:05:50,83,851.56
351.05,00:05:51,83,859.38
351.97,00:05:51,82,894.53
352.91,00:05:52,82,875.00
353.94,00:05:53,81,851.56
353.94,00:05:53,,835.94
354.86,00:05:54,79,824.22
355.88,00:05:55,75,804.69
356.81,00:05:56,74,789.06
357.84,00:05:57,74,761.72
357.84,00:05:57,,738.28
358.76,00:05:58,74,746.09
359.78,00:05:59,74,687.50
360.71,00:06:00,76,695.31
360.71,00:06:00,,687.50
361.74,00:06:01,77,679.69
363.7,00:06:03,80,671.88
363.7,00:06:03,,671.88
364.62,00:06:04,81,687.50
365.64,00:06:05,85,722.66
365.64,00:06:05,85,769.53
365.64,00:06:05,,812.50
366.56,00:06:06,86,768.55
367.59,00:06:07,86,789.06
368.51,00:06:08,86,800.78
368.51,00:06:08,,800.78
369.53,00:06:09,83,792.97
370.55,00:06:10,79,789.06
372.5,00:06:12,77,773.44
372.5,00:06:12,77,757.81
372.5,00:06:12,,761.72
373.38,00:06:13,77,753.91
374.4,00:06:14,77,750.00
375.34,00:06:15,78,742.19
375.34,00:06:15,,730.47
376.36,00:06:16,79,738.28
377.28,00:06:17,80,746.09
377.28,00:06:17,,761.72
378.35,00:06:18,80,761.72
379.25,00:06:19,80,757.81
380.27,00:06:20,80,753.91
381.21,00:06:21,80,750.00
381.21,00:06:21,,750.00
382.24,00:06:22,80,750.00
383.16,00:06:23,80,699.22
383.16,00:06:23,,707.03
385.09,00:06:25,80,694.34
386.11,00:06:26,80,703.12
387.03,00:06:27,81,734.38
387.03,00:06:27,,769.53
388.05,00:06:28,81,796.88
389.07,00:06:29,82,812.50
390.02,00:06:30,82,808.59
390.93,00:06:30,81,789.06
390.93,00:06:30,,785.16
391.98,00:06:31,79,777.34
394.84,00:06:34,78,769.53
394.84,00:06:34,77,753.91
394.84,00:06:34,77,738.28
394.84,00:06:34,,726.56
395.88,00:06:35,78,710.94
396.8,00:06:36,79,722.66
396.8,00:06:36,,730.47
397.82,00:06:37,80,726.56
398.74,00:06:38,82,710.94
398.74,00:06:38,,695.31
399.76,00:06:39,83,683.59
400.7,00:06:40,84,683.59
400.7,00:06:40,,691.41
402.72,00:06:42,84,707.03
402.72,00:06:42,85,713.87
404.67,00:06:44,85,714.84
404.67,00:06:44,85,734.38
404.67,00:06:44,,687.50
406.63,00:06:46,85,707.03
406.63,00:06:46,85,707.03
406.63,00:06:46,,707.03
407.55,00:06:47,85,707.03
408.48,00:06:48,85,703.12
408.48,00:06:48,,699.22
409.5,00:06:49,85,726.56
410.52,00:06:50,85,687.50
410.52,00:06:50,,726.56
411.47,00:06:51,85,687.50
412.38,00:06:52,85,695.31
412.38,00:06:52,,687.50
413.41,00:06:53,86,687.50
414.33,00:06:54,86,699.22
415.36,00:06:55,86,699.22
415.36,00:06:55,,707.03
416.38,00:06:56,86,714.84
417.32,00:06:57,86,707.03
417.32,00:06:57,,707.03
418.24,00:06:58,86,703.12
419.26,00:06:59,85,707.03
419.26,00:06:59,,679.69
420.18,00:07:00,85,682.62
421.1,00:07:01,86,656.25
421.1,00:07:01,,695.31
422.23,00:07:02,86,718.75
425.1,00:07:05,86,753.91
425.1,00:07:05,86,773.44
425.1,00:07:05,,750.00
426.13,00:07:06,86,734.38
427.04,00:07:07,85,734.38
428.07,00:07:08,82,742.19
428.07,00:07:08,,742.19
429,00:07:09,81,734.38
430.03,00:07:10,81,722.66
430.95,00:07:10,82,707.03
430.95,00:07:10,,691.41
431.89,00:07:11,82,707.03
432.92,00:07:12,83,664.06
432.92,00:07:12,,687.50
433.84,00:07:13,84,687.50
434.86,00:07:14,86,691.41
434.86,00:07:14,,687.50
435.78,00:07:15,86,687.50
436.8,00:07:16,87,679.69
436.8,00:07:16,,675.78
437.73,00:07:17,87,683.59
438.75,00:07:18,88,686.52
440.69,00:07:20,87,699.22
440.69,00:07:20,87,695.31
440.69,00:07:20,,687.50
441.73,00:07:21,87,679.69
441.73,00:07:21,,687.50
442.65,00:07:22,87,710.94
443.67,00:07:23,87,757.81
444.59,00:07:24,87,796.88
444.59,00:07:24,,796.88
445.61,00:07:25,87,796.88
446.53,00:07:26,87,792.97
447.56,00:07:27,84,726.56
447.56,00:07:27,,730.47
448.47,00:07:28,83,718.75
449.5,00:07:29,83,714.84
451.45,00:07:31,83,718.75
451.45,00:07:31,83,726.56
451.45,00:07:31,,722.66
452.38,00:07:32,83,718.75
452.38,00:07:32,,707.03
453.4,00:07:33,83,695.31
454.32,00:07:34,84,691.41
454.32,00:07:34,,699.22
455.36,00:07:35,84,714.84
456.27,00:07:36,84,737.30
457.29,00:07:37,84,753.91
457.29,00:07:37,,777.34
458.21,00:07:38,84,789.06
459.23,00:07:39,84,792.97
460.15,00:07:40,84,777.34
461.14,00:07:41,80,761.72
461.14,00:07:41,,757.81
463.08,00:07:43,79,761.72
465.03,00:07:45,78,777.34
466.08,00:07:46,78,785.16
466.08,00:07:46,,777.34
467.01,00:07:47,78,750.00
468.03,00:07:48,78,718.75
468.03,00:07:48,78,707.03
468.03,00:07:48,,699.22
469.98,00:07:49,78,703.12
469.98,00:07:49,80,707.03
469.98,00:07:49,,703.12
470.9,00:07:50,82,703.12
471.93,00:07:51,84,710.94
472.87,00:07:52,85,703.12
472.87,00:07:52,,703.12
473.9,00:07:53,85,691.41
474.84,00:07:54,85,702.15
474.84,00:07:54,,722.66
475.85,00:07:55,85,734.38
476.78,00:07:56,85,753.91
477.71,00:07:57,84,753.91
477.71,00:07:57,,750.00
478.72,00:07:58,84,738.28
479.68,00:07:59,83,722.66
480.71,00:08:00,82,710.94
480.71,00:08:00,,707.03
481.63,00:08:01,82,695.31
482.66,00:08:02,83,683.59
482.66,00:08:02,,675.78
483.61,00:08:03,84,664.06
484.53,00:08:04,86,664.06
484.53,00:08:04,,667.97
485.55,00:08:05,87,687.50
486.58,00:08:06,88,734.38
486.58,00:08:06,,769.53
487.5,00:08:07,88,777.34
488.52,00:08:08,88,777.34
489.45,00:08:09,89,792.97
490.47,00:08:10,87,734.38
490.47,00:08:10,,753.91
491.41,00:08:11,85,703.12
493.36,00:08:13,83,717.77
493.36,00:08:13,,726.56
494.28,00:08:14,83,718.75
495.31,00:08:15,83,714.84
496.32,00:08:16,83,707.03
496.32,00:08:16,84,691.41
496.32,00:08:16,,691.41
497.23,00:08:17,84,703.12
497.23,00:08:17,,710.94
498.28,00:08:18,85,722.66
499.25,00:08:19,85,730.47
500.21,00:08:20,84,734.38
500.21,00:08:20,,730.47
502.13,00:08:22,84,726.56
503.14,00:08:23,83,718.75
503.14,00:08:23,,718.75
505.09,00:08:25,83,726.56
506.01,00:08:26,83,722.66
507.03,00:08:27,83,718.75
507.03,00:08:27,83,718.75
507.03,00:08:27,,707.03
507.95,00:08:27,84,699.22
507.95,00:08:27,,691.41
508.97,00:08:28,84,714.84
509.89,00:08:29,84,730.47
510.91,00:08:30,84,760.74
510.91,00:08:30,,765.62
511.84,00:08:31,84,789.06
512.87,00:08:32,84,515.62
513.79,00:08:33,83,960.94
513.79,00:08:33,,730.47
515.73,00:08:35,83,703.12
515.73,00:08:35,83,707.03
516.75,00:08:36,83,714.84
516.75,00:08:36,,722.66
517.77,00:08:37,84,714.84
518.71,00:08:38,84,710.94
518.71,00:08:38,,699.22
519.65,00:08:39,84,707.03
520.67,00:08:40,84,730.47
521.61,00:08:41,84,718.75
521.61,00:08:41,,753.91
522.63,00:08:42,84,750.00
523.56,00:08:43,84,781.25
524.58,00:08:44,83,812.50
524.58,00:08:44,,828.12
525.52,00:08:45,82,832.03
526.54,00:08:46,82,816.41
527.46,00:08:47,80,804.69
528.48,00:08:48,77,780.27
528.48,00:08:48,,750.00
529.42,00:08:49,77,734.38
530.36,00:08:50,77,726.56
531.39,00:08:51,77,707.03
531.39,00:08:51,,703.12
532.31,00:08:52,77,687.50
533.33,00:08:53,80,675.78
533.33,00:08:53,,687.50
534.26,00:08:54,82,648.44
536.21,00:08:56,85,675.78
536.21,00:08:56,87,667.97
536.21,00:08:56,,667.97
538.16,00:08:58,88,699.22
538.16,00:08:58,88,671.88
538.16,00:08:58,,695.31
539.19,00:08:59,88,699.22
541.13,00:09:01,88,703.12
541.13,00:09:01,,703.12
542.05,00:09:02,87,703.12
543.08,00:09:03,86,699.22
543.08,00:09:03,,695.31
544.01,00:09:04,86,699.22
545.02,00:09:05,86,746.09
545.96,00:09:05,86,792.97
545.96,00:09:05,,803.71
547,00:09:07,86,800.78
547.93,00:09:07,86,773.44
548.96,00:09:08,84,746.09
548.96,00:09:08,,746.09
549.88,00:09:09,82,746.09
550.91,00:09:10,81,750.00
551.85,00:09:11,80,742.19
551.85,00:09:11,,734.38
553.8,00:09:13,80,726.56
553.8,00:09:13,81,718.75
554.82,00:09:14,81,742.19
554.82,00:09:14,,742.19
555.75,00:09:15,81,726.56
556.77,00:09:16,82,707.03
556.77,00:09:16,,687.50
557.8,00:09:17,82,683.59
558.73,00:09:18,83,691.41
559.65,00:09:19,84,707.03
559.65,00:09:19,,718.75
560.67,00:09:20,84,699.22
561.55,00:09:21,86,691.41
561.55,00:09:21,,675.78
562.58,00:09:22,86,687.50
563.57,00:09:23,86,683.59
563.57,00:09:23,,694.34
564.51,00:09:24,86,730.47
565.55,00:09:25,86,773.44
566.47,00:09:26,87,789.06
566.47,00:09:26,,796.88
567.49,00:09:27,87,789.06
568.41,00:09:28,86,773.44
569.37,00:09:29,85,750.00
570.39,00:09:30,81,738.28
570.39,00:09:30,,734.38
571.32,00:09:31,81,722.66
573.28,00:09:33,81,722.66
573.28,00:09:33,81,714.84
573.28,00:09:33,,707.03
574.3,00:09:34,82,691.41
575.22,00:09:35,83,695.31
575.22,00:09:35,,699.22
576.27,00:09:36,84,718.75
577.19,00:09:37,84,726.56
577.19,00:09:37,,734.38
578.21,00:09:38,84,722.66
580.15,00:09:40,84,707.03
581.08,00:09:41,84,703.12
581.08,00:09:41,,714.84
582.07,00:09:42,84,713.87
583.09,00:09:43,84,722.66
583.09,00:09:43,,710.94
584.02,00:09:44,84,691.41
585.04,00:09:45,85,683.59
585.04,00:09:45,,691.41
585.96,00:09:45,85,652.34
586.98,00:09:46,86,679.69
586.98,00:09:46,,695.31
587.9,00:09:47,86,703.12
588.92,00:09:48,86,718.75
589.84,00:09:49,86,718.75
589.84,00:09:49,,718.75
590.87,00:09:50,86,714.84
591.83,00:09:51,85,703.12
591.83,00:09:51,,707.03
592.75,00:09:52,84,742.19
593.78,00:09:53,84,710.94
594.81,00:09:54,84,738.28
594.81,00:09:54,,742.19
595.73,00:09:55,83,746.09
596.65,00:09:56,83,742.19
597.67,00:09:57,82,722.66
597.67,00:09:57,,710.94
598.69,00:09:58,82,734.38
599.61,00:09:59,82,746.09
600.64,00:10:00,81,756.84
600.64,00:10:00,,753.91
601.56,00:10:01,81,738.28
602.15,00:10:02,85,726.56
602.15,00:10:02,,714.84
603.06,00:10:03,85,718.75
604.08,00:10:04,84,707.03
605.02,00:10:05,84,699.22
605.02,00:10:05,,667.97
606.04,00:10:06,84,671.88
606.96,00:10:06,85,674.80
606.96,00:10:06,,707.03
607.98,00:10:07,85,671.88
609,00:10:09,86,699.22
609,00:10:09,,710.94
609.94,00:10:09,87,714.84
610.86,00:10:10,86,726.56
611.9,00:10:11,85,734.38
611.9,00:10:11,,738.28
612.89,00:10:12,85,726.56
614.78,00:10:14,84,691.41
614.78,00:10:14,,722.66
615.8,00:10:15,83,722.66
616.72,00:10:16,83,722.66
617.74,00:10:17,83,765.62
617.74,00:10:17,,734.38
618.67,00:10:18,83,750.00
619.69,00:10:19,82,761.72
620.61,00:10:20,81,777.34
620.61,00:10:20,,765.62
621.65,00:10:21,80,773.44
622.57,00:10:22,80,781.25
623.61,00:10:23,79,761.72
624.55,00:10:24,78,765.62
624.55,00:10:24,,769.53
625.58,00:10:25,78,733.40
627.48,00:10:27,79,726.56
627.48,00:10:27,79,746.09
627.48,00:10:27,,757.81
628.5,00:10:28,79,718.75
630.45,00:10:30,80,707.03
630.45,00:10:30,,785.16
631.38,00:10:31,80,847.66
631.38,00:10:31,80,859.38
632.37,00:10:32,80,816.41
633.29,00:10:33,80,765.62
633.29,00:10:33,,722.66
634.31,00:10:34,81,726.56
635.24,00:10:35,81,726.56
636.27,00:10:36,82,726.56
636.27,00:10:36,,718.75
637.22,00:10:37,82,703.12
638.24,00:10:38,83,687.50
638.24,00:10:38,,699.22
639.17,00:10:39,84,707.03
640.2,00:10:40,84,734.38
641.14,00:10:41,85,679.69
641.14,00:10:41,,683.59
642.09,00:10:42,85,687.50
643.11,00:10:43,86,694.34
643.11,00:10:43,,699.22
644.05,00:10:44,86,722.66
644.99,00:10:44,86,718.75
646.01,00:10:46,86,734.38
646.01,00:10:46,,753.91
646.94,00:10:46,85,761.72
647.99,00:10:47,84,746.09
648.91,00:10:48,82,746.09
648.91,00:10:48,,750.00
649.86,00:10:49,81,738.28
650.91,00:10:50,81,722.66
650.91,00:10:50,,730.47
651.85,00:10:51,81,746.09
653.81,00:10:53,81,738.28
654.73,00:10:54,81,753.91
654.73,00:10:54,,757.81
655.82,00:10:55,81,761.72
