Time[s],Time[hh:mm:ss],HR[bpm],RR[ms]
60.47,00:01:00,,679.69
61.39,00:01:01,94,625.00
61.39,00:01:01,,621.09
62.45,00:01:02,95,617.19
63.38,00:01:03,96,628.91
63.38,00:01:03,,589.84
64.41,00:01:04,96,628.91
65.33,00:01:05,96,660.16
65.33,00:01:05,,691.41
66.27,00:01:06,96,687.50
67.29,00:01:07,95,683.59
67.29,00:01:07,,644.53
68.22,00:01:08,95,635.74
69.26,00:01:09,93,636.72
69.26,00:01:09,,648.44
70.19,00:01:10,93,664.06
71.21,00:01:11,92,667.97
71.21,00:01:11,,671.88
72.14,00:01:12,92,300.78
72.14,00:01:12,,332.03
72.14,00:01:12,,625.00
73.17,00:01:13,92,613.28
74.1,00:01:14,92,632.81
74.1,00:01:14,,660.16
75.13,00:01:15,92,722.66
76.05,00:01:16,92,718.75
77.07,00:01:17,93,703.12
77.07,00:01:17,,671.88
78.01,00:01:18,92,656.25
78.01,00:01:18,,613.28
78.96,00:01:18,92,636.72
79.99,00:01:19,91,652.34
79.99,00:01:19,,683.59
80.91,00:01:20,91,703.12
81.95,00:01:21,91,691.41
81.95,00:01:21,,667.97
82.89,00:01:22,90,660.16
83.82,00:01:23,90,617.19
83.82,00:01:23,,636.72
84.84,00:01:24,90,652.34
85.76,00:01:25,91,651.37
85.76,00:01:25,,699.22
86.8,00:01:26,91,683.59
87.73,00:01:27,91,660.16
87.73,00:01:27,,640.62
89.71,00:01:29,92,640.62
91.68,00:01:31,92,644.53
91.68,00:01:31,,671.88
92.61,00:01:32,91,675.78
93.62,00:01:33,91,664.06
93.62,00:01:33,,660.16
94.55,00:01:34,91,640.62
94.55,00:01:34,92,625.00
94.55,00:01:34,,621.09
95.57,00:01:35,92,628.91
96.67,00:01:36,92,644.53
96.67,00:01:36,,679.69
97.48,00:01:37,93,695.31
98.52,00:01:38,93,652.34
98.52,00:01:38,,644.53
99.48,00:01:39,93,644.53
99.48,00:01:39,,652.34
100.4,00:01:40,92,660.16
101.43,00:01:41,92,664.06
101.43,00:01:41,,648.44
102.37,00:01:42,92,636.72
103.32,00:01:43,92,621.09
103.32,00:01:43,,620.12
104.34,00:01:44,93,585.94
105.3,00:01:45,93,613.28
105.3,00:01:45,,652.34
106.33,00:01:46,94,746.09
107.26,00:01:47,95,781.25
107.26,00:01:47,,738.28
108.21,00:01:48,95,667.97
109.25,00:01:49,94,644.53
109.25,00:01:49,,644.53
110.14,00:01:50,93,640.62
111.18,00:01:51,93,644.53
111.18,00:01:51,,656.25
112.13,00:01:52,93,648.44
113.16,00:01:53,93,640.62
113.16,00:01:53,,613.28
114.11,00:01:54,93,605.47
114.11,00:01:54,,597.66
115.04,00:01:55,93,589.84
115.98,00:01:55,94,625.00
115.98,00:01:55,,683.59
117.01,00:01:57,95,718.75
117.94,00:01:57,97,707.03
117.94,00:01:57,,703.12
118.98,00:01:58,97,683.59
119.9,00:01:59,96,656.25
119.9,00:01:59,,625.00
120.95,00:02:00,96,617.19
121.88,00:02:01,96,596.68
121.88,00:02:01,,601.56
122.81,00:02:02,97,621.09
123.83,00:02:03,97,687.50
123.83,00:02:03,,714.84
124.76,00:02:04,97,718.75
125.82,00:02:05,98,687.50
125.82,00:02:05,,679.69
126.76,00:02:06,98,632.81
128.75,00:02:08,96,644.53
128.75,00:02:08,,617.19
129.72,00:02:09,96,613.28
130.64,00:02:10,95,625.00
130.64,00:02:10,,652.34
131.58,00:02:11,95,675.78
132.6,00:02:12,95,671.88
132.6,00:02:12,,656.25
133.56,00:02:13,94,667.97
133.56,00:02:13,,617.19
134.59,00:02:14,94,632.81
135.51,00:02:15,93,601.56
135.51,00:02:15,,601.56
137.52,00:02:17,93,625.00
137.52,00:02:17,94,707.03
137.52,00:02:17,,789.06
138.46,00:02:18,95,808.59
139.48,00:02:19,95,761.72
140.38,00:02:20,97,702.15
140.38,00:02:20,,660.16
141.41,00:02:21,96,636.72
142.33,00:02:22,94,628.91
142.33,00:02:22,,640.62
143.38,00:02:23,94,664.06
144.31,00:02:24,93,726.56
144.31,00:02:24,,707.03
145.25,00:02:25,93,718.75
146.27,00:02:26,93,671.88
146.27,00:02:26,,656.25
147.22,00:02:27,92,640.62
148.26,00:02:28,92,628.91
148.26,00:02:28,,628.91
149.19,00:02:29,92,656.25
150.11,00:02:30,92,695.31
150.11,00:02:30,,722.66
151.15,00:02:31,92,687.50
152.08,00:02:32,92,703.12
152.08,00:02:32,,667.97
153.11,00:02:33,92,656.25
154.02,00:02:34,91,632.81
154.02,00:02:34,,625.00
155.05,00:02:35,91,640.62
155.99,00:02:35,91,660.16
155.99,00:02:35,,679.69
157.02,00:02:37,91,691.41
157.95,00:02:37,91,682.62
157.95,00:02:37,,679.69
158.97,00:02:38,91,660.16
159.9,00:02:39,90,648.44
159.9,00:02:39,,640.62
160.83,00:02:40,90,621.09
161.87,00:02:41,90,605.47
161.87,00:02:41,,593.75
162.8,00:02:42,92,601.56
162.8,00:02:42,,621.09
163.85,00:02:43,93,675.78
164.78,00:02:44,94,750.00
164.78,00:02:44,,656.25
165.78,00:02:45,94,628.91
167.76,00:02:47,95,621.09
167.76,00:02:47,,625.00
169.64,00:02:49,95,632.81
169.64,00:02:49,95,648.44
169.64,00:02:49,,691.41
170.66,00:02:50,95,687.50
171.59,00:02:51,94,675.78
171.59,00:02:51,,660.16
172.62,00:02:52,94,636.72
173.64,00:02:53,93,621.09
173.64,00:02:53,,613.28
174.57,00:02:54,94,625.00
174.57,00:02:54,,640.62
175.5,00:02:55,94,663.09
177.45,00:02:57,94,664.06
177.45,00:02:57,,667.97
178.45,00:02:58,94,644.53
178.45,00:02:58,93,632.81
178.45,00:02:58,,617.19
179.39,00:02:59,93,613.28
180.34,00:03:00,93,632.81
180.34,00:03:00,,687.50
181.39,00:03:01,94,765.62
182.31,00:03:02,95,742.19
182.31,00:03:02,,718.75
183.26,00:03:03,95,679.69
184.3,00:03:04,94,652.34
184.3,00:03:04,,644.53
185.23,00:03:05,93,628.91
186.26,00:03:06,93,656.25
186.26,00:03:06,,718.75
187.18,00:03:07,92,726.56
188.21,00:03:08,92,703.12
189.14,00:03:09,92,695.31
189.14,00:03:09,,671.88
190.18,00:03:10,92,632.81
191.1,00:03:11,92,628.91
191.1,00:03:11,,617.19
192.13,00:03:12,92,636.72
192.13,00:03:12,,671.88
193.06,00:03:13,93,717.77
194.02,00:03:14,93,679.69
195.05,00:03:15,93,691.41
195.05,00:03:15,,664.06
195.97,00:03:15,92,636.72
195.97,00:03:15,,625.00
197.01,00:03:17,92,621.09
197.96,00:03:17,93,628.91
197.96,00:03:17,,648.44
198.89,00:03:18,93,671.88
199.93,00:03:19,93,691.41
199.93,00:03:19,,667.97
200.86,00:03:20,93,648.44
201.8,00:03:21,93,632.81
201.8,00:03:21,,632.81
202.83,00:03:22,93,632.81
203.76,00:03:23,93,660.16
203.76,00:03:23,,691.41
204.79,00:03:24,93,703.12
206.68,00:03:26,93,703.12
206.68,00:03:26,,671.88
207.71,00:03:27,93,644.53
208.63,00:03:28,92,625.00
208.63,00:03:28,,589.84
209.66,00:03:29,92,625.00
209.66,00:03:29,,625.00
210.58,00:03:30,93,652.34
211.61,00:03:31,93,702.15
212.53,00:03:32,94,671.88
212.53,00:03:32,,644.53
213.55,00:03:33,94,625.00
213.55,00:03:33,,609.38
214.47,00:03:34,94,617.19
215.5,00:03:35,95,632.81
215.5,00:03:35,,648.44
216.46,00:03:36,94,656.25
217.38,00:03:37,95,644.53
217.38,00:03:37,,617.19
218.42,00:03:38,95,605.47
218.42,00:03:38,,605.47
219.34,00:03:39,95,613.28
221.32,00:03:41,95,632.81
221.32,00:03:41,96,660.16
221.32,00:03:41,,671.88
222.35,00:03:42,96,660.16
222.35,00:03:42,,625.00
223.27,00:03:43,96,609.38
224.3,00:03:44,96,609.38
224.3,00:03:44,,609.38
225.23,00:03:45,96,636.72
225.23,00:03:45,,667.97
226.16,00:03:46,96,664.06
227.24,00:03:47,96,656.25
227.24,00:03:47,,648.44
228.17,00:03:48,96,628.91
229.09,00:03:49,95,605.47
229.09,00:03:49,,588.87
230.12,00:03:50,94,589.84
230.12,00:03:50,,601.56
231.06,00:03:51,95,621.09
232.09,00:03:52,96,656.25
232.09,00:03:52,,601.56
233.02,00:03:53,98,593.75
233.02,00:03:53,,601.56
234.06,00:03:54,99,605.47
234.99,00:03:54,99,582.03
234.99,00:03:54,,597.66
235.91,00:03:55,100,609.38
235.91,00:03:55,,613.28
236.94,00:03:56,100,621.09
237.87,00:03:57,99,617.19
237.87,00:03:57,,613.28
238.9,00:03:58,99,597.66
239.83,00:03:59,99,601.56
239.83,00:03:59,,566.41
240.87,00:04:00,99,585.94
240.87,00:04:00,,609.38
241.84,00:04:01,99,644.53
242.77,00:04:02,99,660.16
242.77,00:04:02,,644.53
243.81,00:04:03,99,636.72
245.67,00:04:05,97,628.91
245.67,00:04:05,,640.62
246.7,00:04:06,94,660.16
246.7,00:04:06,,667.97
247.63,00:04:07,94,682.62
248.67,00:04:08,93,652.34
248.67,00:04:08,,632.81
249.6,00:04:09,93,636.72
250.62,00:04:10,92,644.53
250.62,00:04:10,,679.69
251.51,00:04:11,92,691.41
252.55,00:04:12,92,703.12
252.55,00:04:12,,687.50
253.47,00:04:13,92,667.97
254.51,00:04:14,91,648.44
254.51,00:04:14,,628.91
255.44,00:04:15,91,625.00
256.47,00:04:16,91,656.25
256.47,00:04:16,,734.38
257.42,00:04:17,91,789.06
258.37,00:04:18,91,785.16
259.32,00:04:19,92,734.38
259.32,00:04:19,,683.59
260.37,00:04:20,92,664.06
261.29,00:04:21,91,648.44
261.29,00:04:21,,632.81
262.32,00:04:22,91,664.06
263.25,00:04:23,91,710.94
264.18,00:04:24,91,773.44
264.18,00:04:24,,734.38
265.22,00:04:25,91,709.96
266.14,00:04:26,90,675.78
266.14,00:04:26,,671.88
267.07,00:04:27,90,621.09
268.09,00:04:28,89,632.81
268.09,00:04:28,,660.16
269.11,00:04:29,89,734.38
270.03,00:04:30,89,738.28
270.03,00:04:30,,695.31
271.07,00:04:31,89,707.03
272.01,00:04:32,89,671.88
272.01,00:04:32,,640.62
273.05,00:04:33,89,625.00
273.98,00:04:33,89,625.00
273.98,00:04:33,,628.91
274.91,00:04:34,89,648.44
275.95,00:04:35,90,679.69
275.95,00:04:35,,675.78
276.88,00:04:36,91,664.06
277.9,00:04:37,91,632.81
277.9,00:04:37,,621.09
278.83,00:04:38,92,617.19
278.83,00:04:38,,625.00
279.86,00:04:39,92,648.44
280.79,00:04:40,92,714.84
282.75,00:04:42,93,699.22
282.75,00:04:42,94,675.78
282.75,00:04:42,,647.46
282.75,00:04:42,,628.91
284.7,00:04:44,94,621.09
285.73,00:04:45,94,628.91
285.73,00:04:45,,644.53
286.65,00:04:46,94,671.88
287.59,00:04:47,94,683.59
287.59,00:04:47,,671.88
288.63,00:04:48,93,664.06
289.57,00:04:49,93,648.44
289.57,00:04:49,,628.91
290.49,00:04:50,92,605.47
291.53,00:04:51,92,601.56
291.53,00:04:51,,589.84
292.55,00:04:52,92,605.47
292.55,00:04:52,,648.44
293.49,00:04:53,93,746.09
294.43,00:04:54,94,765.62
295.4,00:04:55,95,750.00
295.4,00:04:55,,695.31
296.43,00:04:56,94,660.16
297.37,00:04:57,94,632.81
297.37,00:04:57,,632.81
298.4,00:04:58,94,593.75
298.4,00:04:58,,605.47
299.33,00:04:59,94,628.91
300.35,00:05:00,94,664.06
300.35,00:05:00,,666.99
301.28,00:05:01,94,667.97
302.23,00:05:02,93,667.97
302.23,00:05:02,,613.28
303.26,00:05:03,93,613.28
305.23,00:05:05,93,605.47
305.23,00:05:05,93,589.84
305.23,00:05:05,,597.66
305.23,00:05:05,,621.09
306.16,00:05:06,93,687.50
307.1,00:05:07,95,742.19
308.13,00:05:08,97,695.31
308.13,00:05:08,,687.50
309.05,00:05:09,97,660.16
310.08,00:05:10,96,640.62
310.08,00:05:10,,613.28
311.02,00:05:11,96,597.66
311.02,00:05:11,,582.03
312.05,00:05:12,97,574.22
312.05,00:05:12,,585.94
312.97,00:05:12,97,628.91
314.01,00:05:14,97,687.50
314.93,00:05:14,99,714.84
314.93,00:05:14,,722.66
315.87,00:05:15,99,695.31
316.9,00:05:16,100,667.97
316.9,00:05:16,,644.53
317.83,00:05:17,96,652.34
318.86,00:05:18,93,651.37
318.86,00:05:18,,679.69
319.79,00:05:19,92,695.31
320.82,00:05:20,91,671.88
320.82,00:05:20,,648.44
321.77,00:05:21,91,640.62
323.73,00:05:23,92,632.81
323.73,00:05:23,,640.62
324.66,00:05:24,92,656.25
324.66,00:05:24,,675.78
325.69,00:05:25,92,660.16
326.61,00:05:26,92,644.53
326.61,00:05:26,,640.62
327.64,00:05:27,92,656.25
328.57,00:05:28,92,675.78
328.57,00:05:28,,687.50
329.62,00:05:29,91,679.69
330.57,00:05:30,91,675.78
330.57,00:05:30,,664.06
331.5,00:05:31,90,636.72
332.54,00:05:32,90,621.09
332.54,00:05:32,,613.28
333.47,00:05:33,90,617.19
334.41,00:05:34,91,632.81
334.41,00:05:34,,710.94
335.43,00:05:35,91,726.56
336.39,00:05:36,93,718.75
336.39,00:05:36,,663.09
337.32,00:05:37,94,636.72
338.37,00:05:38,94,628.91
338.37,00:05:38,,613.28
339.29,00:05:39,95,621.09
340.33,00:05:40,95,644.53
340.33,00:05:40,,660.16
341.27,00:05:41,94,652.34
342.19,00:05:42,94,652.34
342.19,00:05:42,,644.53
343.22,00:05:43,93,640.62
343.22,00:05:43,,636.72
345.2,00:05:45,93,605.47
345.2,00:05:45,93,601.56
345.2,00:05:45,,593.75
346.12,00:05:46,94,593.75
346.12,00:05:46,,625.00
347.15,00:05:47,95,671.88
348.12,00:05:48,95,714.84
349.07,00:05:49,96,679.69
349.07,00:05:49,,652.34
349.99,00:05:49,96,652.34
351.02,00:05:51,93,660.16
351.02,00:05:51,,683.59
351.95,00:05:51,92,714.84
353,00:05:53,91,730.47
353,00:05:53,,722.66
353.93,00:05:53,91,691.41
354.99,00:05:54,88,632.81
354.99,00:05:54,,628.91
356.01,00:05:56,88,621.09
357,00:05:57,90,605.47
357,00:05:57,,601.56
357.92,00:05:57,93,597.66
357.92,00:05:57,,582.03
358.97,00:05:58,96,570.31
358.97,00:05:58,,566.41
360.83,00:06:00,97,566.41
361.78,00:06:01,100,574.22
361.78,00:06:01,,542.97
362.82,00:06:02,101,398.44
362.82,00:06:02,,710.94
363.84,00:06:03,103,550.78
363.84,00:06:03,,550.78
364.77,00:06:04,106,539.06
364.77,00:06:04,,527.34
365.8,00:06:05,109,539.06
365.8,00:06:05,,535.16
366.72,00:06:06,110,542.97
367.67,00:06:07,111,542.97
367.67,00:06:07,,542.97
368.7,00:06:08,111,527.34
368.7,00:06:08,,562.50
369.66,00:06:09,111,558.59
369.66,00:06:09,,597.66
370.58,00:06:10,110,562.50
370.58,00:06:10,,553.71
371.61,00:06:11,110,597.66
372.54,00:06:12,108,613.28
372.54,00:06:12,,609.38
373.58,00:06:13,108,597.66
374.52,00:06:14,106,605.47
374.52,00:06:14,,574.22
375.55,00:06:15,103,589.84
375.55,00:06:15,,589.84
376.5,00:06:16,102,593.75
376.5,00:06:16,,570.31
377.45,00:06:17,102,562.50
378.37,00:06:18,103,542.97
378.37,00:06:18,,578.12
379.41,00:06:19,103,578.12
379.41,00:06:19,,578.12
380.36,00:06:20,104,570.31
380.36,00:06:20,,570.31
381.38,00:06:21,104,585.94
383.34,00:06:23,104,625.00
383.34,00:06:23,104,652.34
383.34,00:06:23,,621.09
383.34,00:06:23,,605.47
384.27,00:06:24,103,605.47
385.22,00:06:25,101,613.28
385.22,00:06:25,,628.91
386.16,00:06:26,99,625.00
387.18,00:06:27,98,617.19
387.18,00:06:27,,578.12
388.13,00:06:28,98,593.75
388.13,00:06:28,,588.87
389.16,00:06:29,98,589.84
390.1,00:06:30,100,585.94
390.1,00:06:30,,582.03
391.14,00:06:31,101,613.28
391.14,00:06:31,,617.19
392.09,00:06:32,101,687.50
393.02,00:06:33,101,687.50
393.02,00:06:33,,652.34
394.04,00:06:34,101,625.00
394.97,00:06:34,98,621.09
394.97,00:06:34,,605.47
396.02,00:06:36,98,609.38
396.02,00:06:36,,617.19
396.96,00:06:36,97,621.09
397.89,00:06:37,98,609.38
397.89,00:06:37,,597.66
399.85,00:06:39,98,601.56
399.85,00:06:39,,578.12
400.89,00:06:40,98,554.69
401.86,00:06:41,99,574.22
401.86,00:06:41,,593.75
402.78,00:06:42,100,617.19
402.78,00:06:42,,585.94
403.73,00:06:43,101,589.84
404.75,00:06:44,102,570.31
404.75,00:06:44,,585.94
405.68,00:06:45,102,589.84
405.68,00:06:45,,597.66
406.7,00:06:46,102,600.59
406.7,00:06:46,,582.03
407.63,00:06:47,102,562.50
408.66,00:06:48,102,578.12
408.66,00:06:48,,578.12
409.58,00:06:49,103,585.94
409.58,00:06:49,,574.22
410.64,00:06:50,103,582.03
411.58,00:06:51,104,558.59
411.58,00:06:51,,546.88
412.51,00:06:52,104,562.50
412.51,00:06:52,,578.12
413.55,00:06:53,104,597.66
413.55,00:06:53,,605.47
414.48,00:06:54,104,589.84
415.51,00:06:55,103,593.75
415.51,00:06:55,,582.03
416.44,00:06:56,103,570.31
416.44,00:06:56,,593.75
417.38,00:06:57,102,601.56
418.43,00:06:58,101,609.38
418.43,00:06:58,,605.47
419.38,00:06:59,101,601.56
419.38,00:06:59,,609.38
420.31,00:07:00,101,578.12
421.34,00:07:01,100,574.22
421.34,00:07:01,,554.69
422.28,00:07:02,100,570.31
422.28,00:07:02,,601.56
423.33,00:07:03,101,582.03
423.33,00:07:03,,597.66
424.25,00:07:04,102,581.05
425.18,00:07:05,103,578.12
425.18,00:07:05,,585.94
426.2,00:07:06,102,605.47
426.2,00:07:06,,621.09
427.15,00:07:07,102,632.81
428.19,00:07:08,101,625.00
428.19,00:07:08,,621.09
429.11,00:07:09,101,644.53
430.1,00:07:10,98,648.44
430.1,00:07:10,,656.25
431.99,00:07:11,96,640.62
431.99,00:07:11,95,621.09
431.99,00:07:11,,605.47
433.02,00:07:13,95,597.66
433.02,00:07:13,,605.47
434.04,00:07:14,96,574.22
434.04,00:07:14,,593.75
434.99,00:07:14,97,597.66
435.91,00:07:15,99,601.56
435.91,00:07:15,,593.75
436.94,00:07:16,101,585.94
436.94,00:07:16,,574.22
438.92,00:07:18,101,578.12
439.85,00:07:19,102,562.50
439.85,00:07:19,,539.06
440.79,00:07:20,103,562.50
440.79,00:07:20,,589.84
441.81,00:07:21,103,636.72
442.75,00:07:22,104,636.72
442.75,00:07:22,,639.65
443.71,00:07:23,104,640.62
443.71,00:07:23,,609.38
444.74,00:07:24,103,617.19
445.68,00:07:25,101,593.75
445.68,00:07:25,,589.84
446.71,00:07:26,100,601.56
446.71,00:07:26,,636.72
447.68,00:07:27,99,648.44
448.61,00:07:28,99,671.88
448.61,00:07:28,,652.34
449.63,00:07:29,99,625.00
450.56,00:07:30,98,621.09
450.56,00:07:30,,605.47
451.52,00:07:31,97,617.19
452.55,00:07:32,96,656.25
452.55,00:07:32,,757.81
453.46,00:07:33,96,761.72
454.49,00:07:34,97,738.28
454.49,00:07:34,,675.78
455.41,00:07:35,97,660.16
456.44,00:07:36,93,656.25
456.44,00:07:36,,648.44
457.38,00:07:37,92,652.34
458.42,00:07:38,92,640.62
458.42,00:07:38,,621.09
459.34,00:07:39,92,617.19
460.37,00:07:40,93,617.19
460.37,00:07:40,,624.02
461.31,00:07:41,95,625.00
461.31,00:07:41,,617.19
462.24,00:07:42,96,605.47
463.28,00:07:43,97,589.84
463.28,00:07:43,,585.94
464.21,00:07:44,97,570.31
464.21,00:07:44,,582.03
465.24,00:07:45,99,546.88
465.24,00:07:45,,562.50
466.17,00:07:46,100,593.75
467.1,00:07:47,101,601.56
467.1,00:07:47,,640.62
468.13,00:07:48,102,636.72
469.06,00:07:49,101,632.81
469.06,00:07:49,,605.47
470.09,00:07:50,100,597.66
470.09,00:07:50,,601.56
471.04,00:07:51,99,601.56
473.01,00:07:53,99,609.38
473.01,00:07:53,99,613.28
473.01,00:07:53,,605.47
473.01,00:07:53,,589.84
473.93,00:07:53,99,601.56
474.95,00:07:54,99,566.41
474.95,00:07:54,,613.28
475.88,00:07:55,99,593.75
475.88,00:07:55,,605.47
477.85,00:07:57,100,593.75
478.87,00:07:58,100,612.30
478.87,00:07:58,,578.12
479.8,00:07:59,100,605.47
479.8,00:07:59,,636.72
480.83,00:08:00,100,640.62
481.77,00:08:01,99,648.44
481.77,00:08:01,,640.62
482.7,00:08:02,98,636.72
483.76,00:08:03,96,625.00
483.76,00:08:03,,625.00
484.69,00:08:04,95,609.38
484.69,00:08:04,,593.75
485.74,00:08:05,95,585.94
486.66,00:08:06,96,582.03
486.66,00:08:06,,601.56
487.59,00:08:07,97,652.34
488.63,00:08:08,98,683.59
488.63,00:08:08,,773.44
489.58,00:08:09,99,789.06
490.52,00:08:10,99,746.09
491.57,00:08:11,99,703.12
491.57,00:08:11,,648.44
492.5,00:08:12,94,652.34
492.5,00:08:12,,441.41
493.43,00:08:13,94,843.75
494.45,00:08:14,93,632.81
494.45,00:08:14,,636.72
495.38,00:08:15,94,621.09
496.4,00:08:16,94,616.21
496.4,00:08:16,,609.38
497.33,00:08:17,95,617.19
498.38,00:08:18,96,648.44
498.38,00:08:18,,660.16
499.31,00:08:19,96,671.88
500.24,00:08:20,96,671.88
500.24,00:08:20,,667.97
501.28,00:08:21,94,640.62
501.28,00:08:21,,632.81
502.32,00:08:22,93,632.81
503.24,00:08:23,93,648.44
503.24,00:08:23,,644.53
504.17,00:08:24,93,648.44
505.2,00:08:25,93,664.06
505.2,00:08:25,,656.25
506.13,00:08:26,93,640.62
507.16,00:08:27,93,644.53
507.16,00:08:27,,648.44
508.08,00:08:28,93,640.62
509.12,00:08:29,93,640.62
509.12,00:08:29,,648.44
510.04,00:08:30,93,632.81
511.07,00:08:31,93,652.34
511.07,00:08:31,,644.53
512.04,00:08:32,93,664.06
512.04,00:08:32,,656.25
512.86,00:08:32,93,648.44
514.98,00:08:34,92,659.18
514.98,00:08:34,92,675.78
514.98,00:08:34,,656.25
516.89,00:08:36,92,640.62
516.89,00:08:36,,640.62
517.81,00:08:37,92,636.72
518.83,00:08:38,92,636.72
518.83,00:08:38,,625.00
519.76,00:08:39,93,613.28
520.8,00:08:40,94,597.66
520.8,00:08:40,,597.66
521.73,00:08:41,95,597.66
521.73,00:08:41,,617.19
522.76,00:08:42,96,609.38
523.69,00:08:43,99,597.66
523.69,00:08:43,,593.75
524.73,00:08:44,99,601.56
524.73,00:08:44,,613.28
525.68,00:08:45,99,632.81
526.61,00:08:46,99,640.62
526.61,00:08:46,,636.72
527.65,00:08:47,98,640.62
527.65,00:08:47,,605.47
528.58,00:08:48,98,625.00
529.51,00:08:49,96,628.91
529.51,00:08:49,,628.91
530.54,00:08:50,96,609.38
531.48,00:08:51,96,605.47
531.48,00:08:51,,605.47
532.52,00:08:52,97,624.02
532.52,00:08:52,,632.81
533.44,00:08:53,97,632.81
534.41,00:08:54,97,617.19
534.41,00:08:54,,609.38
535.44,00:08:55,97,601.56
536.37,00:08:56,97,625.00
536.37,00:08:56,,632.81
537.3,00:08:57,96,636.72
537.3,00:08:57,,621.09
538.36,00:08:58,97,613.28
539.28,00:08:59,97,617.19
539.28,00:08:59,,613.28
540.33,00:09:00,97,597.66
540.33,00:09:00,,589.84
541.25,00:09:01,97,597.66
542.19,00:09:02,98,609.38
542.19,00:09:02,,582.03
543.22,00:09:03,100,578.12
543.22,00:09:03,,589.84
544.16,00:09:04,100,546.88
545.19,00:09:05,101,582.03
545.19,00:09:05,,562.50
546.13,00:09:06,103,554.69
546.13,00:09:06,,578.12
547.11,00:09:07,103,605.47
547.11,00:09:07,,570.31
548.04,00:09:08,104,578.12
549.07,00:09:09,104,574.22
549.07,00:09:09,,574.22
550,00:09:10,104,584.96
550,00:09:10,,597.66
551.03,00:09:11,104,589.84
551.97,00:09:11,103,582.03
551.97,00:09:11,,574.22
552.99,00:09:12,103,421.88
553.92,00:09:13,103,1863.28
555.87,00:09:15,103,601.56
556.89,00:09:16,103,621.09
556.89,00:09:16,,628.91
557.82,00:09:17,102,617.19
557.82,00:09:17,,601.56
558.76,00:09:18,101,593.75
559.79,00:09:19,100,585.94
559.79,00:09:19,,597.66
560.71,00:09:20,99,613.28
560.71,00:09:20,,628.91
561.75,00:09:21,99,632.81
562.68,00:09:22,99,628.91
562.68,00:09:22,,609.38
563.72,00:09:23,99,605.47
564.64,00:09:24,98,605.47
564.64,00:09:24,,609.38
565.67,00:09:25,98,621.09
565.67,00:09:25,,617.19
566.59,00:09:26,98,628.91
567.63,00:09:27,98,621.09
567.63,00:09:27,,616.21
568.21,00:09:28,94,621.09
