Time[s],Time[hh:mm:ss],HR[bpm],RR[ms]
77.76,00:01:17,76,804.69
77.76,00:01:17,,800.78
78.69,00:01:18,75,804.69
79.76,00:01:19,75,816.41
80.69,00:01:20,75,816.41
81.72,00:01:21,74,835.94
81.72,00:01:21,,800.78
83.69,00:01:23,74,812.50
84.63,00:01:24,74,808.59
85.66,00:01:25,74,773.44
87.64,00:01:27,74,804.69
87.64,00:01:27,74,820.31
87.64,00:01:27,,792.97
89.61,00:01:29,75,781.25
90.64,00:01:30,75,800.78
90.64,00:01:30,75,824.22
92.61,00:01:32,75,816.41
92.61,00:01:32,,835.94
93.54,00:01:33,74,835.94
94.54,00:01:34,74,831.05
96.49,00:01:36,74,843.75
96.49,00:01:36,73,804.69
96.49,00:01:36,73,800.78
96.49,00:01:36,,789.06
99.49,00:01:39,73,789.06
99.49,00:01:39,73,804.69
101.47,00:01:41,74,804.69
101.47,00:01:41,75,804.69
101.47,00:01:41,75,812.50
101.47,00:01:41,,808.59
103.43,00:01:43,75,785.16
104.47,00:01:44,75,792.97
104.47,00:01:44,,789.06
105.4,00:01:45,75,789.06
107.39,00:01:47,75,824.22
107.39,00:01:47,75,812.50
107.39,00:01:47,75,781.25
107.39,00:01:47,,792.97
111.43,00:01:51,75,789.06
111.43,00:01:51,75,777.34
111.43,00:01:51,76,785.16
112.34,00:01:52,76,788.09
112.34,00:01:52,76,785.16
112.34,00:01:52,,785.16
114.32,00:01:54,76,792.97
114.32,00:01:54,76,785.16
116.32,00:01:56,76,789.06
116.32,00:01:56,76,785.16
116.32,00:01:56,,765.62
117.35,00:01:57,76,781.25
118.27,00:01:58,77,781.25
118.27,00:01:58,,777.34
119.32,00:01:59,77,796.88
120.25,00:02:00,77,804.69
121.29,00:02:01,76,792.97
123.22,00:02:03,76,796.88
123.22,00:02:03,76,781.25
123.22,00:02:03,,785.16
124.3,00:02:04,76,769.53
125.22,00:02:05,76,800.78
127.18,00:02:07,76,820.31
127.18,00:02:07,76,785.16
127.18,00:02:07,,808.59
129.25,00:02:09,76,796.88
130.19,00:02:10,76,764.65
131.22,00:02:11,76,773.44
131.22,00:02:11,76,753.91
131.22,00:02:11,,742.19
132.15,00:02:12,77,742.19
132.15,00:02:12,,746.09
133.2,00:02:13,78,773.44
134.12,00:02:14,78,796.88
136.09,00:02:16,78,812.50
136.09,00:02:16,78,812.50
136.09,00:02:16,,812.50
138.12,00:02:18,78,785.16
138.12,00:02:18,77,789.06
139.15,00:02:19,76,785.16
141.11,00:02:21,76,765.62
141.11,00:02:21,76,765.62
141.11,00:02:21,,753.91
142.06,00:02:22,77,742.19
143,00:02:23,78,753.91
143,00:02:23,,761.72
144.03,00:02:24,78,753.91
145.06,00:02:25,79,746.09
146,00:02:26,80,742.19
146,00:02:26,,750.00
147.03,00:02:27,80,772.46
149.01,00:02:29,80,773.44
149.01,00:02:29,80,750.00
149.01,00:02:29,,750.00
150.03,00:02:30,80,738.28
150.98,00:02:30,80,730.47
152.02,00:02:32,80,738.28
152.02,00:02:32,,734.38
152.96,00:02:32,80,753.91
153.98,00:02:33,80,781.25
154.9,00:02:34,80,757.81
154.9,00:02:34,,738.28
155.93,00:02:35,80,750.00
156.96,00:02:36,80,757.81
157.89,00:02:37,80,761.72
157.89,00:02:37,,769.53
158.91,00:02:38,79,792.97
159.94,00:02:39,79,804.69
160.87,00:02:40,79,789.06
161.91,00:02:41,78,781.25
161.91,00:02:41,,789.06
162.84,00:02:42,77,789.06
163.86,00:02:43,77,773.44
165.83,00:02:45,77,764.65
165.83,00:02:45,77,781.25
165.83,00:02:45,,808.59
166.85,00:02:46,76,796.88
170.76,00:02:50,76,816.41
172.74,00:02:52,76,832.03
172.74,00:02:52,76,835.94
172.74,00:02:52,,789.06
173.77,00:02:53,75,792.97
173.77,00:02:53,75,796.88
173.77,00:02:53,75,781.25
173.77,00:02:53,75,750.00
173.77,00:02:53,,757.81
174.71,00:02:54,76,757.81
175.75,00:02:55,76,765.62
176.68,00:02:56,77,769.53
176.68,00:02:56,,792.97
178.76,00:02:58,78,812.50
178.76,00:02:58,78,792.97
179.68,00:02:59,78,765.62
183.65,00:03:03,77,781.25
183.65,00:03:03,,789.06
184.68,00:03:04,77,824.22
184.68,00:03:04,76,788.09
187.57,00:03:07,76,808.59
187.57,00:03:07,76,792.97
187.57,00:03:07,76,769.53
187.57,00:03:07,76,800.78
187.57,00:03:07,,816.41
188.6,00:03:08,75,804.69
188.6,00:03:08,,796.88
189.62,00:03:09,75,804.69
190.55,00:03:10,75,820.31
191.58,00:03:11,75,789.06
194.56,00:03:14,75,792.97
194.56,00:03:14,75,789.06
194.56,00:03:14,,800.78
195.49,00:03:15,75,773.44
196.53,00:03:16,75,785.16
200.44,00:03:20,76,789.06
200.44,00:03:20,76,765.62
200.44,00:03:20,76,785.16
200.44,00:03:20,76,796.88
200.44,00:03:20,,777.34
202.52,00:03:22,77,765.62
202.52,00:03:22,77,772.46
202.52,00:03:22,,773.44
206.4,00:03:26,77,753.91
206.4,00:03:26,78,765.62
206.4,00:03:26,78,769.53
206.4,00:03:26,78,785.16
206.4,00:03:26,78,785.16
206.4,00:03:26,,808.59
207.43,00:03:27,77,804.69
207.43,00:03:27,,781.25
208.38,00:03:28,77,800.78
209.41,00:03:29,76,800.78
210.34,00:03:30,76,789.06
211.37,00:03:31,76,789.06
211.37,00:03:31,,789.06
214.37,00:03:34,76,789.06
214.37,00:03:34,76,761.72
214.37,00:03:34,76,777.34
214.37,00:03:34,,789.06
215.32,00:03:35,76,808.59
216.34,00:03:36,76,789.06
217.27,00:03:37,76,796.88
218.32,00:03:38,76,800.78
218.32,00:03:38,,799.80
219.26,00:03:39,76,800.78
221.24,00:03:41,75,808.59
221.24,00:03:41,75,832.03
223.19,00:03:43,75,804.69
223.19,00:03:43,75,777.34
223.19,00:03:43,,796.88
224.22,00:03:44,75,839.84
225.24,00:03:45,74,824.22
227.19,00:03:47,74,816.41
229.19,00:03:49,74,804.69
229.19,00:03:49,74,808.59
229.19,00:03:49,74,800.78
229.19,00:03:49,,816.41
231.15,00:03:51,74,824.22
231.15,00:03:51,74,835.94
231.15,00:03:51,,804.69
232.18,00:03:52,74,808.59
233.12,00:03:53,74,828.12
234.15,00:03:54,73,839.84
235.18,00:03:55,73,804.69
236.11,00:03:56,73,820.31
236.11,00:03:56,,827.15
239.09,00:03:59,73,835.94
240.13,00:04:00,73,792.97
240.13,00:04:00,73,804.69
241.06,00:04:01,74,796.88
241.06,00:04:01,74,789.06
241.06,00:04:01,,789.06
242.1,00:04:02,74,789.06
243.03,00:04:03,75,820.31
244.06,00:04:04,75,808.59
244.06,00:04:04,,789.06
244.99,00:04:04,75,777.34
246.03,00:04:06,75,792.97
246.96,00:04:06,75,800.78
248,00:04:08,76,777.34
248,00:04:08,,773.44
249.03,00:04:09,76,773.44
249.97,00:04:09,76,792.97
251,00:04:11,76,785.16
251,00:04:11,,769.53
251.98,00:04:11,77,785.16
253.01,00:04:13,77,804.69
254.88,00:04:14,77,781.25
254.98,00:04:14,77,764.65
254.98,00:04:14,,761.72
255.91,00:04:15,77,792.97
256.95,00:04:16,77,773.44
258.9,00:04:18,77,753.91
258.9,00:04:18,77,773.44
258.9,00:04:18,,789.06
259.85,00:04:19,77,796.88
261.9,00:04:21,77,761.72
261.9,00:04:21,77,769.53
261.9,00:04:21,,773.44
262.87,00:04:22,77,796.88
263.89,00:04:23,77,789.06
264.82,00:04:24,77,753.91
264.82,00:04:24,,765.62
266.77,00:04:26,77,773.44
266.77,00:04:26,77,769.53
267.8,00:04:27,78,750.00
267.8,00:04:27,,769.53
268.84,00:04:28,78,789.06
269.77,00:04:29,78,812.50
272.8,00:04:32,78,800.78
272.8,00:04:32,77,812.50
272.8,00:04:32,,831.05
273.72,00:04:33,76,796.88
274.79,00:04:34,76,792.97
274.79,00:04:34,75,789.06
275.72,00:04:35,75,785.16
275.72,00:04:35,,765.62
276.74,00:04:36,75,769.53
278.72,00:04:38,76,785.16
278.72,00:04:38,76,820.31
279.64,00:04:39,76,796.88
279.64,00:04:39,,824.22
281.71,00:04:41,76,832.03
284.67,00:04:44,76,824.22
284.67,00:04:44,75,781.25
285.6,00:04:45,75,765.62
285.6,00:04:45,,781.25
286.63,00:04:46,75,800.78
286.63,00:04:46,75,812.50
287.57,00:04:47,75,792.97
288.6,00:04:48,76,789.06
288.6,00:04:48,,792.97
289.63,00:04:49,76,773.44
290.56,00:04:50,76,752.93
292.55,00:04:52,76,773.44
292.55,00:04:52,76,796.88
292.55,00:04:52,,812.50
294.5,00:04:54,76,773.44
295.56,00:04:55,76,789.06
295.56,00:04:55,77,785.16
295.56,00:04:55,,789.06
297.53,00:04:57,76,781.25
297.53,00:04:57,76,781.25
298.46,00:04:58,76,777.34
300.51,00:05:00,77,785.16
300.51,00:05:00,77,765.62
300.51,00:05:00,,781.25
301.58,00:05:01,78,640.62
301.58,00:05:01,78,621.09
301.58,00:05:01,,604.49
302.61,00:05:02,81,597.66
302.61,00:05:02,,597.66
303.54,00:05:03,88,589.84
303.54,00:05:03,,585.94
304.57,00:05:04,95,585.94
304.57,00:05:04,,578.12
305.62,00:05:05,99,578.12
306.62,00:05:06,102,574.22
306.62,00:05:06,,582.03
307.55,00:05:07,102,593.75
307.55,00:05:07,,613.28
309.5,00:05:09,102,625.00
309.5,00:05:09,102,636.72
309.5,00:05:09,,640.62
310.53,00:05:10,102,667.97
311.56,00:05:11,100,683.59
311.56,00:05:11,,695.31
313.51,00:05:13,98,667.97
314.53,00:05:14,96,632.81
314.53,00:05:14,,613.28
315.46,00:05:15,95,625.00
316.48,00:05:16,95,675.78
316.48,00:05:16,95,906.25
316.48,00:05:16,,855.47
317.42,00:05:17,95,847.66
319.47,00:05:19,95,792.97
319.47,00:05:19,96,764.65
319.47,00:05:19,,757.81
320.41,00:05:20,92,738.28
321.44,00:05:21,87,710.94
322.36,00:05:22,85,699.22
322.36,00:05:22,,687.50
323.39,00:05:23,85,691.41
324.41,00:05:24,86,667.97
324.41,00:05:24,,667.97
326.37,00:05:26,86,644.53
326.37,00:05:26,87,683.59
327.39,00:05:27,87,894.53
327.39,00:05:27,,859.38
328.32,00:05:28,88,890.62
329.34,00:05:29,88,871.09
330.38,00:05:30,89,843.75
331.3,00:05:31,89,800.78
332.33,00:05:32,83,753.91
332.33,00:05:32,,753.91
333.25,00:05:33,82,730.47
334.28,00:05:34,81,742.19
335.33,00:05:35,80,742.19
335.33,00:05:35,,765.62
336.25,00:05:36,80,781.25
337.3,00:05:37,80,776.37
338.23,00:05:38,79,769.53
338.23,00:05:38,,773.44
339.25,00:05:39,79,785.16
341.21,00:05:41,78,773.44
341.21,00:05:41,78,789.06
343.17,00:05:43,77,792.97
343.17,00:05:43,,804.69
344.21,00:05:44,77,789.06
346.17,00:05:46,76,812.50
346.17,00:05:46,76,812.50
347.19,00:05:47,75,804.69
347.19,00:05:47,75,804.69
347.19,00:05:47,,816.41
348.12,00:05:48,75,832.03
351.1,00:05:51,74,789.06
351.1,00:05:51,74,792.97
351.1,00:05:51,74,800.78
351.1,00:05:51,,808.59
352.14,00:05:52,75,781.25
353.06,00:05:53,75,789.06
354.1,00:05:54,75,812.50
354.1,00:05:54,,827.15
356.06,00:05:56,75,800.78
356.06,00:05:56,75,789.06
358,00:05:58,75,796.88
358,00:05:58,75,835.94
358,00:05:58,,816.41
360.05,00:06:00,74,796.88
360.05,00:06:00,74,820.31
363.05,00:06:03,74,789.06
364.95,00:06:04,75,750.00
364.95,00:06:04,75,722.66
364.95,00:06:04,,753.91
365.99,00:06:05,75,781.25
365.99,00:06:05,76,792.97
365.99,00:06:05,77,753.91
365.99,00:06:05,,738.28
366.93,00:06:06,77,804.69
371.87,00:06:11,78,867.19
371.87,00:06:11,78,863.28
371.87,00:06:11,77,808.59
371.87,00:06:11,76,804.69
371.87,00:06:11,75,835.94
371.87,00:06:11,,816.41
373.93,00:06:13,74,788.09
374.86,00:06:14,74,753.91
374.86,00:06:14,,761.72
375.89,00:06:15,75,757.81
376.81,00:06:16,75,734.38
376.81,00:06:16,,707.03
378.8,00:06:18,76,695.31
378.8,00:06:18,77,679.69
381.77,00:06:21,79,710.94
381.77,00:06:21,79,769.53
381.77,00:06:21,80,808.59
381.77,00:06:21,,863.28
382.79,00:06:22,80,859.38
384.74,00:06:24,80,859.38
384.74,00:06:24,79,867.19
384.74,00:06:24,,835.94
385.77,00:06:25,77,835.94
388.75,00:06:28,75,800.78
388.75,00:06:28,74,789.06
388.75,00:06:28,74,789.06
388.75,00:06:28,,789.06
390.72,00:06:30,74,765.62
390.72,00:06:30,74,792.97
392.67,00:06:32,75,780.27
393.7,00:06:33,76,777.34
393.7,00:06:33,,761.72
394.72,00:06:34,77,777.34
395.67,00:06:35,77,781.25
395.67,00:06:35,77,789.06
395.67,00:06:35,,773.44
396.7,00:06:36,77,757.81
397.64,00:06:37,77,800.78
398.67,00:06:38,77,828.12
399.6,00:06:39,77,839.84
399.6,00:06:39,,808.59
400.62,00:06:40,76,792.97
401.64,00:06:41,76,773.44
402.57,00:06:42,76,757.81
403.61,00:06:43,76,761.72
403.61,00:06:43,,765.62
404.53,00:06:44,76,765.62
405.56,00:06:45,77,753.91
406.58,00:06:46,78,746.09
406.58,00:06:46,,710.94
407.51,00:06:47,79,695.31
408.53,00:06:48,79,671.88
408.53,00:06:48,,651.37
409.49,00:06:49,80,660.16
410.51,00:06:50,82,691.41
410.51,00:06:50,,710.94
411.55,00:06:51,83,757.81
412.48,00:06:52,83,785.16
414.44,00:06:54,84,808.59
414.44,00:06:54,83,792.97
414.44,00:06:54,,753.91
415.47,00:06:55,83,722.66
416.5,00:06:56,82,718.75
416.5,00:06:56,,710.94
417.43,00:06:57,82,734.38
418.47,00:06:58,82,750.00
419.4,00:06:59,82,750.00
419.4,00:06:59,,730.47
420.43,00:07:00,82,726.56
421.46,00:07:01,82,703.12
422.42,00:07:02,82,707.03
422.42,00:07:02,,714.84
423.44,00:07:03,82,742.19
424.37,00:07:04,82,765.62
425.4,00:07:05,83,839.84
425.4,00:07:05,,875.00
426.34,00:07:06,83,885.74
427.39,00:07:07,83,855.47
428.32,00:07:08,82,820.31
432.34,00:07:12,81,796.88
432.34,00:07:12,78,773.44
432.34,00:07:12,,746.09
433.29,00:07:13,78,742.19
433.29,00:07:13,78,734.38
433.29,00:07:13,79,722.66
433.29,00:07:13,,695.31
434.32,00:07:14,79,687.50
435.24,00:07:15,81,683.59
435.24,00:07:15,,691.41
436.27,00:07:16,82,675.78
437.2,00:07:17,85,675.78
437.2,00:07:17,,691.41
438.27,00:07:18,87,683.59
439.2,00:07:19,87,703.12
439.2,00:07:19,,710.94
440.22,00:07:20,87,722.66
441.26,00:07:21,87,710.94
442.18,00:07:22,86,695.31
442.18,00:07:22,,703.12
443.21,00:07:23,86,691.41
444.14,00:07:24,86,683.59
444.14,00:07:24,,682.62
445.16,00:07:25,86,671.88
446.19,00:07:26,87,664.06
446.19,00:07:26,,664.06
447.11,00:07:27,88,671.88
449.17,00:07:29,88,687.50
449.17,00:07:29,88,707.03
449.17,00:07:29,,726.56
450.09,00:07:30,88,761.72
451.14,00:07:31,88,777.34
451.14,00:07:31,,785.16
452.07,00:07:32,88,785.16
453.09,00:07:33,87,792.97
454.06,00:07:34,85,789.06
456.01,00:07:36,79,808.59
456.01,00:07:36,77,789.06
456.01,00:07:36,,777.34
457.05,00:07:37,77,789.06
458.07,00:07:38,76,761.72
458.07,00:07:38,,742.19
459.01,00:07:39,77,699.22
460.05,00:07:40,77,683.59
460.98,00:07:40,77,687.50
460.98,00:07:40,,714.84
462.02,00:07:42,78,772.46
462.95,00:07:42,78,804.69
463.98,00:07:43,77,808.59
463.98,00:07:43,,835.94
465.01,00:07:45,77,832.03
465.97,00:07:45,76,808.59
466.99,00:07:46,75,792.97
467.91,00:07:47,75,781.25
467.91,00:07:47,,789.06
468.96,00:07:48,75,777.34
469.88,00:07:49,75,785.16
470.91,00:07:50,75,781.25
472.89,00:07:52,76,796.88
472.89,00:07:52,,761.72
473.81,00:07:53,77,769.53
474.86,00:07:54,77,769.53
475.88,00:07:55,77,761.72
475.88,00:07:55,,761.72
476.81,00:07:56,77,781.25
478.88,00:07:58,78,765.62
478.88,00:07:58,78,734.38
478.88,00:07:58,,742.19
479.8,00:07:59,79,750.00
481.79,00:08:01,79,784.18
481.79,00:08:01,79,792.97
482.83,00:08:02,78,773.44
482.83,00:08:02,,777.34
483.77,00:08:03,78,781.25
484.75,00:08:04,78,785.16
485.78,00:08:05,77,769.53
485.78,00:08:05,,765.62
486.71,00:08:06,77,781.25
487.76,00:08:07,77,781.25
488.69,00:08:08,77,753.91
488.69,00:08:08,,730.47
489.72,00:08:09,78,726.56
490.76,00:08:10,78,722.66
491.69,00:08:11,79,742.19
491.69,00:08:11,,738.28
493.64,00:08:13,80,722.66
493.64,00:08:13,81,746.09
494.67,00:08:14,81,738.28
494.67,00:08:14,,750.00
496.68,00:08:16,81,750.00
496.68,00:08:16,81,738.28
497.6,00:08:17,81,722.66
497.6,00:08:17,,699.22
499.58,00:08:19,81,709.96
499.58,00:08:19,82,710.94
499.58,00:08:19,,710.94
504.55,00:08:24,83,699.22
504.55,00:08:24,84,703.12
505.59,00:08:25,85,703.12
505.59,00:08:25,85,707.03
505.59,00:08:25,85,718.75
505.59,00:08:25,85,710.94
505.59,00:08:25,,703.12
505.59,00:08:25,,714.84
506.53,00:08:26,85,718.75
508.51,00:08:28,84,726.56
508.51,00:08:28,84,714.84
508.51,00:08:28,,718.75
509.54,00:08:29,84,726.56
509.54,00:08:29,,738.28
510.46,00:08:30,83,734.38
513.5,00:08:33,83,769.53
513.5,00:08:33,83,777.34
513.5,00:08:33,82,785.16
513.5,00:08:33,,777.34
514.43,00:08:34,81,761.72
517.43,00:08:37,80,773.44
517.43,00:08:37,78,784.18
517.43,00:08:37,,792.97
518.47,00:08:38,77,777.34
518.47,00:08:38,77,757.81
519.39,00:08:39,78,769.53
519.39,00:08:39,,765.62
520.42,00:08:40,78,761.72
521.35,00:08:41,78,742.19
522.38,00:08:42,79,746.09
522.38,00:08:42,,753.91
523.41,00:08:43,79,785.16
524.33,00:08:44,79,765.62
525.38,00:08:45,79,781.25
526.28,00:08:46,79,773.44
526.28,00:08:46,,773.44
527.3,00:08:47,78,769.53
528.33,00:08:48,78,785.16
530.31,00:08:50,78,800.78
530.31,00:08:50,77,812.50
530.31,00:08:50,,792.97
533.32,00:08:53,77,812.50
533.32,00:08:53,76,820.31
534.24,00:08:54,76,804.69
535.28,00:08:55,75,811.52
535.28,00:08:55,75,789.06
535.28,00:08:55,,765.62
537.25,00:08:57,75,777.34
537.25,00:08:57,75,773.44
537.25,00:08:57,,773.44
538.28,00:08:58,76,757.81
539.2,00:08:59,77,777.34
541.16,00:09:01,78,761.72
541.16,00:09:01,78,746.09
541.16,00:09:01,,734.38
542.17,00:09:02,78,726.56
543.2,00:09:03,79,726.56
543.2,00:09:03,,714.84
544.13,00:09:04,80,742.19
545.16,00:09:05,80,765.62
547.14,00:09:07,81,792.97
547.14,00:09:07,81,765.62
547.14,00:09:07,,785.16
548.17,00:09:08,80,792.97
549.11,00:09:09,79,781.25
550.14,00:09:10,78,757.81
550.14,00:09:10,,753.91
551.07,00:09:11,78,765.62
552.12,00:09:12,78,745.12
553.05,00:09:13,78,761.72
553.05,00:09:13,,761.72
554.03,00:09:14,78,777.34
555.06,00:09:15,79,734.38
556.08,00:09:16,79,746.09
556.08,00:09:16,,738.28
557.04,00:09:17,79,757.81
558.07,00:09:18,80,746.09
559,00:09:19,80,734.38
559,00:09:19,,718.75
561.01,00:09:21,81,710.94
561.01,00:09:21,81,707.03
561.01,00:09:21,,695.31
561.98,00:09:21,82,703.12
563.93,00:09:23,83,734.38
563.93,00:09:23,83,738.28
563.93,00:09:23,,742.19
565.9,00:09:25,83,738.28
565.9,00:09:25,83,753.91
566.93,00:09:26,82,757.81
566.93,00:09:26,,734.38
567.96,00:09:27,81,718.75
568.89,00:09:28,82,707.03
568.89,00:09:28,,702.15
570.87,00:09:30,82,695.31
571.91,00:09:31,83,675.78
571.91,00:09:31,,675.78
572.85,00:09:32,84,675.78
574.91,00:09:34,85,703.12
574.91,00:09:34,86,718.75
574.91,00:09:34,,722.66
575.86,00:09:35,86,722.66
577.82,00:09:37,86,742.19
577.82,00:09:37,85,765.62
577.82,00:09:37,,757.81
582.78,00:09:42,84,757.81
582.78,00:09:42,83,773.44
583.86,00:09:43,81,777.34
583.86,00:09:43,,781.25
584.78,00:09:44,80,750.00
584.78,00:09:44,79,734.38
585.7,00:09:45,79,730.47
585.7,00:09:45,79,742.19
585.7,00:09:45,,730.47
586.74,00:09:46,80,722.66
586.74,00:09:46,81,726.56
586.74,00:09:46,,730.47
587.77,00:09:47,82,746.09
588.69,00:09:48,82,729.49
588.69,00:09:48,,742.19
589.7,00:09:49,82,750.00
591.71,00:09:51,82,761.72
591.71,00:09:51,81,738.28
591.71,00:09:51,,738.28
592.63,00:09:52,81,746.09
593.65,00:09:53,81,714.84
594.67,00:09:54,81,683.59
594.67,00:09:54,,656.25
595.7,00:09:55,81,636.72
596.62,00:09:56,82,621.09
596.62,00:09:56,,644.53
597.57,00:09:57,82,671.88
598.63,00:09:58,84,714.84
598.63,00:09:58,,761.72
599.57,00:09:59,84,769.53
601.01,00:10:01,99,597.66
601.01,00:10:01,,613.28
602.04,00:10:02,99,605.47
602.96,00:10:02,99,621.09
602.96,00:10:02,,616.21
603.98,00:10:03,99,621.09
603.98,00:10:03,,625.00
605.96,00:10:05,98,613.28
605.96,00:10:05,98,601.56
605.96,00:10:05,,585.94
606.98,00:10:06,98,582.03
606.98,00:10:06,,585.94
609.95,00:10:09,99,593.75
609.95,00:10:09,100,593.75
609.95,00:10:09,101,597.66
609.95,00:10:09,,597.66
609.95,00:10:09,,601.56
610.97,00:10:10,101,601.56
611.92,00:10:11,100,601.56
611.92,00:10:11,,601.56
613.87,00:10:13,100,597.66
613.87,00:10:13,,601.56
614.9,00:10:14,100,605.47
615.82,00:10:15,100,609.38
615.82,00:10:15,,597.66
616.85,00:10:16,100,601.56
616.85,00:10:16,,617.19
617.92,00:10:17,99,625.00
618.84,00:10:18,99,625.00
618.84,00:10:18,,617.19
619.87,00:10:19,98,613.28
621.82,00:10:21,98,621.09
621.82,00:10:21,97,621.09
621.82,00:10:21,,616.21
621.82,00:10:21,,609.38
624.81,00:10:24,97,609.38
624.81,00:10:24,98,609.38
624.81,00:10:24,,609.38
626.76,00:10:26,98,613.28
626.76,00:10:26,98,601.56
626.76,00:10:26,99,597.66
626.76,00:10:26,,601.56
626.76,00:10:26,,609.38
627.78,00:10:27,99,601.56
627.78,00:10:27,,601.56
628.7,00:10:28,99,613.28
629.73,00:10:29,99,621.09
629.73,00:10:29,,625.00
630.75,00:10:30,99,613.28
631.68,00:10:31,98,609.38
631.68,00:10:31,,605.47
632.7,00:10:32,98,609.38
632.7,00:10:32,,601.56
633.73,00:10:33,98,597.66
635.69,00:10:35,99,597.66
635.69,00:10:35,,601.56
636.71,00:10:36,100,597.66
636.71,00:10:36,,597.66
638.65,00:10:38,100,593.75
638.65,00:10:38,100,593.75
638.65,00:10:38,,597.66
639.58,00:10:39,100,601.56
639.58,00:10:39,100,617.19
639.58,00:10:39,,616.21
640.61,00:10:40,100,605.47
640.61,00:10:40,,601.56
641.63,00:10:41,99,605.47
641.63,00:10:41,,617.19
642.57,00:10:42,99,617.19
645.52,00:10:45,99,609.38
645.52,00:10:45,99,597.66
645.52,00:10:45,99,601.56
645.52,00:10:45,,605.47
645.52,00:10:45,,601.56
646.54,00:10:46,99,589.84
646.54,00:10:46,,582.03
647.56,00:10:47,100,585.94
647.56,00:10:47,,585.94
649.51,00:10:49,101,585.94
649.51,00:10:49,102,585.94
649.51,00:10:49,,582.03
650.53,00:10:50,102,589.84
650.53,00:10:50,,593.75
652.51,00:10:52,102,597.66
652.51,00:10:52,102,597.66
652.51,00:10:52,,585.94
653.54,00:10:53,102,570.31
653.54,00:10:53,,566.41
654.45,00:10:54,102,570.31
654.45,00:10:54,,574.22
655.48,00:10:55,103,574.22
656.5,00:10:56,104,574.22
656.5,00:10:56,,578.12
657.42,00:10:57,105,573.24
657.42,00:10:57,,578.12
658.43,00:10:58,104,585.94
658.43,00:10:58,,585.94
660.37,00:11:00,104,585.94
660.37,00:11:00,103,578.12
660.37,00:11:00,,585.94
