Time[s],Time[hh:mm:ss],HR[bpm],RR[ms]
72.04,00:01:12,125,476.56
72.04,00:01:12,,484.38
73.07,00:01:13,125,476.56
73.07,00:01:13,,480.47
73.07,00:01:13,,472.66
74.1,00:01:14,126,472.66
74.1,00:01:14,,472.66
76.07,00:01:16,126,468.75
76.07,00:01:16,,468.75
77,00:01:17,126,472.66
78.05,00:01:18,127,933.59
78.05,00:01:18,,464.84
78.98,00:01:18,127,460.94
78.98,00:01:18,,460.94
80.03,00:01:20,128,460.94
80.03,00:01:20,,460.94
80.96,00:01:20,130,460.94
80.96,00:01:20,,460.94
80.96,00:01:20,,460.94
81.99,00:01:21,130,457.03
81.99,00:01:21,,460.94
83.01,00:01:23,130,453.12
83.01,00:01:23,,460.94
83.95,00:01:23,131,453.12
83.95,00:01:23,,457.03
84.99,00:01:24,131,453.12
84.99,00:01:24,,460.94
85.92,00:01:25,131,457.03
85.92,00:01:25,,457.03
86.96,00:01:26,131,460.94
86.96,00:01:26,,457.03
86.96,00:01:26,,457.03
87.88,00:01:27,131,453.12
87.88,00:01:27,,457.03
88.92,00:01:28,131,456.05
88.92,00:01:28,,457.03
89.87,00:01:29,131,464.84
89.87,00:01:29,,460.94
90.91,00:01:30,131,460.94
90.91,00:01:30,,460.94
91.85,00:01:31,130,460.94
91.85,00:01:31,,457.03
91.85,00:01:31,,460.94
92.79,00:01:32,130,468.75
93.82,00:01:33,130,921.88
93.82,00:01:33,,460.94
94.87,00:01:34,130,457.03
94.87,00:01:34,,460.94
95.8,00:01:35,130,460.94
95.8,00:01:35,,457.03
96.85,00:01:36,130,460.94
96.85,00:01:36,,464.84
97.78,00:01:37,130,460.94
97.78,00:01:37,,468.75
97.78,00:01:37,,460.94
98.82,00:01:38,130,460.94
98.82,00:01:38,,460.94
99.75,00:01:39,130,460.94
99.75,00:01:39,,460.94
100.79,00:01:40,130,464.84
100.79,00:01:40,,464.84
101.75,00:01:41,130,925.78
102.78,00:01:42,130,464.84
102.78,00:01:42,,460.94
103.81,00:01:43,130,464.84
103.81,00:01:43,,460.94
103.81,00:01:43,,457.03
104.74,00:01:44,130,464.84
104.74,00:01:44,,476.56
105.68,00:01:45,129,472.66
106.71,00:01:46,129,952.15
106.71,00:01:46,,468.75
107.67,00:01:47,129,468.75
107.67,00:01:47,,464.84
108.71,00:01:48,128,468.75
108.71,00:01:48,,460.94
109.75,00:01:49,128,468.75
109.75,00:01:49,,468.75
110.68,00:01:50,128,472.66
111.72,00:01:51,128,941.41
111.72,00:01:51,,460.94
111.72,00:01:51,,468.75
112.68,00:01:52,128,457.03
112.68,00:01:52,,464.84
113.62,00:01:53,129,460.94
113.62,00:01:53,,464.84
114.65,00:01:54,129,
115.69,00:01:55,129,1386.72
115.69,00:01:55,,453.12
116.63,00:01:56,130,460.94
116.63,00:01:56,,457.03
118.63,00:01:58,130,457.03
118.63,00:01:58,130,460.94
118.63,00:01:58,,468.75
118.63,00:01:58,,945.31
119.6,00:01:59,130,468.75
119.6,00:01:59,,460.94
120.64,00:02:00,129,460.94
120.64,00:02:00,,468.75
121.58,00:02:01,129,464.84
121.58,00:02:01,,476.56
122.51,00:02:02,129,
123.55,00:02:03,129,1421.88
123.55,00:02:03,,468.75
124.57,00:02:04,129,463.87
124.57,00:02:04,,464.84
124.57,00:02:04,,464.84
125.5,00:02:05,129,460.94
125.5,00:02:05,,468.75
126.56,00:02:06,129,
127.51,00:02:07,129,1410.16
127.51,00:02:07,,460.94
128.55,00:02:08,129,464.84
128.55,00:02:08,,460.94
129.48,00:02:09,129,464.84
129.48,00:02:09,,464.84
130.5,00:02:10,129,464.84
131.45,00:02:11,129,1417.97
131.45,00:02:11,,460.94
132.48,00:02:12,129,468.75
132.48,00:02:12,,460.94
133.42,00:02:13,129,460.94
133.42,00:02:13,,468.75
134.47,00:02:14,129,937.50
136.36,00:02:16,129,464.84
136.36,00:02:16,129,468.75
136.36,00:02:16,,460.94
136.36,00:02:16,,464.84
137.4,00:02:17,129,460.94
137.4,00:02:17,,464.84
139.38,00:02:19,129,468.75
139.38,00:02:19,129,1410.16
139.38,00:02:19,,468.75
140.42,00:02:20,129,464.84
140.42,00:02:20,,460.94
141.36,00:02:21,129,464.84
141.36,00:02:21,,463.87
142.4,00:02:22,129,468.75
143.34,00:02:23,129,937.50
143.34,00:02:23,,464.84
144.37,00:02:24,129,464.84
144.37,00:02:24,,460.94
145.31,00:02:25,129,460.94
145.31,00:02:25,,464.84
146.38,00:02:26,129,1402.34
147.37,00:02:27,130,460.94
147.37,00:02:27,,457.03
148.31,00:02:28,130,460.94
148.31,00:02:28,,460.94
149.24,00:02:29,130,468.75
150.28,00:02:30,130,929.69
150.28,00:02:30,,457.03
151.33,00:02:31,130,453.12
151.33,00:02:31,,460.94
151.33,00:02:31,,453.12
152.26,00:02:32,131,457.03
152.26,00:02:32,,457.03
153.31,00:02:33,131,460.94
154.26,00:02:34,131,1382.81
155.2,00:02:35,131,457.03
155.2,00:02:35,,453.12
156.23,00:02:36,131,453.12
156.23,00:02:36,,457.03
156.23,00:02:36,,464.84
157.17,00:02:37,131,472.66
158.21,00:02:38,131,941.41
158.21,00:02:38,,464.84
159.15,00:02:39,130,464.84
159.15,00:02:39,,463.87
160.18,00:02:40,129,460.94
160.18,00:02:40,,464.84
161.23,00:02:41,129,472.66
161.23,00:02:41,,476.56
163.2,00:02:43,128,476.56
163.2,00:02:43,128,960.94
163.2,00:02:43,,468.75
164.13,00:02:44,128,468.75
164.13,00:02:44,,460.94
164.13,00:02:44,,468.75
165.17,00:02:45,128,472.66
165.17,00:02:45,,472.66
166.12,00:02:46,128,464.84
166.12,00:02:46,,468.75
167.04,00:02:47,128,460.94
167.04,00:02:47,,460.94
168.09,00:02:48,129,464.84
168.09,00:02:48,,464.84
169.13,00:02:49,129,480.47
170.09,00:02:50,129,1453.12
171.03,00:02:51,129,472.66
171.03,00:02:51,,472.66
172.07,00:02:52,128,468.75
172.07,00:02:52,,464.84
172.07,00:02:52,,468.75
173.1,00:02:53,128,
175.08,00:02:55,128,1425.78
175.08,00:02:55,,468.75
177.04,00:02:57,128,468.75
177.04,00:02:57,,464.84
179.02,00:02:59,128,460.94
179.02,00:02:59,,468.75
179.95,00:02:59,128,468.75
180.98,00:03:00,128,1432.62
180.98,00:03:00,128,472.66
180.98,00:03:00,128,468.75
180.98,00:03:00,,468.75
180.98,00:03:00,,468.75
180.98,00:03:00,,464.84
181.92,00:03:01,128,464.84
181.92,00:03:01,,460.94
182.96,00:03:02,129,464.84
183.99,00:03:03,129,917.97
183.99,00:03:03,,449.22
184.92,00:03:04,129,449.22
184.92,00:03:04,,453.12
185.95,00:03:05,130,445.31
185.95,00:03:05,,453.12
186.92,00:03:06,130,1367.19
187.87,00:03:07,132,449.22
187.87,00:03:07,,445.31
188.9,00:03:08,133,445.31
188.9,00:03:08,,449.22
189.86,00:03:09,133,449.22
189.86,00:03:09,,460.94
190.9,00:03:10,133,937.50
191.92,00:03:11,133,468.75
191.92,00:03:11,,941.41
192.85,00:03:12,132,468.75
192.85,00:03:12,,460.94
193.78,00:03:13,130,460.94
193.78,00:03:13,,468.75
194.83,00:03:14,129,468.75
194.83,00:03:14,,468.75
195.87,00:03:15,129,940.43
196.81,00:03:16,128,468.75
196.81,00:03:16,,468.75
197.85,00:03:17,128,464.84
197.85,00:03:17,,464.84
198.79,00:03:18,129,460.94
198.79,00:03:18,,464.84
198.79,00:03:18,,457.03
199.83,00:03:19,129,464.84
200.76,00:03:20,129,1406.25
201.8,00:03:21,129,464.84
201.8,00:03:21,,464.84
202.74,00:03:22,129,464.84
202.74,00:03:22,,464.84
203.78,00:03:23,129,472.66
203.78,00:03:23,,484.38
204.7,00:03:24,129,
205.74,00:03:25,129,1484.38
205.74,00:03:25,,480.47
206.76,00:03:26,128,480.47
206.76,00:03:26,,472.66
207.69,00:03:27,126,472.66
207.69,00:03:27,,480.47
207.69,00:03:27,,480.47
208.73,00:03:28,126,964.84
209.66,00:03:29,126,476.56
209.66,00:03:29,,472.66
210.7,00:03:30,126,468.75
210.7,00:03:30,,468.75
211.65,00:03:31,126,480.47
211.65,00:03:31,,492.19
212.7,00:03:32,126,488.28
212.7,00:03:32,,480.47
213.63,00:03:33,125,480.47
213.63,00:03:33,,471.68
214.67,00:03:34,125,472.66
214.67,00:03:34,,464.84
215.6,00:03:35,126,472.66
215.6,00:03:35,,484.38
216.64,00:03:36,126,964.84
217.57,00:03:37,126,480.47
217.57,00:03:37,,476.56
218.6,00:03:38,126,945.31
218.6,00:03:38,,464.84
219.63,00:03:39,126,464.84
220.58,00:03:40,126,937.50
220.58,00:03:40,,464.84
221.61,00:03:41,128,464.84
221.61,00:03:41,,460.94
222.55,00:03:42,129,460.94
222.55,00:03:42,,464.84
223.59,00:03:43,129,480.47
224.52,00:03:44,129,972.66
224.52,00:03:44,,480.47
225.56,00:03:45,128,480.47
225.56,00:03:45,,468.75
226.49,00:03:46,127,472.66
226.49,00:03:46,,464.84
226.49,00:03:46,,468.75
227.52,00:03:47,127,472.66
227.52,00:03:47,,480.47
229.49,00:03:49,127,480.47
229.49,00:03:49,127,953.12
229.49,00:03:49,,468.75
230.52,00:03:50,127,464.84
230.52,00:03:50,,457.03
231.46,00:03:51,127,472.66
231.46,00:03:51,,475.59
232.5,00:03:52,127,941.41
233.45,00:03:53,127,472.66
233.45,00:03:53,,468.75
234.44,00:03:54,128,464.84
234.44,00:03:54,,464.84
234.44,00:03:54,,472.66
235.39,00:03:55,128,476.56
236.42,00:03:56,128,1464.84
237.46,00:03:57,127,476.56
237.46,00:03:57,,472.66
238.39,00:03:58,127,472.66
238.39,00:03:58,,468.75
239.44,00:03:59,127,464.84
239.44,00:03:59,,472.66
240.37,00:04:00,127,488.28
241.41,00:04:01,127,968.75
241.41,00:04:01,,476.56
242.34,00:04:02,127,476.56
242.34,00:04:02,,460.94
243.39,00:04:03,127,468.75
243.39,00:04:03,,460.94
244.32,00:04:04,127,460.94
244.32,00:04:04,,480.47
245.35,00:04:05,127,
246.28,00:04:06,127,1957.03
246.28,00:04:06,,468.75
247.32,00:04:07,128,468.75
247.32,00:04:07,,468.75
248.27,00:04:08,127,472.66
248.27,00:04:08,,480.47
249.31,00:04:09,127,
250.24,00:04:10,127,1467.77
250.24,00:04:10,,472.66
251.28,00:04:11,127,476.56
251.28,00:04:11,,472.66
252.22,00:04:12,127,468.75
252.22,00:04:12,,476.56
253.25,00:04:13,126,488.28
253.25,00:04:13,,496.09
254.28,00:04:14,126,503.91
254.28,00:04:14,,503.91
255.21,00:04:15,125,488.28
255.21,00:04:15,,480.47
256.25,00:04:16,124,476.56
256.25,00:04:16,,468.75
257.18,00:04:17,124,472.66
257.18,00:04:17,,472.66
258.22,00:04:18,124,1460.94
259.17,00:04:19,125,472.66
259.17,00:04:19,,468.75
261.17,00:04:21,126,472.66
261.17,00:04:21,,468.75
262.1,00:04:22,127,468.75
262.1,00:04:22,127,480.47
262.1,00:04:22,,480.47
262.1,00:04:22,,472.66
263.19,00:04:23,127,468.75
263.19,00:04:23,,468.75
264.12,00:04:24,127,464.84
264.12,00:04:24,,464.84
265.16,00:04:25,127,468.75
266.09,00:04:26,127,1437.50
266.09,00:04:26,,464.84
267.13,00:04:27,128,463.87
267.13,00:04:27,,468.75
268.08,00:04:28,128,460.94
268.08,00:04:28,,464.84
269.13,00:04:29,128,
270.06,00:04:30,129,1402.34
270.06,00:04:30,,460.94
271.09,00:04:31,129,457.03
271.09,00:04:31,,460.94
272.03,00:04:32,130,457.03
272.03,00:04:32,,460.94
274,00:04:34,130,476.56
274,00:04:34,,949.22
275.03,00:04:35,130,468.75
275.03,00:04:35,,460.94
275.97,00:04:35,129,464.84
275.97,00:04:35,,464.84
277.01,00:04:37,129,464.84
277.01,00:04:37,,468.75
277.94,00:04:37,129,
278.98,00:04:38,129,1441.41
278.98,00:04:38,,464.84
280.03,00:04:40,129,464.84
280.03,00:04:40,,464.84
280.96,00:04:40,129,468.75
280.96,00:04:40,,472.66
282.01,00:04:42,129,1433.59
282.95,00:04:42,129,464.84
282.95,00:04:42,,464.84
283.89,00:04:43,129,464.84
283.89,00:04:43,,464.84
284.92,00:04:44,129,460.94
284.92,00:04:44,,472.66
285.93,00:04:45,129,
286.87,00:04:46,129,1424.80
286.87,00:04:46,,460.94
287.9,00:04:47,129,464.84
287.9,00:04:47,,460.94
288.85,00:04:48,129,464.84
288.85,00:04:48,,480.47
289.9,00:04:49,129,1425.78
290.84,00:04:50,129,460.94
290.84,00:04:50,,460.94
291.88,00:04:51,129,464.84
291.88,00:04:51,,468.75
293.86,00:04:53,129,468.75
293.86,00:04:53,,468.75
294.8,00:04:54,129,468.75
294.8,00:04:54,,457.03
295.83,00:04:55,129,457.03
295.83,00:04:55,129,464.84
295.83,00:04:55,,457.03
295.83,00:04:55,,464.84
296.76,00:04:56,129,941.41
296.76,00:04:56,,460.94
297.8,00:04:57,129,460.94
297.8,00:04:57,,460.94
298.83,00:04:58,130,460.94
298.83,00:04:58,,464.84
299.77,00:04:59,129,472.66
300.71,00:05:00,129,941.41
300.71,00:05:00,,464.84
301.76,00:05:01,129,460.94
301.76,00:05:01,,464.84
302.79,00:05:02,129,460.94
302.79,00:05:02,,464.84
302.79,00:05:02,,463.87
303.73,00:05:03,130,464.84
303.73,00:05:03,,457.03
304.77,00:05:04,130,457.03
304.77,00:05:04,,457.03
306.41,00:05:06,98,628.91
306.41,00:05:06,98,601.56
306.41,00:05:06,,640.62
307.44,00:05:07,98,621.09
307.44,00:05:07,,613.28
308.37,00:05:08,97,601.56
309.41,00:05:09,97,613.28
309.41,00:05:09,,605.47
310.44,00:05:10,98,589.84
311.38,00:05:11,98,601.56
311.38,00:05:11,,613.28
312.42,00:05:12,99,605.47
312.42,00:05:12,,597.66
313.35,00:05:13,99,621.09
314.3,00:05:14,99,624.02
314.3,00:05:14,,605.47
315.33,00:05:15,98,605.47
315.33,00:05:15,,628.91
316.27,00:05:16,98,617.19
317.3,00:05:17,98,593.75
317.3,00:05:17,,632.81
319.28,00:05:19,98,593.75
319.28,00:05:19,98,589.84
319.28,00:05:19,,621.09
320.32,00:05:20,99,605.47
320.32,00:05:20,,593.75
321.26,00:05:21,99,613.28
321.26,00:05:21,,597.66
322.29,00:05:22,99,605.47
323.27,00:05:23,99,605.47
323.27,00:05:23,,605.47
324.3,00:05:24,99,621.09
325.23,00:05:25,99,609.38
325.23,00:05:25,,609.38
326.27,00:05:26,99,609.38
326.27,00:05:26,,617.19
327.21,00:05:27,98,609.38
328.27,00:05:28,98,605.47
328.27,00:05:28,,585.94
330.16,00:05:30,99,585.94
330.16,00:05:30,,609.38
331.2,00:05:31,99,589.84
332.15,00:05:32,100,601.56
332.15,00:05:32,,588.87
333.21,00:05:33,101,589.84
333.21,00:05:33,,597.66
334.17,00:05:34,101,589.84
335.09,00:05:35,101,605.47
335.09,00:05:35,,605.47
336.16,00:05:36,101,589.84
336.16,00:05:36,,632.81
337.08,00:05:37,101,597.66
338.15,00:05:38,101,589.84
338.15,00:05:38,,589.84
339.08,00:05:39,101,1199.22
340.12,00:05:40,101,585.94
340.12,00:05:40,,585.94
341.05,00:05:41,101,574.22
342.09,00:05:42,102,582.03
342.09,00:05:42,,589.84
343.02,00:05:43,102,578.12
343.02,00:05:43,,601.56
344.06,00:05:44,103,582.03
344.99,00:05:44,102,597.66
344.99,00:05:44,,589.84
346.05,00:05:46,102,585.94
346.05,00:05:46,,593.75
346.99,00:05:46,102,570.31
348.03,00:05:48,102,589.84
348.03,00:05:48,,566.41
348.96,00:05:48,103,570.31
348.96,00:05:48,,566.41
349.99,00:05:49,104,578.12
349.99,00:05:49,,561.52
350.94,00:05:50,105,570.31
350.94,00:05:50,,554.69
351.97,00:05:51,105,589.84
353,00:05:53,105,578.12
353,00:05:53,,578.12
353.94,00:05:53,105,570.31
353.94,00:05:53,,570.31
354.97,00:05:54,105,574.22
356.89,00:05:56,105,562.50
356.89,00:05:56,105,578.12
356.89,00:05:56,,554.69
356.89,00:05:56,,574.22
357.95,00:05:57,105,566.41
357.95,00:05:57,,578.12
358.9,00:05:58,105,566.41
359.88,00:05:59,105,574.22
359.88,00:05:59,,566.41
361.85,00:06:01,105,574.22
361.85,00:06:01,,570.31
362.88,00:06:02,105,578.12
362.88,00:06:02,,574.22
363.81,00:06:03,105,574.22
363.81,00:06:03,105,570.31
363.81,00:06:03,,570.31
364.87,00:06:04,105,574.22
364.87,00:06:04,,566.41
365.8,00:06:05,105,574.22
365.8,00:06:05,,566.41
366.78,00:06:06,105,578.12
367.83,00:06:07,105,566.41
367.83,00:06:07,,581.05
368.76,00:06:08,105,562.50
368.76,00:06:08,,574.22
369.81,00:06:09,105,570.31
369.81,00:06:09,,574.22
370.75,00:06:10,105,566.41
371.79,00:06:11,105,578.12
371.79,00:06:11,,578.12
372.73,00:06:12,105,566.41
372.73,00:06:12,,578.12
373.77,00:06:13,105,566.41
373.77,00:06:13,,570.31
374.7,00:06:14,105,566.41
375.77,00:06:15,105,570.31
375.77,00:06:15,,562.50
376.71,00:06:16,105,570.31
376.71,00:06:16,,550.78
377.76,00:06:17,106,566.41
377.76,00:06:17,,554.69
378.69,00:06:18,106,578.12
378.69,00:06:18,,562.50
379.64,00:06:19,106,570.31
381.63,00:06:21,106,562.50
381.63,00:06:21,106,574.22
381.63,00:06:21,,566.41
381.63,00:06:21,,574.22
382.67,00:06:22,106,558.59
382.67,00:06:22,,566.41
383.7,00:06:23,106,558.59
384.64,00:06:24,106,574.22
384.64,00:06:24,,558.59
385.59,00:06:25,106,574.22
385.59,00:06:25,,569.34
387.58,00:06:27,106,570.31
387.58,00:06:27,106,550.78
387.58,00:06:27,,558.59
387.58,00:06:27,,535.16
388.61,00:06:28,106,546.88
389.64,00:06:29,107,539.06
389.64,00:06:29,,546.88
390.57,00:06:30,109,554.69
390.57,00:06:30,,550.78
391.61,00:06:31,109,546.88
391.61,00:06:31,,546.88
392.54,00:06:32,109,562.50
392.54,00:06:32,,546.88
393.59,00:06:33,109,554.69
394.52,00:06:34,109,558.59
394.52,00:06:34,,566.41
395.55,00:06:35,108,562.50
395.55,00:06:35,,582.03
396.49,00:06:36,107,570.31
396.49,00:06:36,,578.12
397.52,00:06:37,107,562.50
398.45,00:06:38,106,593.75
398.45,00:06:38,,578.12
399.5,00:06:39,105,578.12
399.5,00:06:39,,570.31
400.53,00:06:40,104,574.22
400.53,00:06:40,,574.22
401.48,00:06:41,104,562.50
402.51,00:06:42,105,562.50
402.51,00:06:42,,566.41
403.44,00:06:43,105,565.43
403.44,00:06:43,,574.22
404.4,00:06:44,106,570.31
404.4,00:06:44,,566.41
405.44,00:06:45,106,574.22
406.38,00:06:46,106,566.41
406.38,00:06:46,,570.31
407.42,00:06:47,106,562.50
408.35,00:06:48,106,1140.62
408.35,00:06:48,,562.50
409.38,00:06:49,106,562.50
410.41,00:06:50,106,570.31
410.41,00:06:50,,566.41
411.34,00:06:51,106,566.41
411.34,00:06:51,,558.59
412.38,00:06:52,106,582.03
412.38,00:06:52,,570.31
413.32,00:06:53,105,578.12
413.32,00:06:53,,570.31
414.36,00:06:54,105,589.84
415.3,00:06:55,105,574.22
415.3,00:06:55,,582.03
416.33,00:06:56,104,574.22
416.33,00:06:56,,578.12
417.28,00:06:57,104,582.03
418.33,00:06:58,104,578.12
418.33,00:06:58,,593.75
419.27,00:06:59,103,574.22
419.27,00:06:59,,585.94
420.3,00:07:00,103,574.22
420.3,00:07:00,,582.03
421.24,00:07:01,103,577.15
422.27,00:07:02,103,589.84
422.27,00:07:02,,574.22
423.21,00:07:03,103,582.03
423.21,00:07:03,,582.03
424.26,00:07:04,103,570.31
425.19,00:07:05,104,578.12
425.19,00:07:05,,582.03
426.23,00:07:06,104,574.22
426.23,00:07:06,,570.31
427.26,00:07:07,104,550.78
427.26,00:07:07,,550.78
429.23,00:07:09,105,535.16
429.23,00:07:09,,546.88
430.18,00:07:10,105,539.06
431.22,00:07:11,107,546.88
431.22,00:07:11,,558.59
432.15,00:07:12,109,558.59
432.15,00:07:12,,562.50
433.18,00:07:13,108,558.59
433.18,00:07:13,,562.50
434.11,00:07:14,108,562.50
434.11,00:07:14,,562.50
435.16,00:07:15,107,558.59
436.2,00:07:16,107,562.50
437.12,00:07:17,107,1140.62
437.12,00:07:17,,574.22
438.05,00:07:18,107,570.31
438.05,00:07:18,,578.12
439.09,00:07:19,107,570.31
440.11,00:07:20,106,573.24
440.11,00:07:20,,574.22
441.06,00:07:21,105,593.75
441.06,00:07:21,,582.03
442.11,00:07:22,104,582.03
442.11,00:07:22,,566.41
443.03,00:07:23,104,578.12
444.06,00:07:24,104,570.31
444.06,00:07:24,,570.31
444.99,00:07:24,104,566.41
444.99,00:07:24,,566.41
446.97,00:07:26,105,570.31
446.97,00:07:26,105,566.41
446.97,00:07:26,,570.31
448.01,00:07:28,105,570.31
448.01,00:07:28,,574.22
448.93,00:07:28,105,566.41
448.93,00:07:28,,566.41
449.98,00:07:29,105,570.31
449.98,00:07:29,,566.41
451.03,00:07:31,106,562.50
452.91,00:07:32,106,558.59
452.91,00:07:32,106,562.50
452.91,00:07:32,,566.41
452.91,00:07:32,,558.59
453.98,00:07:33,107,554.69
453.98,00:07:33,,558.59
454.9,00:07:34,107,554.69
454.9,00:07:34,,554.69
455.99,00:07:35,107,554.69
457.94,00:07:37,108,566.41
457.94,00:07:37,107,558.59
457.94,00:07:37,,561.52
457.94,00:07:37,,558.59
458.88,00:07:38,107,558.59
458.88,00:07:38,,558.59
459.94,00:07:39,107,570.31
460.86,00:07:40,107,562.50
460.86,00:07:40,,562.50
461.89,00:07:41,107,562.50
461.89,00:07:41,,562.50
462.83,00:07:42,107,554.69
462.83,00:07:42,,554.69
463.86,00:07:43,107,554.69
463.86,00:07:43,,558.59
464.79,00:07:44,107,554.69
465.82,00:07:45,108,554.69
465.82,00:07:45,,558.59
466.79,00:07:46,108,562.50
466.79,00:07:46,,570.31
467.77,00:07:47,107,570.31
467.77,00:07:47,,570.31
468.81,00:07:48,107,558.59
469.76,00:07:49,106,578.12
469.76,00:07:49,,566.41
470.8,00:07:50,106,566.41
470.8,00:07:50,,562.50
471.74,00:07:51,106,566.41
471.74,00:07:51,,550.78
472.79,00:07:52,106,562.50
472.79,00:07:52,,546.88
473.78,00:07:53,107,554.69
474.71,00:07:54,107,554.69
474.71,00:07:54,,570.31
475.75,00:07:55,108,553.71
475.75,00:07:55,,558.59
476.68,00:07:56,108,562.50
476.68,00:07:56,,562.50
477.73,00:07:57,107,554.69
477.73,00:07:57,,558.59
478.66,00:07:58,107,558.59
479.7,00:07:59,108,546.88
479.7,00:07:59,,550.78
480.69,00:08:00,108,554.69
480.69,00:08:00,,558.59
481.62,00:08:01,108,554.69
481.62,00:08:01,,558.59
482.66,00:08:02,108,562.50
482.66,00:08:02,,558.59
484.6,00:08:04,108,558.59
484.6,00:08:04,108,566.41
484.6,00:08:04,,550.78
485.63,00:08:05,107,554.69
485.63,00:08:05,,562.50
486.59,00:08:06,108,546.88
486.59,00:08:06,,546.88
487.62,00:08:07,108,550.78
487.62,00:08:07,,554.69
488.6,00:08:08,108,550.78
489.53,00:08:09,109,554.69
489.53,00:08:09,,550.78
490.58,00:08:10,109,550.78
490.58,00:08:10,,550.78
491.53,00:08:11,109,546.88
491.53,00:08:11,,562.50
493.52,00:08:13,109,554.69
493.52,00:08:13,108,561.52
493.52,00:08:13,,562.50
494.56,00:08:14,108,562.50
494.56,00:08:14,,562.50
495.49,00:08:15,107,574.22
495.49,00:08:15,,562.50
496.51,00:08:16,107,566.41
496.51,00:08:16,,562.50
497.54,00:08:17,106,570.31
498.49,00:08:18,106,554.69
498.49,00:08:18,,570.31
499.53,00:08:19,106,554.69
499.53,00:08:19,,554.69
