Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],HR[bpm],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH],RR[ms],Time
27,00:00:27,3.13,197.5,54,8.79,0.98,8.66,43.85,17.81,1002.1,24.23,32.37,1105.47,2021-12-03 10:57:11
28,00:00:28,3.13,197.5,53,8.79,0.98,8.66,43.85,17.81,1002.1,24.23,32.37,1218.75,2021-12-03 10:57:12
29,00:00:29,3.41,215.0,53,9.29,0.95,8.9,41.4,17.62,1002.2,24.23,32.42,1218.75,2021-12-03 10:57:13
30,00:00:30,3.41,215.0,53,9.29,0.95,8.9,41.4,17.62,1002.2,24.23,32.42,1207.03,2021-12-03 10:57:14
31,00:00:31,3.41,215.0,52,9.29,0.95,8.9,41.4,17.62,1002.2,24.23,32.42,1167.97,2021-12-03 10:57:15
32,00:00:32,3.41,215.0,52,9.29,0.95,8.9,41.4,17.62,1002.2,24.23,32.42,1187.5,2021-12-03 10:57:16
33,00:00:33,3.41,215.0,52,9.29,0.95,8.9,41.4,17.62,1002.2,24.23,32.42,1273.44,2021-12-03 10:57:17
34,00:00:34,3.51,220.83,52,10.79,0.9,9.72,44.02,17.79,1002.1,24.24,32.43,1276.37,2021-12-03 10:57:18
35,00:00:35,3.51,220.83,52,10.79,0.9,9.72,44.02,17.79,1002.1,24.24,32.43,1276.37,2021-12-03 10:57:19
36,00:00:36,3.51,220.83,51,10.79,0.9,9.72,44.02,17.79,1002.1,24.24,32.43,1179.69,2021-12-03 10:57:20
37,00:00:37,3.51,220.83,51,10.79,0.9,9.72,44.02,17.79,1002.1,24.24,32.43,1101.56,2021-12-03 10:57:21
38,00:00:38,3.51,220.83,51,10.79,0.9,9.72,44.02,17.79,1002.1,24.24,32.43,1136.72,2021-12-03 10:57:22
39,00:00:39,3.51,220.83,51,10.79,0.9,9.72,44.02,17.79,1002.1,24.24,32.43,1226.56,2021-12-03 10:57:23
40,00:00:40,3.46,217.83,50,10.35,0.98,10.17,46.69,18.0,1002.2,24.24,32.45,1292.97,2021-12-03 10:57:24
41,00:00:41,3.46,217.83,50,10.35,0.98,10.17,46.69,18.0,1002.2,24.24,32.45,1292.97,2021-12-03 10:57:25
42,00:00:42,3.46,217.83,50,10.35,0.98,10.17,46.69,18.0,1002.2,24.24,32.45,1179.69,2021-12-03 10:57:26
43,00:00:43,3.46,217.83,50,10.35,0.98,10.17,46.69,18.0,1002.2,24.24,32.45,1156.25,2021-12-03 10:57:27
44,00:00:44,3.46,217.83,50,10.35,0.98,10.17,46.69,18.0,1002.2,24.24,32.45,1195.31,2021-12-03 10:57:28
45,00:00:45,2.96,186.67,50,10.11,0.81,8.22,44.03,17.75,1002.1,24.24,32.46,1285.16,2021-12-03 10:57:29
46,00:00:46,2.96,186.67,50,10.11,0.81,8.22,44.03,17.75,1002.1,24.24,32.46,1199.22,2021-12-03 10:57:30
47,00:00:47,2.96,186.67,50,10.11,0.81,8.22,44.03,17.75,1002.1,24.24,32.46,1199.22,2021-12-03 10:57:31
48,00:00:48,2.96,186.67,50,10.11,0.81,8.22,44.03,17.75,1002.1,24.24,32.46,1164.06,2021-12-03 10:57:32
49,00:00:49,2.96,186.67,50,10.11,0.81,8.22,44.03,17.75,1002.1,24.24,32.46,1128.91,2021-12-03 10:57:33
50,00:00:50,2.96,186.67,51,10.11,0.81,8.22,44.03,17.75,1002.1,24.24,32.46,1125.0,2021-12-03 10:57:34
51,00:00:51,2.96,186.67,51,10.11,0.81,8.22,44.03,17.75,1002.1,24.24,32.46,1179.69,2021-12-03 10:57:35
52,00:00:52,2.96,186.67,51,10.11,0.81,8.22,44.03,17.75,1002.1,24.24,32.46,1272.46,2021-12-03 10:57:36
53,00:00:53,2.98,187.5,51,8.32,1.06,8.84,47.15,18.06,1002.1,24.24,32.44,1191.41,2021-12-03 10:57:37
54,00:00:54,2.98,187.5,51,8.32,1.06,8.84,47.15,18.06,1002.1,24.24,32.44,1191.41,2021-12-03 10:57:38
55,00:00:55,2.98,187.5,51,8.32,1.06,8.84,47.15,18.06,1002.1,24.24,32.44,1164.06,2021-12-03 10:57:39
56,00:00:56,2.98,187.5,51,8.32,1.06,8.84,47.15,18.06,1002.1,24.24,32.44,1074.22,2021-12-03 10:57:40
57,00:00:57,2.98,187.5,52,8.32,1.06,8.84,47.15,18.06,1002.1,24.24,32.44,1082.03,2021-12-03 10:57:41
58,00:00:58,2.98,187.5,52,8.32,1.06,8.84,47.15,18.06,1002.1,24.24,32.44,1109.38,2021-12-03 10:57:42
59,00:00:59,2.98,187.5,52,8.32,1.06,8.84,47.15,18.06,1002.1,24.24,32.44,1167.97,2021-12-03 10:57:43
60,00:01:00,3.06,192.67,52,8.77,1.06,9.38,48.68,18.15,1002.1,24.24,32.44,1195.31,2021-12-03 10:57:44
61,00:01:01,3.06,192.67,52,8.77,1.06,9.38,48.68,18.15,1002.1,24.24,32.44,1152.34,2021-12-03 10:57:45
62,00:01:02,3.06,192.67,52,8.77,1.06,9.38,48.68,18.15,1002.1,24.24,32.44,1074.22,2021-12-03 10:57:46
63,00:01:03,3.06,192.67,52,8.77,1.06,9.38,48.68,18.15,1002.1,24.24,32.44,1074.22,2021-12-03 10:57:47
64,00:01:04,3.06,192.67,53,8.77,1.06,9.38,48.68,18.15,1002.1,24.24,32.44,1101.56,2021-12-03 10:57:48
65,00:01:05,3.29,207.0,53,11.09,0.91,10.19,49.23,18.13,1002.2,24.24,32.45,1167.97,2021-12-03 10:57:49
66,00:01:06,3.29,207.0,53,11.09,0.91,10.19,49.23,18.13,1002.2,24.24,32.45,1183.59,2021-12-03 10:57:50
67,00:01:07,3.29,207.0,52,11.09,0.91,10.19,49.23,18.13,1002.2,24.24,32.45,1164.06,2021-12-03 10:57:51
68,00:01:08,3.29,207.0,52,11.09,0.91,10.19,49.23,18.13,1002.2,24.24,32.45,1171.88,2021-12-03 10:57:52
69,00:01:09,3.09,194.67,52,12.64,0.78,9.9,50.86,18.16,1002.1,24.24,32.44,1214.84,2021-12-03 10:57:53
70,00:01:10,3.09,194.67,52,12.64,0.78,9.9,50.86,18.16,1002.1,24.24,32.44,1214.84,2021-12-03 10:57:54
71,00:01:11,3.09,194.67,52,12.64,0.78,9.9,50.86,18.16,1002.1,24.24,32.44,1186.52,2021-12-03 10:57:55
72,00:01:12,3.09,194.67,52,12.64,0.78,9.9,50.86,18.16,1002.1,24.24,32.44,1164.06,2021-12-03 10:57:56
73,00:01:13,3.09,194.67,51,12.64,0.78,9.9,50.86,18.16,1002.1,24.24,32.44,1117.19,2021-12-03 10:57:57
74,00:01:14,3.09,194.67,51,12.64,0.78,9.9,50.86,18.16,1002.1,24.24,32.44,1117.19,2021-12-03 10:57:58
75,00:01:15,3.09,194.67,52,12.64,0.78,9.9,50.86,18.16,1002.1,24.24,32.44,1152.34,2021-12-03 10:57:59
76,00:01:16,2.97,187.0,52,9.62,0.95,9.17,49.04,18.13,1002.2,24.24,32.43,1179.69,2021-12-03 10:58:00
77,00:01:17,2.97,187.0,52,9.62,0.95,9.17,49.04,18.13,1002.2,24.24,32.43,1179.69,2021-12-03 10:58:01
78,00:01:18,2.97,187.0,52,9.62,0.95,9.17,49.04,18.13,1002.2,24.24,32.43,1132.81,2021-12-03 10:58:02
79,00:01:19,2.97,187.0,52,9.62,0.95,9.17,49.04,18.13,1002.2,24.24,32.43,1062.5,2021-12-03 10:58:03
80,00:01:20,2.97,187.0,52,9.62,0.95,9.17,49.04,18.13,1002.2,24.24,32.43,1062.5,2021-12-03 10:58:04
81,00:01:21,2.97,187.0,52,9.62,0.95,9.17,49.04,18.13,1002.2,24.24,32.43,1078.12,2021-12-03 10:58:05
82,00:01:22,3.34,210.67,53,10.06,1.06,10.69,50.74,18.26,1002.2,24.23,32.4,1164.06,2021-12-03 10:58:06
83,00:01:23,3.34,210.67,53,10.06,1.06,10.69,50.74,18.26,1002.2,24.23,32.4,1167.97,2021-12-03 10:58:07
84,00:01:24,3.34,210.67,53,10.06,1.06,10.69,50.74,18.26,1002.2,24.23,32.4,1136.72,2021-12-03 10:58:08
85,00:01:25,3.34,210.67,53,10.06,1.06,10.69,50.74,18.26,1002.2,24.23,32.4,1085.94,2021-12-03 10:58:09
86,00:01:26,3.34,210.67,53,10.06,1.06,10.69,50.74,18.26,1002.2,24.23,32.4,1085.94,2021-12-03 10:58:10
87,00:01:27,3.34,210.67,53,10.06,1.06,10.69,50.74,18.26,1002.2,24.23,32.4,1085.94,2021-12-03 10:58:11
88,00:01:28,3.43,215.83,53,9.72,1.15,11.25,52.12,18.36,1002.1,24.24,32.41,1125.0,2021-12-03 10:58:12
89,00:01:29,3.43,215.83,53,9.72,1.15,11.25,52.12,18.36,1002.1,24.24,32.41,1163.09,2021-12-03 10:58:13
90,00:01:30,3.43,215.83,53,9.72,1.15,11.25,52.12,18.36,1002.1,24.24,32.41,1121.09,2021-12-03 10:58:14
91,00:01:31,3.43,215.83,53,9.72,1.15,11.25,52.12,18.36,1002.1,24.24,32.41,1046.88,2021-12-03 10:58:15
92,00:01:32,3.43,215.83,54,9.72,1.15,11.25,52.12,18.36,1002.1,24.24,32.41,1082.03,2021-12-03 10:58:16
93,00:01:33,2.72,171.67,54,11.52,0.82,9.52,55.46,18.41,1002.2,24.24,32.38,1113.28,2021-12-03 10:58:17
94,00:01:34,2.72,171.67,54,11.52,0.82,9.52,55.46,18.41,1002.2,24.24,32.38,1011.72,2021-12-03 10:58:18
95,00:01:35,2.72,171.67,54,11.52,0.82,9.52,55.46,18.41,1002.2,24.24,32.38,1007.81,2021-12-03 10:58:19
96,00:01:36,2.72,171.67,55,11.52,0.82,9.52,55.46,18.41,1002.2,24.24,32.38,1023.44,2021-12-03 10:58:20
97,00:01:37,2.72,171.67,55,11.52,0.82,9.52,55.46,18.41,1002.2,24.24,32.38,1070.31,2021-12-03 10:58:21
98,00:01:38,2.72,171.67,56,11.52,0.82,9.52,55.46,18.41,1002.2,24.24,32.38,1109.38,2021-12-03 10:58:22
99,00:01:39,2.72,171.67,56,11.52,0.82,9.52,55.46,18.41,1002.2,24.24,32.38,1109.38,2021-12-03 10:58:23
100,00:01:40,2.63,165.5,56,8.47,0.94,8.04,48.58,18.1,1002.1,24.24,32.35,1164.06,2021-12-03 10:58:24
101,00:01:41,2.63,165.5,56,8.47,0.94,8.04,48.58,18.1,1002.1,24.24,32.35,1164.06,2021-12-03 10:58:25
102,00:01:42,2.63,165.5,56,8.47,0.94,8.04,48.58,18.1,1002.1,24.24,32.35,1128.91,2021-12-03 10:58:26
103,00:01:43,2.63,165.5,56,8.47,0.94,8.04,48.58,18.1,1002.1,24.24,32.35,1042.97,2021-12-03 10:58:27
104,00:01:44,2.63,165.5,55,8.47,0.94,8.04,48.58,18.1,1002.1,24.24,32.35,1050.78,2021-12-03 10:58:28
105,00:01:45,2.63,165.5,55,8.47,0.94,8.04,48.58,18.1,1002.1,24.24,32.35,1074.22,2021-12-03 10:58:29
106,00:01:46,2.63,165.5,55,8.47,0.94,8.04,48.58,18.1,1002.1,24.24,32.35,1120.12,2021-12-03 10:58:30
107,00:01:47,2.96,186.33,55,9.66,0.97,9.44,50.66,18.23,1002.2,24.24,32.34,1120.12,2021-12-03 10:58:31
108,00:01:48,2.96,186.33,55,9.66,0.97,9.44,50.66,18.23,1002.2,24.24,32.34,1115.23,2021-12-03 10:58:32
109,00:01:49,2.96,186.33,55,9.66,0.97,9.44,50.66,18.23,1002.2,24.24,32.34,1085.94,2021-12-03 10:58:33
110,00:01:50,2.96,186.33,55,9.66,0.97,9.44,50.66,18.23,1002.2,24.24,32.34,1060.55,2021-12-03 10:58:34
111,00:01:51,2.96,186.33,55,9.66,0.97,9.44,50.66,18.23,1002.2,24.24,32.34,1074.22,2021-12-03 10:58:35
112,00:01:52,3.13,197.0,55,9.92,0.95,9.48,48.12,18.08,1002.2,24.24,32.3,1125.0,2021-12-03 10:58:36
113,00:01:53,3.13,197.0,55,9.92,0.95,9.48,48.12,18.08,1002.2,24.24,32.3,1125.0,2021-12-03 10:58:37
114,00:01:54,3.13,197.0,55,9.92,0.95,9.48,48.12,18.08,1002.2,24.24,32.3,1181.64,2021-12-03 10:58:38
115,00:01:55,3.13,197.0,54,9.92,0.95,9.48,48.12,18.08,1002.2,24.24,32.3,1105.47,2021-12-03 10:58:39
116,00:01:56,3.13,197.0,54,9.92,0.95,9.48,48.12,18.08,1002.2,24.24,32.3,1093.75,2021-12-03 10:58:40
117,00:01:57,3.13,197.0,54,9.92,0.95,9.48,48.12,18.08,1002.2,24.24,32.3,1132.81,2021-12-03 10:58:41
118,00:01:58,2.87,180.83,54,9.91,0.82,8.2,45.35,17.85,1002.1,24.24,32.3,1179.69,2021-12-03 10:58:42
119,00:01:59,2.87,180.83,54,9.91,0.82,8.2,45.35,17.85,1002.1,24.24,32.3,1179.69,2021-12-03 10:58:43
120,00:02:00,2.87,180.83,53,9.91,0.82,8.2,45.35,17.85,1002.1,24.24,32.3,1183.59,2021-12-03 10:58:44
121,00:02:01,2.87,180.83,53,9.91,0.82,8.2,45.35,17.85,1002.1,24.24,32.3,1109.38,2021-12-03 10:58:45
122,00:02:02,2.87,180.83,53,9.91,0.82,8.2,45.35,17.85,1002.1,24.24,32.3,1109.38,2021-12-03 10:58:46
123,00:02:03,2.87,180.83,53,9.91,0.82,8.2,45.35,17.85,1002.1,24.24,32.3,1070.31,2021-12-03 10:58:47
124,00:02:04,3.22,202.83,53,10.27,0.96,9.94,49.01,18.14,1002.1,24.23,32.26,1120.12,2021-12-03 10:58:48
125,00:02:05,3.22,202.83,53,10.27,0.96,9.94,49.01,18.14,1002.1,24.23,32.26,1164.06,2021-12-03 10:58:49
126,00:02:06,3.22,202.83,53,10.27,0.96,9.94,49.01,18.14,1002.1,24.23,32.26,1097.66,2021-12-03 10:58:50
127,00:02:07,3.22,202.83,54,10.27,0.96,9.94,49.01,18.14,1002.1,24.23,32.26,1042.97,2021-12-03 10:58:51
128,00:02:08,3.22,202.83,54,10.27,0.96,9.94,49.01,18.14,1002.1,24.23,32.26,1085.94,2021-12-03 10:58:52
129,00:02:09,3.22,202.83,54,10.27,0.96,9.94,49.01,18.14,1002.1,24.23,32.26,1085.94,2021-12-03 10:58:53
130,00:02:10,3.57,224.67,54,10.55,1.14,12.11,53.9,18.44,1002.2,24.24,32.25,1132.81,2021-12-03 10:58:54
131,00:02:11,3.57,224.67,54,10.55,1.14,12.11,53.9,18.44,1002.2,24.24,32.25,1160.16,2021-12-03 10:58:55
132,00:02:12,3.57,224.67,54,10.55,1.14,12.11,53.9,18.44,1002.2,24.24,32.25,1125.0,2021-12-03 10:58:56
133,00:02:13,3.57,224.67,54,10.55,1.14,12.11,53.9,18.44,1002.2,24.24,32.25,1058.59,2021-12-03 10:58:57
134,00:02:14,3.57,224.67,54,10.55,1.14,12.11,53.9,18.44,1002.2,24.24,32.25,1066.41,2021-12-03 10:58:58
135,00:02:15,3.57,224.67,54,10.55,1.14,12.11,53.9,18.44,1002.2,24.24,32.25,1105.47,2021-12-03 10:58:59
136,00:02:16,3.57,224.67,54,10.55,1.14,12.11,53.9,18.44,1002.2,24.24,32.25,1140.62,2021-12-03 10:59:00
137,00:02:17,2.84,178.83,54,9.24,1.05,9.72,54.35,18.44,1002.1,24.24,32.22,1152.34,2021-12-03 10:59:01
138,00:02:18,2.84,178.83,54,9.24,1.05,9.72,54.35,18.44,1002.1,24.24,32.22,1078.12,2021-12-03 10:59:02
139,00:02:19,2.84,178.83,54,9.24,1.05,9.72,54.35,18.44,1002.1,24.24,32.22,1042.97,2021-12-03 10:59:03
140,00:02:20,2.84,178.83,54,9.24,1.05,9.72,54.35,18.44,1002.1,24.24,32.22,1042.97,2021-12-03 10:59:04
141,00:02:21,2.84,178.83,55,9.24,1.05,9.72,54.35,18.44,1002.1,24.24,32.22,1066.41,2021-12-03 10:59:05
142,00:02:22,2.84,178.83,55,9.24,1.05,9.72,54.35,18.44,1002.1,24.24,32.22,1069.34,2021-12-03 10:59:06
143,00:02:23,2.82,177.83,55,9.49,1.03,9.8,55.11,18.46,1002.1,24.23,32.19,1113.28,2021-12-03 10:59:07
144,00:02:24,2.82,177.83,55,9.49,1.03,9.8,55.11,18.46,1002.1,24.23,32.19,1148.44,2021-12-03 10:59:08
145,00:02:25,2.82,177.83,55,9.49,1.03,9.8,55.11,18.46,1002.1,24.23,32.19,1078.12,2021-12-03 10:59:09
146,00:02:26,2.82,177.83,55,9.49,1.03,9.8,55.11,18.46,1002.1,24.23,32.19,1039.06,2021-12-03 10:59:10
147,00:02:27,2.82,177.83,56,9.49,1.03,9.8,55.11,18.46,1002.1,24.23,32.19,1054.69,2021-12-03 10:59:11
148,00:02:28,2.82,177.83,56,9.49,1.03,9.8,55.11,18.46,1002.1,24.23,32.19,1078.12,2021-12-03 10:59:12
149,00:02:29,2.68,168.83,56,9.29,1.0,9.35,55.38,18.47,1002.1,24.24,32.18,1117.19,2021-12-03 10:59:13
150,00:02:30,2.68,168.83,55,9.29,1.0,9.35,55.38,18.47,1002.1,24.24,32.18,1128.91,2021-12-03 10:59:14
151,00:02:31,2.68,168.83,55,9.29,1.0,9.35,55.38,18.47,1002.1,24.24,32.18,1074.22,2021-12-03 10:59:15
152,00:02:32,2.68,168.83,56,9.29,1.0,9.35,55.38,18.47,1002.1,24.24,32.18,1039.06,2021-12-03 10:59:16
153,00:02:33,2.68,168.83,56,9.29,1.0,9.35,55.38,18.47,1002.1,24.24,32.18,1039.06,2021-12-03 10:59:17
154,00:02:34,2.68,168.83,56,9.29,1.0,9.35,55.38,18.47,1002.1,24.24,32.18,1105.47,2021-12-03 10:59:18
155,00:02:35,2.68,168.83,55,9.29,1.0,9.35,55.38,18.47,1002.1,24.24,32.18,1160.16,2021-12-03 10:59:19
156,00:02:36,2.89,182.33,55,10.03,1.05,10.55,57.86,18.59,1002.1,24.24,32.15,1183.59,2021-12-03 10:59:20
157,00:02:37,2.89,182.33,55,10.03,1.05,10.55,57.86,18.59,1002.1,24.24,32.15,1136.72,2021-12-03 10:59:21
158,00:02:38,2.89,182.33,54,10.03,1.05,10.55,57.86,18.59,1002.1,24.24,32.15,1113.28,2021-12-03 10:59:22
159,00:02:39,2.89,182.33,54,10.03,1.05,10.55,57.86,18.59,1002.1,24.24,32.15,1070.31,2021-12-03 10:59:23
160,00:02:40,2.89,182.33,54,10.03,1.05,10.55,57.86,18.59,1002.1,24.24,32.15,1104.49,2021-12-03 10:59:24
161,00:02:41,2.86,180.17,54,10.88,1.02,11.16,61.94,18.74,1002.1,24.24,32.13,1140.62,2021-12-03 10:59:25
162,00:02:42,2.86,180.17,54,10.88,1.02,11.16,61.94,18.74,1002.1,24.24,32.13,1140.62,2021-12-03 10:59:26
163,00:02:43,2.86,180.17,53,10.88,1.02,11.16,61.94,18.74,1002.1,24.24,32.13,1121.09,2021-12-03 10:59:27
164,00:02:44,2.86,180.17,54,10.88,1.02,11.16,61.94,18.74,1002.1,24.24,32.13,1046.88,2021-12-03 10:59:28
165,00:02:45,2.86,180.17,54,10.88,1.02,11.16,61.94,18.74,1002.1,24.24,32.13,1050.78,2021-12-03 10:59:29
166,00:02:46,2.86,180.17,54,10.88,1.02,11.16,61.94,18.74,1002.1,24.24,32.13,1097.66,2021-12-03 10:59:30
167,00:02:47,2.84,179.0,54,10.09,1.12,11.3,63.13,18.8,1002.1,24.23,32.11,1128.91,2021-12-03 10:59:31
168,00:02:48,2.84,179.0,54,10.09,1.12,11.3,63.13,18.8,1002.1,24.23,32.11,1132.81,2021-12-03 10:59:32
169,00:02:49,2.84,179.0,54,10.09,1.12,11.3,63.13,18.8,1002.1,24.23,32.11,1050.78,2021-12-03 10:59:33
170,00:02:50,2.84,179.0,55,10.09,1.12,11.3,63.13,18.8,1002.1,24.23,32.11,1046.88,2021-12-03 10:59:34
171,00:02:51,2.84,179.0,55,10.09,1.12,11.3,63.13,18.8,1002.1,24.23,32.11,1109.38,2021-12-03 10:59:35
172,00:02:52,2.8,176.17,55,11.06,1.05,11.66,66.19,18.88,1002.2,24.23,32.08,1179.69,2021-12-03 10:59:36
173,00:02:53,2.8,176.17,55,11.06,1.05,11.66,66.19,18.88,1002.2,24.23,32.08,1179.69,2021-12-03 10:59:37
174,00:02:54,2.8,176.17,55,11.06,1.05,11.66,66.19,18.88,1002.2,24.23,32.08,1156.25,2021-12-03 10:59:38
175,00:02:55,2.8,176.17,54,11.06,1.05,11.66,66.19,18.88,1002.2,24.23,32.08,1093.75,2021-12-03 10:59:39
176,00:02:56,2.8,176.17,54,11.06,1.05,11.66,66.19,18.88,1002.2,24.23,32.08,1070.31,2021-12-03 10:59:40
177,00:02:57,2.8,176.17,54,11.06,1.05,11.66,66.19,18.88,1002.2,24.23,32.08,1070.31,2021-12-03 10:59:41
178,00:02:58,2.53,159.17,55,10.14,1.02,10.43,65.53,18.86,1002.1,24.24,32.06,1105.47,2021-12-03 10:59:42
179,00:02:59,2.53,159.17,54,10.14,1.02,10.43,65.53,18.86,1002.1,24.24,32.06,1131.84,2021-12-03 10:59:43
180,00:03:00,2.53,159.17,54,10.14,1.02,10.43,65.53,18.86,1002.1,24.24,32.06,1132.81,2021-12-03 10:59:44
181,00:03:01,2.53,159.17,54,10.14,1.02,10.43,65.53,18.86,1002.1,24.24,32.06,1052.73,2021-12-03 10:59:45
182,00:03:02,2.53,159.17,55,10.14,1.02,10.43,65.53,18.86,1002.1,24.24,32.06,1070.31,2021-12-03 10:59:46
183,00:03:03,2.53,159.17,55,10.14,1.02,10.43,65.53,18.86,1002.1,24.24,32.06,1105.47,2021-12-03 10:59:47
184,00:03:04,2.9,182.5,55,10.92,1.1,12.05,66.03,18.89,1002.1,24.23,32.02,1105.47,2021-12-03 10:59:48
185,00:03:05,2.9,182.5,55,10.92,1.1,12.05,66.03,18.89,1002.1,24.23,32.02,1121.09,2021-12-03 10:59:49
186,00:03:06,2.9,182.5,55,10.92,1.1,12.05,66.03,18.89,1002.1,24.23,32.02,1046.88,2021-12-03 10:59:50
187,00:03:07,2.9,182.5,55,10.92,1.1,12.05,66.03,18.89,1002.1,24.23,32.02,1035.16,2021-12-03 10:59:51
188,00:03:08,2.8,176.5,56,12.33,0.98,12.16,68.9,18.95,1002.1,24.23,32.0,1062.5,2021-12-03 10:59:52
189,00:03:09,2.8,176.5,56,12.33,0.98,12.16,68.9,18.95,1002.1,24.23,32.0,1113.28,2021-12-03 10:59:53
190,00:03:10,2.8,176.5,56,12.33,0.98,12.16,68.9,18.95,1002.1,24.23,32.0,1156.25,2021-12-03 10:59:54
191,00:03:11,2.8,176.5,55,12.33,0.98,12.16,68.9,18.95,1002.1,24.23,32.0,1093.75,2021-12-03 10:59:55
192,00:03:12,2.8,176.5,55,12.33,0.98,12.16,68.9,18.95,1002.1,24.23,32.0,1054.69,2021-12-03 10:59:56
193,00:03:13,2.8,176.5,56,12.33,0.98,12.16,68.9,18.95,1002.1,24.23,32.0,1085.94,2021-12-03 10:59:57
194,00:03:14,2.37,149.5,55,10.19,0.91,9.27,62.01,18.71,1002.1,24.23,31.97,1113.28,2021-12-03 10:59:58
195,00:03:15,2.37,149.5,55,10.19,0.91,9.27,62.01,18.71,1002.1,24.23,31.97,991.21,2021-12-03 10:59:59
196,00:03:16,2.37,149.5,55,10.19,0.91,9.27,62.01,18.71,1002.1,24.23,31.97,1015.62,2021-12-03 11:00:00
197,00:03:17,2.37,149.5,56,10.19,0.91,9.27,62.01,18.71,1002.1,24.23,31.97,1039.06,2021-12-03 11:00:01
198,00:03:18,2.37,149.5,56,10.19,0.91,9.27,62.01,18.71,1002.1,24.23,31.97,1078.12,2021-12-03 11:00:02
199,00:03:19,3.13,197.33,56,13.23,1.06,14.05,71.2,19.03,1002.2,24.23,31.95,1078.12,2021-12-03 11:00:03
