Time[s],Time[hh:mm:ss],HR[bpm],RR[ms]
59.51,00:00:59,52,1195.31
60.55,00:01:00,52,1152.34
61.49,00:01:01,52,1074.22
62.52,00:01:02,52,
63.45,00:01:03,53,1101.56
64.48,00:01:04,53,1167.97
65.42,00:01:05,53,1183.59
66.46,00:01:06,52,1164.06
67.41,00:01:07,52,1171.88
68.44,00:01:08,52,1214.84
69.37,00:01:09,52,
70.48,00:01:10,52,1186.52
71.43,00:01:11,52,1164.06
72.36,00:01:12,51,1117.19
73.39,00:01:13,51,1117.19
74.32,00:01:14,52,1152.34
75.35,00:01:15,52,1179.69
76.3,00:01:16,52,
77.36,00:01:17,52,1132.81
78.29,00:01:18,52,1062.50
80.27,00:01:20,52,1078.12
81.32,00:01:21,53,1148.44
81.32,00:01:21,53,1179.69
82.26,00:01:22,53,1167.97
83.29,00:01:23,53,1136.72
84.24,00:01:24,53,1085.94
85.28,00:01:25,53,1085.94
86.21,00:01:26,53,
87.24,00:01:27,53,1125.00
88.18,00:01:28,53,1163.09
89.22,00:01:29,53,1121.09
90.25,00:01:30,53,1046.88
91.19,00:01:31,54,1082.03
92.23,00:01:32,54,1113.28
93.16,00:01:33,54,1011.72
94.21,00:01:34,54,1007.81
95.14,00:01:35,55,1023.44
96.18,00:01:36,55,1070.31
97.12,00:01:37,56,1109.38
98.15,00:01:38,56,
99.09,00:01:39,56,1164.06
100.12,00:01:40,56,1164.06
101.05,00:01:41,56,1128.91
102.09,00:01:42,56,1042.97
103.13,00:01:43,55,1050.78
104.05,00:01:44,55,1074.22
105.09,00:01:45,55,1120.12
107.07,00:01:47,55,1144.53
108,00:01:48,55,1085.94
109.04,00:01:49,55,1046.88
109.98,00:01:49,55,1074.22
111.02,00:01:51,55,
111.96,00:01:51,55,1125.00
113,00:01:53,55,1195.31
113.95,00:01:53,55,1167.97
114.98,00:01:54,54,1105.47
115.91,00:01:55,54,1093.75
116.94,00:01:56,54,1132.81
117.98,00:01:57,54,1179.69
118.92,00:01:58,54,
119.95,00:01:59,53,1183.59
120.9,00:02:00,53,1109.38
122.92,00:02:02,53,1058.59
122.92,00:02:02,53,1082.03
123.84,00:02:03,53,1120.12
124.83,00:02:04,53,1164.06
125.87,00:02:05,53,1097.66
126.8,00:02:06,54,1042.97
127.84,00:02:07,54,1085.94
128.78,00:02:08,54,
129.81,00:02:09,54,1132.81
130.75,00:02:10,54,1160.16
131.79,00:02:11,54,1125.00
132.82,00:02:12,54,1058.59
133.75,00:02:13,54,1066.41
134.79,00:02:14,54,1105.47
135.73,00:02:15,54,1140.62
136.75,00:02:16,54,1152.34
137.68,00:02:17,54,1078.12
138.72,00:02:18,54,1042.97
139.75,00:02:19,54,
140.68,00:02:20,55,1066.41
141.73,00:02:21,55,1069.34
142.66,00:02:22,55,1113.28
143.7,00:02:23,55,1148.44
144.64,00:02:24,55,1078.12
145.67,00:02:25,55,1039.06
146.61,00:02:26,56,1054.69
147.64,00:02:27,56,1078.12
148.57,00:02:28,56,1117.19
149.63,00:02:29,55,1128.91
150.58,00:02:30,55,1074.22
151.61,00:02:31,56,1039.06
152.54,00:02:32,56,
153.58,00:02:33,56,1105.47
154.52,00:02:34,55,1160.16
155.57,00:02:35,55,1183.59
156.49,00:02:36,55,1136.72
157.54,00:02:37,54,1113.28
158.48,00:02:38,54,1070.31
159.52,00:02:39,54,1104.49
160.46,00:02:40,54,1140.62
161.45,00:02:41,54,
162.49,00:02:42,53,1121.09
163.42,00:02:43,54,1046.88
164.49,00:02:44,54,1050.78
165.42,00:02:45,54,1097.66
166.45,00:02:46,54,1128.91
167.39,00:02:47,54,1132.81
168.42,00:02:48,54,1050.78
169.36,00:02:49,55,1046.88
170.39,00:02:50,55,1109.38
171.33,00:02:51,55,1179.69
172.37,00:02:52,55,
173.4,00:02:53,55,1156.25
174.34,00:02:54,54,1093.75
175.37,00:02:55,54,1070.31
177.34,00:02:57,55,1105.47
178.34,00:02:58,54,1131.84
179.27,00:02:59,54,1132.81
180.31,00:03:00,54,1062.50
180.31,00:03:00,54,1042.97
181.27,00:03:01,55,1070.31
182.31,00:03:02,55,1105.47
183.24,00:03:03,55,
184.29,00:03:04,55,1121.09
185.22,00:03:05,55,1046.88
186.27,00:03:06,55,1035.16
187.2,00:03:07,56,1062.50
188.24,00:03:08,56,1113.28
189.16,00:03:09,56,1156.25
190.19,00:03:10,55,1093.75
191.14,00:03:11,55,1054.69
192.18,00:03:12,56,1085.94
193.12,00:03:13,55,1113.28
194.15,00:03:14,55,991.21
195.09,00:03:15,55,1015.62
196.13,00:03:16,56,1039.06
197.16,00:03:17,56,1078.12
198.09,00:03:18,56,
199.13,00:03:19,56,1105.47
200.08,00:03:20,56,1062.50
201.12,00:03:21,56,1011.72
202.05,00:03:22,57,1027.34
203.09,00:03:23,57,1050.78
204.04,00:03:24,57,1085.94
206.04,00:03:26,57,1078.12
207.07,00:03:27,57,1031.25
208.01,00:03:28,57,1035.16
208.94,00:03:28,57,1062.50
209.99,00:03:29,57,1101.56
211.02,00:03:31,57,1113.28
211.96,00:03:31,56,1078.12
212.99,00:03:32,56,1065.43
213.93,00:03:33,56,1105.47
214.96,00:03:34,56,
215.9,00:03:35,56,1152.34
216.93,00:03:36,55,1132.81
217.96,00:03:37,55,1062.50
218.9,00:03:38,55,1097.66
219.94,00:03:39,55,1136.72
220.87,00:03:40,54,1183.59
221.92,00:03:41,54,1167.97
222.85,00:03:42,54,
223.93,00:03:43,53,1156.25
224.88,00:03:44,53,1132.81
225.81,00:03:45,53,1136.72
226.87,00:03:46,53,1191.41
227.8,00:03:47,52,1164.06
228.83,00:03:48,52,1097.66
229.77,00:03:49,52,1074.22
230.81,00:03:50,52,1104.49
231.75,00:03:51,52,
232.78,00:03:52,53,1160.16
233.71,00:03:53,53,1175.78
234.74,00:03:54,53,1132.81
235.78,00:03:55,53,1078.12
236.71,00:03:56,53,1097.66
237.78,00:03:57,53,1136.72
238.73,00:03:58,53,1167.97
239.67,00:03:59,53,
240.72,00:04:00,53,1175.78
241.65,00:04:01,53,1136.72
242.69,00:04:02,53,1097.66
243.63,00:04:03,53,1101.56
244.66,00:04:04,53,1136.72
245.59,00:04:05,53,1148.44
246.64,00:04:06,53,1160.16
247.57,00:04:07,53,1148.44
248.6,00:04:08,53,
250.58,00:04:10,53,1120.12
250.58,00:04:10,53,1085.94
251.62,00:04:11,53,1066.41
252.55,00:04:12,53,1082.03
253.58,00:04:13,53,1128.91
254.51,00:04:14,53,1171.88
255.54,00:04:15,54,1167.97
256.55,00:04:16,53,1171.88
257.48,00:04:17,53,
258.52,00:04:18,53,1156.25
259.45,00:04:19,53,1085.94
260.49,00:04:20,53,1062.50
261.53,00:04:21,53,1093.75
262.46,00:04:22,53,1144.53
263.5,00:04:23,53,1156.25
264.45,00:04:24,53,1164.06
265.48,00:04:25,53,1128.91
266.41,00:04:26,53,
267.44,00:04:27,53,1092.77
268.37,00:04:28,54,1062.50
269.41,00:04:29,54,1093.75
270.35,00:04:30,54,1121.09
271.39,00:04:31,54,1140.62
272.34,00:04:32,54,1105.47
273.38,00:04:33,54,996.09
274.31,00:04:34,54,992.19
275.35,00:04:35,54,992.19
276.28,00:04:36,55,996.09
277.32,00:04:37,55,1019.53
278.26,00:04:38,56,1042.97
279.3,00:04:39,57,1078.12
280.23,00:04:40,58,1097.66
281.31,00:04:41,58,1109.38
282.25,00:04:42,57,1082.03
283.29,00:04:43,57,
284.23,00:04:44,57,1035.16
285.27,00:04:45,57,1018.55
286.21,00:04:46,57,1039.06
287.25,00:04:47,57,1085.94
288.18,00:04:48,56,1152.34
289.22,00:04:49,56,1195.31
290.23,00:04:50,56,1183.59
291.18,00:04:51,56,1117.19
292.21,00:04:52,56,1058.59
293.14,00:04:53,55,1042.97
294.19,00:04:54,55,1070.31
295.12,00:04:55,55,
296.18,00:04:56,55,1125.00
297.11,00:04:57,55,1210.94
298.14,00:04:58,54,1199.22
299.09,00:04:59,54,1164.06
300.12,00:05:00,54,1089.84
301.06,00:05:01,54,1074.22
302.11,00:05:02,54,1081.05
302.96,00:05:02,55,984.38
303.92,00:05:03,55,890.62
304.95,00:05:04,55,832.03
304.95,00:05:04,,804.69
305.97,00:05:05,56,800.78
306.9,00:05:06,57,773.44
307.93,00:05:07,60,773.44
307.93,00:05:07,,785.16
308.97,00:05:08,65,789.06
309.91,00:05:09,70,796.88
310.95,00:05:10,74,804.69
311.9,00:05:11,74,812.50
312.93,00:05:12,75,828.12
312.93,00:05:12,,878.91
313.85,00:05:13,75,932.62
314.88,00:05:14,74,941.41
315.91,00:05:15,74,972.66
316.83,00:05:16,74,996.09
317.85,00:05:17,73,1003.91
318.87,00:05:18,72,1011.72
319.81,00:05:19,70,1019.53
320.84,00:05:20,66,1007.81
321.76,00:05:21,63,1011.72
322.8,00:05:22,61,1031.25
323.83,00:05:23,60,1070.31
324.77,00:05:24,60,1097.66
325.81,00:05:25,60,
326.74,00:05:26,59,1105.47
327.76,00:05:27,59,1085.94
328.69,00:05:28,58,1066.41
329.72,00:05:29,57,1050.78
330.74,00:05:30,57,1050.78
331.67,00:05:31,56,1081.05
332.7,00:05:32,56,1136.72
333.72,00:05:33,56,1164.06
334.64,00:05:34,55,1140.62
335.68,00:05:35,55,1101.56
336.61,00:05:36,55,
337.65,00:05:37,55,1054.69
338.58,00:05:38,55,1070.31
339.61,00:05:39,55,1085.94
342.54,00:05:42,55,1085.94
343.6,00:05:43,55,1082.03
344.54,00:05:44,55,1085.94
345.58,00:05:45,55,1050.78
345.58,00:05:45,56,1023.44
345.58,00:05:45,56,1039.06
346.51,00:05:46,56,1062.50
347.55,00:05:47,56,1101.56
348.57,00:05:48,56,1132.81
349.51,00:05:49,56,
350.55,00:05:50,56,1147.46
351.48,00:05:51,56,1113.28
352.52,00:05:52,56,1089.84
353.45,00:05:53,55,1070.31
354.49,00:05:54,55,1082.03
355.42,00:05:55,55,1093.75
356.47,00:05:56,55,1125.00
357.42,00:05:57,54,1125.00
358.46,00:05:58,55,1082.03
359.39,00:05:59,55,1058.59
360.43,00:06:00,55,1054.69
361.37,00:06:01,55,1058.59
362.41,00:06:02,55,
363.34,00:06:03,55,1062.50
364.37,00:06:04,55,1097.66
365.31,00:06:05,55,1117.19
366.37,00:06:06,56,1109.38
367.3,00:06:07,55,1104.49
369.37,00:06:09,55,1093.75
369.37,00:06:09,55,1117.19
370.31,00:06:10,55,1132.81
372.28,00:06:12,54,1132.81
372.28,00:06:12,54,
374.26,00:06:14,54,1132.81
374.26,00:06:14,54,1085.94
375.3,00:06:15,54,1062.50
377.27,00:06:17,54,1058.59
378.2,00:06:18,54,1066.41
379.23,00:06:19,54,1097.66
379.23,00:06:19,55,1121.09
380.19,00:06:20,55,1109.38
381.23,00:06:21,55,1101.56
382.18,00:06:22,55,1058.59
383.13,00:06:23,55,1050.78
384.16,00:06:24,55,1078.12
385.2,00:06:25,55,
386.14,00:06:26,55,1100.59
387.18,00:06:27,55,1113.28
388.1,00:06:28,55,1105.47
389.14,00:06:29,55,1109.38
390.08,00:06:30,55,1101.56
392.12,00:06:32,55,1074.22
392.12,00:06:32,55,1054.69
393.04,00:06:33,55,1046.88
394.08,00:06:34,55,1054.69
395.02,00:06:35,55,1097.66
396.99,00:06:36,55,1113.28
398.04,00:06:38,55,
398.97,00:06:38,55,1097.66
400.01,00:06:40,56,1078.12
401.04,00:06:41,56,1062.50
401.98,00:06:41,56,1070.31
403.03,00:06:43,56,1074.22
403.96,00:06:43,56,1057.62
405,00:06:45,56,1054.69
405.92,00:06:45,56,1035.16
406.95,00:06:46,56,1031.25
407.98,00:06:47,57,1035.16
408.91,00:06:48,57,1031.25
409.94,00:06:49,57,1039.06
410.87,00:06:50,57,1035.16
411.92,00:06:51,58,1027.34
412.85,00:06:52,58,1011.72
413.89,00:06:53,58,1007.81
414.83,00:06:54,58,1019.53
415.87,00:06:55,58,1015.62
416.79,00:06:56,59,1011.72
417.84,00:06:57,59,1023.44
418.87,00:06:58,59,1023.44
419.8,00:06:59,59,1015.62
420.83,00:07:00,59,1011.72
421.79,00:07:01,59,1014.65
422.82,00:07:02,59,1015.62
423.75,00:07:03,59,1023.44
424.78,00:07:04,59,1039.06
425.71,00:07:05,59,1019.53
426.75,00:07:06,59,1003.91
427.68,00:07:07,59,1011.72
428.72,00:07:08,59,1027.34
429.75,00:07:09,59,1027.34
430.68,00:07:10,59,
431.73,00:07:11,59,1031.25
432.66,00:07:12,59,1035.16
433.7,00:07:13,59,1027.34
434.63,00:07:14,59,1011.72
435.69,00:07:15,59,1015.62
436.64,00:07:16,59,1011.72
437.67,00:07:17,59,1003.91
438.61,00:07:18,59,1003.91
439.64,00:07:19,59,1010.74
440.57,00:07:20,59,1015.62
441.61,00:07:21,59,1000.00
442.55,00:07:22,59,992.19
443.58,00:07:23,60,1000.00
444.51,00:07:24,60,1007.81
445.54,00:07:25,60,1019.53
446.56,00:07:26,60,1019.53
447.49,00:07:27,60,1023.44
448.52,00:07:28,59,1031.25
449.54,00:07:29,59,1031.25
450.47,00:07:30,59,1027.34
451.5,00:07:31,59,1035.16
452.44,00:07:32,59,1046.88
453.47,00:07:33,58,1058.59
454.5,00:07:34,58,1078.12
455.43,00:07:35,58,1082.03
456.46,00:07:36,57,1078.12
457.4,00:07:37,57,1049.80
458.42,00:07:38,57,1031.25
459.45,00:07:39,57,1035.16
460.38,00:07:40,57,1042.97
461.42,00:07:41,57,1046.88
462.36,00:07:42,57,1058.59
463.4,00:07:43,57,1050.78
464.34,00:07:44,57,
465.37,00:07:45,57,1050.78
466.3,00:07:46,57,1054.69
467.34,00:07:47,57,1054.69
468.28,00:07:48,57,1070.31
469.31,00:07:49,57,1054.69
470.34,00:07:50,57,1050.78
471.28,00:07:51,57,1042.97
472.34,00:07:52,57,1042.97
473.27,00:07:53,57,1003.91
474.3,00:07:54,57,988.28
475.24,00:07:55,57,971.68
476.28,00:07:56,58,976.56
477.21,00:07:57,58,984.38
478.18,00:07:58,59,992.19
479.22,00:07:59,60,1003.91
480.16,00:08:00,60,1015.62
481.2,00:08:01,60,1019.53
482.13,00:08:02,60,1007.81
483.16,00:08:03,60,1007.81
484.21,00:08:04,60,1011.72
485.14,00:08:05,60,1003.91
486.17,00:08:06,60,1007.81
487.1,00:08:07,59,996.09
488.15,00:08:08,60,996.09
489.1,00:08:09,60,996.09
490.13,00:08:10,60,988.28
491.18,00:08:11,60,996.09
492.12,00:08:12,60,1015.62
493.06,00:08:13,60,1014.65
494.09,00:08:14,60,1027.34
496.06,00:08:16,60,1035.16
497,00:08:17,60,1019.53
498.04,00:08:18,59,1003.91
498.97,00:08:18,59,996.09
500.01,00:08:20,59,988.28
500.94,00:08:20,59,996.09
501.98,00:08:21,59,996.09
503.01,00:08:23,60,996.09
503.94,00:08:23,60,1003.91
504.97,00:08:24,60,949.22
505.91,00:08:25,60,957.03
506.94,00:08:26,61,921.88
507.88,00:08:27,61,933.59
508.94,00:08:28,61,1000.00
509.87,00:08:29,61,988.28
510.9,00:08:30,62,1000.00
511.93,00:08:31,62,1006.84
512.86,00:08:32,61,1000.00
513.9,00:08:33,61,996.09
515.86,00:08:35,61,1003.91
515.86,00:08:35,60,1023.44
516.8,00:08:36,60,1039.06
517.85,00:08:37,60,1042.97
518.79,00:08:38,59,1050.78
519.84,00:08:39,59,1035.16
520.76,00:08:40,59,1027.34
521.81,00:08:41,58,1054.69
522.74,00:08:42,58,1066.41
523.78,00:08:43,58,1070.31
524.72,00:08:44,57,1074.22
525.76,00:08:45,57,1082.03
526.68,00:08:46,57,1066.41
527.72,00:08:47,57,1058.59
528.73,00:08:48,56,1065.43
529.66,00:08:49,56,
530.7,00:08:50,56,1070.31
531.64,00:08:51,56,1078.12
532.68,00:08:52,56,1074.22
533.62,00:08:53,56,1074.22
534.65,00:08:54,56,1054.69
535.68,00:08:55,56,1042.97
536.62,00:08:56,56,1054.69
537.65,00:08:57,56,1062.50
538.58,00:08:58,56,1054.69
539.62,00:08:59,57,1062.50
540.57,00:09:00,57,1078.12
541.59,00:09:01,57,1085.94
542.56,00:09:02,56,1074.22
543.59,00:09:03,56,1066.41
544.52,00:09:04,56,1078.12
545.56,00:09:05,56,
546.49,00:09:06,56,1058.59
547.51,00:09:07,56,1069.34
548.54,00:09:08,56,1078.12
549.49,00:09:09,56,1050.78
550.53,00:09:10,56,1050.78
551.46,00:09:11,56,1023.44
552.49,00:09:12,57,1015.62
553.42,00:09:13,57,1019.53
554.44,00:09:14,57,1039.06
555.48,00:09:15,57,1027.34
556.41,00:09:16,58,1019.53
557.45,00:09:17,58,1019.53
558.38,00:09:18,58,1027.34
559.42,00:09:19,58,1039.06
560.36,00:09:20,58,1042.97
561.4,00:09:21,58,1046.88
562.33,00:09:22,58,1042.97
563.38,00:09:23,58,1000.00
564.32,00:09:24,58,987.30
565.35,00:09:25,58,992.19
566.29,00:09:26,59,992.19
567.4,00:09:27,59,1007.81
568.33,00:09:28,59,1019.53
569.27,00:09:29,59,1027.34
570.29,00:09:30,60,1019.53
572.29,00:09:32,60,1011.72
572.29,00:09:32,59,1007.81
573.22,00:09:33,59,1015.62
574.26,00:09:34,59,1000.00
575.2,00:09:35,59,1003.91
576.24,00:09:36,59,1019.53
577.19,00:09:37,59,1023.44
578.23,00:09:38,59,992.19
579.18,00:09:39,59,992.19
580.22,00:09:40,60,992.19
581.16,00:09:41,60,980.47
582.21,00:09:42,60,979.49
584.19,00:09:44,60,972.66
584.19,00:09:44,60,882.81
585.12,00:09:45,60,835.94
586.07,00:09:46,61,878.91
587.14,00:09:47,61,898.44
588.06,00:09:48,61,1003.91
589.09,00:09:49,61,1000.00
590.13,00:09:50,61,1007.81
591.07,00:09:51,61,1015.62
592.11,00:09:52,60,1019.53
593.03,00:09:53,60,1003.91
595.09,00:09:55,60,980.47
596.02,00:09:56,60,984.38
597.05,00:09:57,60,984.38
597.99,00:09:57,60,984.38
598.93,00:09:58,60,996.09
599.97,00:09:59,60,1007.81
601.61,00:10:01,71,859.38
602.64,00:10:02,71,820.31
603.56,00:10:03,71,792.97
603.56,00:10:03,,796.88
604.58,00:10:04,72,792.97
605.61,00:10:05,72,781.25
606.54,00:10:06,73,785.16
607.49,00:10:07,75,800.78
607.49,00:10:07,,804.69
608.56,00:10:08,75,789.06
609.5,00:10:09,75,804.69
610.54,00:10:10,76,777.34
611.48,00:10:11,76,738.28
611.48,00:10:11,,707.03
612.53,00:10:12,76,699.22
613.47,00:10:13,76,695.31
613.47,00:10:13,,722.66
614.51,00:10:14,77,761.72
615.46,00:10:15,78,742.19
616.5,00:10:16,80,757.81
616.5,00:10:16,,781.25
617.43,00:10:17,80,756.84
618.47,00:10:18,80,730.47
619.4,00:10:19,80,730.47
619.4,00:10:19,,730.47
621.45,00:10:21,80,746.09
622.38,00:10:22,80,757.81
623.42,00:10:23,80,808.59
623.42,00:10:23,,796.88
624.35,00:10:24,80,777.34
626.32,00:10:26,80,785.16
626.32,00:10:26,79,800.78
627.38,00:10:27,77,785.16
627.38,00:10:27,,769.53
628.31,00:10:28,77,781.25
629.36,00:10:29,77,789.06
632.26,00:10:32,77,765.62
632.26,00:10:32,77,753.91
632.26,00:10:32,77,800.78
632.26,00:10:32,,851.56
633.29,00:10:33,77,812.50
634.37,00:10:34,77,808.59
635.33,00:10:35,76,839.84
635.33,00:10:35,,819.34
636.25,00:10:36,75,769.53
637.3,00:10:37,75,750.00
639.26,00:10:39,75,753.91
639.26,00:10:39,,777.34
641.24,00:10:41,75,808.59
641.24,00:10:41,75,789.06
641.24,00:10:41,76,769.53
642.18,00:10:42,77,796.88
642.18,00:10:42,,843.75
643.23,00:10:43,76,824.22
644.16,00:10:44,76,781.25
645.19,00:10:45,76,753.91
646.13,00:10:46,76,773.44
646.13,00:10:46,,816.41
647.16,00:10:47,76,863.28
648.1,00:10:48,75,828.12
649.15,00:10:49,75,773.44
650.08,00:10:50,76,781.25
650.08,00:10:50,,808.59
651.11,00:10:51,76,878.91
652.14,00:10:52,75,832.03
653.07,00:10:53,75,785.16
654.11,00:10:54,75,807.62
655.04,00:10:55,75,851.56
657.03,00:10:57,74,933.59
657.03,00:10:57,74,906.25
657.03,00:10:57,,835.94
658.07,00:10:58,73,835.94
659,00:10:59,73,859.38
660.97,00:11:00,72,855.47
660.97,00:11:00,71,738.28
660.97,00:11:00,,835.94
662.01,00:11:02,71,796.88
662.94,00:11:02,71,859.38
663.99,00:11:03,71,914.06
664.94,00:11:04,71,851.56
665.97,00:11:05,71,824.22
665.97,00:11:05,,851.56
666.91,00:11:06,71,878.91
667.94,00:11:07,71,898.44
668.91,00:11:08,70,875.00
669.94,00:11:09,70,800.78
670.87,00:11:10,70,757.81
670.87,00:11:10,,745.12
671.91,00:11:11,70,765.62
672.85,00:11:12,69,816.41
673.89,00:11:13,69,875.00
674.82,00:11:14,71,800.78
674.82,00:11:14,,753.91
675.86,00:11:15,72,769.53
677.83,00:11:17,73,792.97
677.83,00:11:17,73,867.19
678.87,00:11:18,74,906.25
679.79,00:11:19,74,863.28
679.79,00:11:19,,812.50
680.83,00:11:20,74,796.88
681.77,00:11:21,74,832.03
682.81,00:11:22,74,890.62
683.75,00:11:23,73,890.62
684.78,00:11:24,72,847.66
684.78,00:11:24,,359.38
686.74,00:11:26,72,460.94
686.74,00:11:26,72,855.47
686.74,00:11:26,,871.09
687.77,00:11:27,71,855.47
688.72,00:11:28,71,804.69
689.75,00:11:29,71,791.99
690.66,00:11:30,71,828.12
690.66,00:11:30,,890.62
691.7,00:11:31,71,871.09
692.73,00:11:32,71,843.75
694.71,00:11:34,71,875.00
695.66,00:11:35,70,929.69
695.66,00:11:35,70,949.22
696.69,00:11:36,70,875.00
697.63,00:11:37,69,867.19
698.66,00:11:38,69,890.62
698.66,00:11:38,,855.47
699.59,00:11:39,69,792.97
700.63,00:11:40,68,785.16
701.65,00:11:41,69,828.12
702.6,00:11:42,69,960.94
703.61,00:11:43,69,1039.06
704.54,00:11:44,69,960.94
705.56,00:11:45,70,929.69
706.6,00:11:46,70,976.56
707.54,00:11:47,69,944.34
707.54,00:11:47,,863.28
708.48,00:11:48,68,867.19
709.54,00:11:49,68,863.28
710.47,00:11:50,68,816.41
711.51,00:11:51,68,816.41
712.44,00:11:52,69,839.84
713.47,00:11:53,70,808.59
713.47,00:11:53,,781.25
714.51,00:11:54,71,875.00
715.45,00:11:55,71,882.81
716.48,00:11:56,71,816.41
717.41,00:11:57,72,800.78
717.41,00:11:57,,820.31
718.47,00:11:58,72,863.28
720.44,00:12:00,72,839.84
721.37,00:12:01,72,781.25
722.41,00:12:02,73,746.09
722.41,00:12:02,,757.81
723.34,00:12:03,73,777.34
724.39,00:12:04,73,812.50
725.31,00:12:05,74,773.44
726.35,00:12:06,76,764.65
726.35,00:12:06,,781.25
727.39,00:12:07,77,859.38
728.32,00:12:08,77,917.97
729.36,00:12:09,77,882.81
730.29,00:12:10,77,820.31
731.33,00:12:11,76,796.88
731.33,00:12:11,,820.31
732.27,00:12:12,75,847.66
733.3,00:12:13,74,832.03
734.24,00:12:14,73,800.78
735.28,00:12:15,73,796.88
736.23,00:12:16,73,851.56
737.26,00:12:17,73,910.16
737.26,00:12:17,,906.25
738.19,00:12:18,73,851.56
739.22,00:12:19,72,878.91
740.25,00:12:20,72,917.97
741.19,00:12:21,71,921.88
742.12,00:12:22,70,875.00
743.15,00:12:23,68,898.44
744.22,00:12:24,68,905.27
745.15,00:12:25,67,878.91
745.15,00:12:25,,875.00
746.08,00:12:26,67,886.72
747.12,00:12:27,67,855.47
748.08,00:12:28,68,835.94
750.16,00:12:30,68,898.44
751.08,00:12:31,68,886.72
752.14,00:12:32,68,890.62
752.14,00:12:32,68,984.38
753.06,00:12:33,68,937.50
753.06,00:12:33,,886.72
754.12,00:12:34,68,921.88
755.98,00:12:35,67,875.00
755.98,00:12:35,67,820.31
757.02,00:12:37,67,847.66
758.07,00:12:38,67,847.66
759,00:12:39,68,820.31
759,00:12:39,,796.88
760.04,00:12:40,69,832.03
760.96,00:12:40,70,1073.24
762,00:12:42,71,1027.34
762.93,00:12:42,71,984.38
763.98,00:12:43,72,843.75
764.94,00:12:44,72,753.91
765.98,00:12:45,72,710.94
765.98,00:12:45,,707.03
766.97,00:12:46,72,753.91
767.9,00:12:47,72,839.84
768.87,00:12:48,72,929.69
770.94,00:12:50,71,867.19
770.94,00:12:50,71,816.41
770.94,00:12:50,,820.31
771.88,00:12:51,71,847.66
773.85,00:12:53,71,867.19
773.85,00:12:53,71,824.22
774.88,00:12:54,71,804.69
775.82,00:12:55,72,839.84
775.82,00:12:55,,859.38
776.86,00:12:56,72,828.12
777.8,00:12:57,72,816.41
778.83,00:12:58,72,850.59
779.77,00:12:59,72,839.84
780.8,00:13:00,72,796.88
780.8,00:13:00,,789.06
781.84,00:13:01,72,824.22
782.79,00:13:02,72,847.66
783.82,00:13:03,72,835.94
784.75,00:13:04,73,812.50
785.78,00:13:05,73,855.47
785.78,00:13:05,,851.56
786.71,00:13:06,72,804.69
787.74,00:13:07,72,796.88
788.76,00:13:08,72,832.03
789.69,00:13:09,72,828.12
789.69,00:13:09,,835.94
790.74,00:13:10,72,875.00
791.73,00:13:11,72,847.66
792.66,00:13:12,72,847.66
793.7,00:13:13,72,851.56
795.7,00:13:15,71,832.03
795.7,00:13:15,71,828.12
795.7,00:13:15,,832.03
796.63,00:13:16,71,803.71
797.66,00:13:17,72,789.06
798.61,00:13:18,72,816.41
799.64,00:13:19,73,843.75
799.64,00:13:19,,812.50
800.56,00:13:20,73,816.41
801.63,00:13:21,73,816.41
802.56,00:13:22,73,902.34
803.59,00:13:23,73,1019.53
804.52,00:13:24,73,964.84
